"598324","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","那些曾經把我們當奴隸一樣對待的傢伙們<hex:02100103>如今全都被迫在那個魔導城幹活。<hex:02100103>是不是覺得很諷刺……","0","0"
"598325","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","在淡青色的大青湖對面看到紅色天空時，<hex:02100103>雖然有些可怕，但是又覺得很漂亮……<hex:02100103>哈哈，有點逃避現實了啊。","0","0"
"598326","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這下就能回到故鄉了啊……<hex:02100103>明明之前那樣排斥在洞窟的生活，<hex:02100103>可現在能離開帝都了，又覺得有些傷感。","0","0"
"598327","0","1","2","0","0","764","4219","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然閣下對我有恩，但我並不打算為了閣下失去生命。<hex:02100103>即使被已逝之人說成薄情，<hex:02100103>我也要倔強地活下去。","好在我擁有魔導技術的知識。<hex:02100103>雖說是因為軍務學會的技能，<hex:02100103>但今後我會將其作為生存技能使用。","0"
"598328","0","1","2","0","0","4218","4219","0","1","1","1","0","0","0","0","0","0","False","False","False","聽說外面出現了怪物，是真的嗎？","不管怎樣，現在根本無處可逃。<hex:02100103>此時一定要保持冷靜，展現出自己成熟的一面才行。","0"
"598329","0","1","2","0","0","764","5695","0","1","1","1","0","0","0","0","0","0","False","False","False","慢慢地……真的是慢慢地，<hex:02100103>在和救援隊的人交流時，<hex:02100103>雙方都露出了笑容。","雖然還會有很多人無法原諒我們，<hex:02100103>但我們還是會努力獲得大家的原諒。","0"
"598330","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","冷到讓人緊抓領口……如此寒冷我還是頭一次見。<hex:02100103>以往即使身處冰原當中，<hex:02100103>帝都也總是被溫暖所包圍。","0","0"
"598331","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","帝國人的榮耀、文化和智慧……<hex:02100103>我們究竟失去了多少東西……","0","0"
"598332","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","天空是紅色的？<hex:02100103>真是，我現在對於大多數事情已經不會感到驚訝了。<hex:02100103>放心，相對地我會努力多活幾年。","0","0"
"598333","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","不知能否重現那個熱鬧繁華的帝都呢？<hex:02100103>市場上應有盡有，美味食物觸手可得，<hex:02100103>人人有說有笑……","一想到重建之路上的艱難困苦，<hex:02100103>我就有點打退堂鼓……<hex:02100103>但還是要一步一個腳印、穩紮穩打地努力啊。","0"
"598334","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","無論發生了什麼，還有女兒跟著我。<hex:02100103>她是我活下去的最大動力。","0","0"
"598335","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我跟女兒說過幾天一起出去散步。<hex:02100103>對於年幼的她來說，看到荒廢的帝都或許有些殘酷……<hex:02100103>不過我會滿懷希望地告訴她，這裡即將重建。","0","0"
"598336","0","1","2","0","0","4218","950","0","1","1","1","0","0","0","0","0","0","False","False","False","我是來告知關於難民的移送指示的……<hex:02100103>不過大家看救援隊的眼神果然都很冷淡啊。","但我不會因此消沉的！<hex:02100103>即使對方是曾經侵略過艾奧傑亞的帝國子民，<hex:02100103>我們也要向他們伸出援手！","0"
"598337","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","看來情況很嚴峻啊。<hex:02100103>至少要避免留在這裡的市民們的不安情緒繼續擴散才行……","0","0"
"598338","0","1","2","0","0","5695","5533","0","1","1","1","0","0","0","0","0","0","False","False","False","有一位市民發來了申請。<hex:02100103>對方不想在營地接受保護，<hex:02100103>而是想留在這裡，幫助帝都儘早復興。","面對這樣的慘狀，還能有這樣積極向前的姿態，<hex:02100103>著實讓人感動。","0"
"598339","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","用於治療的物資完全不夠。<hex:02100103>重傷員無法動彈，<hex:02100103>其他人也需要盡可能地保持體溫。","0","0"
"598340","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這下就可以借助救援隊的力量了。<hex:02100103>太好了，這對於聚集在這裡的市民來說真是個好消息。<hex:02100103>希望我的想法是正確的……","0","0"
"598341","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我沒有將外面的情況<hex:02100103>告訴因疲勞而沉睡的人們。<hex:02100103>相信這樣有助於他們儘早恢復。","0","0"
"598342","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我讓那些身體可以動彈的同伴們<hex:02100103>去看了看外面的藍天。<hex:02100103>畢竟在地下憋了這麼久，大家都很開心。","0","0"
"598343","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我可不想被別人耍來耍去的。<hex:02100103>真是的，我也已經很累了，能不能安靜一點！","0","0"
"598344","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","外面的情況看起來很糟糕啊。<hex:02100103>真是的……看到了不好的東西。<hex:02100103>現在真不是該考慮去外面呼吸新鮮空氣的時候。","0","0"
"598345","0","1","1","0","0","755","757","0","1","1","1","0","0","0","0","0","0","False","False","False","真是的，明明只是天空恢復了原來的模樣，<hex:02100103>大家怎麼看起來這麼興奮啊？","哎呀，我要不要也偶爾出去看看呢？<hex:02100103>然後再稍微幫一下你們第一軍團的人。","0"
"598346","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","青磷水和物資都很有限，不知道這裡能撐到什麼時候……<hex:02100103>這種時候居然還有外人闖入，真會添麻煩。","0","0"
"598347","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","失去將領也好，還是外面發生了什麼也好，<hex:02100103>我要做的事不會有任何改變。<hex:02100103>畢竟我是為了守護民眾才成為軍人的。","0","0"
"598348","0","1","2","0","0","4218","5695","0","1","1","1","0","0","0","0","0","0","False","False","False","縱使要借助救援隊的力量，<hex:02100103>我要做的事今後也不會發生改變。","撤去市區的瓦礫，回收可再利用的物資。<hex:02100103>還要保護四散的難民……<hex:02100103>要做的事真是堆積如山！","0"
"598349","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖說是自己決定了要追隨軍團長……<hex:02100103>但就這樣一直被關在地下，的確很影響心情。","0","0"
"598350","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","對於昆圖斯軍團長的決定，我心裡五味雜陳。<hex:02100103>雖然做了許多猜測，他的死還是令我悲痛萬千……<hex:02100103>畢竟他曾經保護過我們。","0","0"
"598351","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","偶爾出去放哨，沐浴在陽光下真是讓人心曠神怡。<hex:02100103>外面的瓦礫雖然還是和以前一樣，<hex:02100103>但心中總會泛起樂觀的漣漪。","0","0"
"598352","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","目前升降機無法使用。<hex:02100103>請見諒。","0","0"
"598353","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","此升降機連接內環。<hex:02100103>未獲得哲學家議會許可之人無法使用。","0","0"
"598354","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","前方是迷津的最深處。<hex:02100103>未獲得特殊許可之人無法通過。","0","0"
"598355","0","1","2","0","0","762","1071","0","1","1","1","0","0","0","0","0","0","False","False","False","咦，冒險者？！<hex:02100103>是為了確認這邊的情況才回來的嗎？","目前正和分散各地的人們合作<hex:02100103>討論應對異形蠻神的對策！<hex:02100103>不用擔心，儘管交給我們吧！","0"
"598356","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False"," <hex:022C0DFF07022903EB0203FF02200203> ，你是特地來看我們的嗎？<hex:02100103>如你所見，大家都出去了，所以這裡現在很安靜。<hex:02100103>雖然你可能有很多事要忙，但還是先休息一下再走吧。","0","0"
"598357","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","歡迎，很高興你能來。","最近我正在給曾經為拂曉提供過幫助的人寫信，<hex:02100103>一是為了道謝，同時也希望對方今後可以一如既往地提供支援。","然後就結識了阿梅莉安絲。<hex:02100103>還很榮幸地收到了邀請要前往萊維耶勒爾府。<hex:02100103>我現在就已經迫不及待要與本人見面了。"
"598358","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","阿雷恩瓦爾德也在努力做著力所能及之事。<hex:02100103>既然如此，那我們也不能輸啊。<hex:02100103>這裡的問題我們一定會好好解決。","0","0"
"598359","0","1","2","0","0","764","9003","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，你來了啊！<hex:02100103>我們以格里達尼亞為據點進行修練的同時，<hex:02100103>也在為大國防聯軍和各公會繼續提供幫助。","雖然與之前相比已經穩定了很多，<hex:02100103>但並不意味著麻煩事已經全部消失了。<hex:02100103>身為拂曉的冒險者，一定要對得起這份榮耀！","0"
"598360","0","1","2","0","0","4229","757","5754","1","1","1","0","0","0","0","0","0","False","False","False","哎……不知道赫利大哥是否平安呢……<hex:02100103>明明之前一直夢想著和二人發展關係一起戰鬥，<hex:02100103>這樣下去可真是……","感覺最近手一直在顫抖，連弓箭都瞄不准了……","啊……<hex:02100103>難道是因為兄弟之愛攝取不足導致的禁忌症狀？！<hex:02100103>嗚，救救我啊，克萊門絲！！"
"598361","0","1","2","0","0","764","707","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，難道你是來看我的嗎？<hex:02100103>我倒是一切都好，不過我收到了姐姐的來信……<hex:02100103>那個，說什麼歐卡他們兄弟沒在一起有些寂寞之類的。","哎……姐姐可真是的……<hex:02100103>就不能為正在勤奮學習的妹妹說一句激勵的話語嗎？！<hex:02100103>看起來姐姐沒什麼事，我也得為自己的事努力了！","0"
"598362","0","1","2","0","0","4219","756","5696","1","1","1","0","0","0","0","0","0","False","False","False","在石之家外面相遇多少有些新鮮感。<hex:02100103>雖然還沒有適應這邊的寒冷，但還算過得去。","其實我現在已經開始和加雷馬人進行交流了。<hex:02100103>我會給他們講述異國詩人的英雄故事，<hex:02100103>而他們則會告訴我有關索魯斯皇帝和傳說中的暗殺者的事。","加雷馬人會將怎樣的人視為英雄，<hex:02100103>又憧憬著什麼呢？<hex:02100103>透過瞭解這些，感覺可以加深彼此的關係。"
"598363","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","啊……<hex:02100103>溫泉……原來竟然如此美妙！","而且還對腰腿有療效？<hex:02100103>簡直就是東方的神秘……冒險的精髓所在！","0"
"598364","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，你也來泡溫泉嗎？<hex:02100103>這裡的景色也很美，一不小心就會待上很久。<hex:02100103>所以一定要小心別把自己泡暈了。","我打算再在黃金港待上一段時間，<hex:02100103>之後會按計劃經過多瑪前往納夏確認情況。","由東方聯盟負責介紹在當地帶路的人。<hex:02100103>記得是叫花鳥……很期待與對方見面。"
"598365","0","1","2","0","0","950","0","756","1","1","1","0","0","0","0","0","0","False","False","False","哦哦，這不是 <hex:022903EB0203> 閣下嗎！<hex:02100103>剛才久違地見到了黑渦團時代的同伴，<hex:02100103>看到對方還是那麼精神我也就放心了！","爾．阿夏正漩校還詢問我要不要考慮回到黑渦團，<hex:02100103>不過對於脫掉紅色軍服一事，我從沒有後悔過！","就讓我們一邊享用熟悉的美酒，<hex:02100103>一邊制定接下來的旅行計劃吧！"
"598366","0","1","2","0","0","5696","756","0","1","1","1","0","0","0","0","0","0","False","False","False","沒想到會在這裡遇到你，真是太巧了。<hex:02100103>我們正在對接下來的目的地進行調查。<hex:02100103>此次將要前往北洋的原初島，又是一次遠行。","那裡是魯加族的根據地，我們想去打探一番。<hex:02100103>因為最近缺少情報，不知道那邊是什麼情況。<hex:02100103>如果發現了什麼有趣的事，我會聯繫你的。","0"
"598367","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","伊西多爾閣下他們能夠如此享受溫泉，我也感到很開心。<hex:02100103>聽說他們接下來還要繼續旅行，<hex:02100103>那就必須得好好護理一下自己的腰腿才行。","0","0"
"598368","0","1","1","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","歡迎來到背水咖啡廳。<hex:02100103>正如字面意思那樣，這裡就是薩雷安飲食文化最後的堡壘。<hex:02100103>跟其他地方相比，這裡的味道絕對有保證。","0","0"
"598369","0","1","1","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","喲，是 <hex:022C0DFF07022903EB0203FF02200203> 啊。<hex:02100103>說起來你上菜的樣子還蠻有模有樣的。<hex:02100103>要不要考慮一下在這裡工作？開玩笑的啦。","0","0"
"598370","0","1","1","0","0","766","0","0","1","1","1","0","0","0","0","0","0","False","False","False","難道真的要從這個星球大撤退……<hex:02100103>我倒是聽到了不少傳言，<hex:02100103>不過還是等待哲學家議會的正式通知吧……","0","0"
"598371","0","1","1","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我都聽說了，你們要去拯救世界啊。<hex:02100103>我能做的也就只有泡上美味的咖啡等你們回來了……<hex:02100103>所以等到一切都結束之後，你們一定要回來喝啊。","0","0"
"598372","0","1","1","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","喲，拯救了世界的英雄大人！<hex:02100103>當初你和阿莉塞小姐一起過來的時候，<hex:02100103>真沒想到你居然會這麼了不起！","0","0"
"598373","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這裡的咖啡堪稱一絕，<hex:02100103>當然，茶飲組合也十分不錯……<hex:02100103>你如果感興趣的話也可以嘗試一下。","0","0"
"598374","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我雖然在哲學家議會工作，<hex:02100103>但是關於大撤退一事，卻沒有收到任何通知。<hex:02100103>不過考慮到內容的重要性，這也是可以理解的。","0","0"
"598375","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我從眾人口中得知了你們危險又偉大的計劃。<hex:02100103>如果絕望會使人變成野獸，那麼飽含希望的祈願，<hex:02100103>或許也可以化為某種力量……我會帶著這種信念，祈求諸位平安。","0","0"
"598376","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，恭喜啊。<hex:02100103>你問我恭喜什麼，那當然是恭喜你完成的偉業。<hex:02100103>現在就盡情慶祝一下吧。","0","0"
"598377","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","你是從外面來的吧……<hex:02100103>我跟外國來的野蠻人沒什麼好說的。","0","0"
"598378","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","要從這個星球大撤退啊，還真符合薩雷安的風格。<hex:02100103>和你們這些只知道戰鬥的野蠻人不同，我們要追求新天地。<hex:02100103>我認為會把末日什麼的當回事才是真正的愚蠢。","0","0"
"598379","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","事情我都聽說了，為了解決末日危機，<hex:02100103>名為拂曉血盟的外人要前往宇宙盡頭啊……<hex:02100103>如此重要的事情居然要交給野蠻人去做，真不知道議會是怎麼想的。","0","0"
"598380","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","似乎是拂曉血盟和艾奧傑亞的英雄拯救了世界。<hex:02100103>我之前還懷疑只懂得戰鬥的野蠻人能做什麼呢，<hex:02100103>哎呀，看來得重新審視一下自己的認知才行啊。","0","0"
"598381","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我剛才跟朋友聊了一下瑪哈的黑魔法。<hex:02100103>哎呀不好，都已經這個時間了嗎？<hex:02100103>一聊到感興趣的話題，時間就總是過得飛快。","0","0"
