"25000","純白短裙","0","","0","0","1","0","0","女性專用","純白短裙","47292","1","1","4","0","36","0","7","5","64970","1","False","True","False","False","2","0","False","False","False","0","2","0","13","1","21800","0","False","False","0","1","0","3","1","0","0","0","6087, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","10","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"25001","演技教材．振作精神","0","","0","0","1","0","0","編舞師所寫的教材。<hex:02100103>使用後可習得特殊情感動作。","演技教材．振作精神","26435","1","1","16","0","61","90","0","59","35000","999","False","False","False","False","19","1","False","False","False","1795","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25002","演技教材．提醒","0","","0","0","1","0","0","編舞師所寫的教材。<hex:02100103>使用後可習得特殊情感動作。","演技教材．提醒","26435","1","1","16","0","61","0","0","59","35000","1","True","True","True","False","2","0","False","False","False","1796","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25003","演技教材．趾踵步","0","","0","0","1","0","0","編舞師所寫的教材。<hex:02100103>使用後可習得特殊情感動作。","演技教材．趾踵步","26435","1","1","16","0","61","0","0","59","35000","1","True","True","True","False","2","0","False","False","False","1793","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25004","演技教材．古菩步","0","","0","0","1","0","0","編舞師所寫的教材。<hex:02100103>使用後可習得特殊情感動作。","演技教材．古菩步","26435","1","1","16","0","61","0","0","59","35000","1","True","True","True","False","2","0","False","False","False","1794","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25005","魔法稜晶（職業大師）","0","","0","0","1","0","0","透過魔法之光來放映出幻影的小結晶。能體驗到將特職練到極致的氣氛。","魔法稜晶（職業大師）","22630","1","1","16","0","85","0","0","61","0","999","False","False","False","False","2","0","False","False","False","1827","0","6","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25006","魔法稜晶（大丁草）","0","","0","0","1","0","0","透過魔法之光來放映出幻影的小結晶。大丁草之花絢爛綻放。","魔法稜晶（大丁草）","22630","1","1","16","0","85","0","0","61","0","999","False","True","False","False","19","1","False","False","False","1826","0","6","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25007","未知的魔導元件","0","","0","0","1","0","0","運用了未知技術的魔導元件。","未知的魔導元件","26108","1","1","16","0","85","0","0","55","51000","999","False","True","False","False","2","0","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25008","鐵紋礦石","0","","0","0","1","0","0","在遙遠過去墜落下來的隕石中含有的礦石。","鐵紋礦石","21203","180","1","12","0","48","47","0","53","0","999","False","False","False","False","1425","24","True","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25009","鐵紋鋼","0","","0","0","1","0","0","經過精煉鑄造的鐵紋鋼。","鐵紋鋼","20966","180","1","16","0","49","48","0","53","0","999","False","False","False","False","1782","24","True","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25010","伊修加爾德連衣裙","0","","0","0","1","0","0","","伊修加爾德連衣裙","43865","1","1","4","0","35","0","4","5","64430","1","True","True","False","False","2","0","False","True","True","0","2","0","13","1","21800","0","False","False","0","1","0","1","1","0","0","0","9099, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","10","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"25011","東方旅裝","0","","0","0","1","0","0","","東方旅裝","43864","1","1","4","0","35","0","4","5","64430","1","True","True","False","False","2","0","False","True","True","0","2","0","13","1","21800","0","False","False","0","1","0","1","1","0","0","0","6088, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","10","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"25012","天青圖騰．白風","0","","0","0","1","0","0","寄宿有青魔法「白風」之力的圖騰。<hex:02100103>僅限青魔法師使用。","天青圖騰．白風","26543","1","1","16","0","63","0","0","59","2000","1","True","True","True","False","2","0","False","False","False","1828","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"25013","基迦盾","0","","0","0","1","0","0","","基迦盾","30189","1","1","3","0","11","0","2","5","2430","1","True","True","False","False","2","0","False","False","True","0","2","0","10","1","21800","0","False","False","0","1","0","1","38","0","0","1","101, 80, 1, 0","0, 0, 0, 0","0","0","0","0","0","0","37","37","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","False","False","0","True"
"25014","哈利卡納蘇斯劍","0","","0","0","1","0","0","","哈利卡納蘇斯劍","30599","1","1","1","0","2","0","1","5","2430","1","True","True","False","False","2","0","False","False","False","0","2","0","9","1","21800","0","False","False","0","1","0","1","38","0","0","1","201, 114, 1, 0","0, 0, 0, 0","1","1","9","5","2240","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","False","False","0","True"
"25015","巨人斧","0","","0","0","1","0","0","","巨人斧","31573","1","1","1","0","3","0","13","5","4430","1","True","True","False","False","2","0","False","False","False","0","2","0","9","1","21800","0","False","False","0","1","0","1","44","0","0","1","401, 87, 1, 0","0, 0, 0, 0","3","1","9","5","3360","3","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","False","False","0","True"
