"595824","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","多虧了你，醫療館的患者們都找回了信心，<hex:02100103>看來希望比任何藥都好用。","0","0"
"595825","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","不好意思，店裡目前正在準備中。<hex:02100103>請稍後再來！","0","0"
"595826","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","這裡是作物園藝館。<hex:02100103>為了使用有限的資源滿足水晶都的糧食需求，<hex:02100103>每天都在進行著栽培和品種改良。","博物陳列館中的人們尋找從過去活到現在的知識，<hex:02100103>而我們則尋找從現在存活到未來的方法……<hex:02100103>雖然用不了武器，可是研究者們依然在戰鬥。","0"
"595827","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","黑夜會對植被造成影響嗎？<hex:02100103>這裡的植物應該不會全部枯萎吧……<hex:02100103>因為是之前沒發生過的事，所以完全無法想像……","0","0"
"595828","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我們會全力支援醫療館的！<hex:02100103>藥草之類的收集就交給我們吧！","0","0"
"595829","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","沒有厲害的食罪靈，光卻又重新回來了……<hex:02100103>究竟出了什麼事？<hex:02100103>真讓人一頭霧水……","0","0"
"595830","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","水晶公經常會在自由辯論館的會議結束後來到這裡……<hex:02100103>是個會關心植物生長的好人啊。","所以……<hex:02100103>他的事就拜託了。","0"
"595831","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","中庸工藝館大地資源部的人們最近都很拼，<hex:02100103>開始更加頻繁地把珍貴植物拿回來當樣本。<hex:02100103>這樣做都是為了保全植物和品種改良。","偶爾也會有一些對知識的好奇心作祟，<hex:02100103>把我們的研究員帶走的讓人頭疼的傢伙……<hex:02100103>不過能夠盡情地研究，我們也一樣高興。","0"
"595832","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","因為是汲取的地下水，所以這個城市的水源豐富！<hex:02100103>可以在安全的室內培育作物，<hex:02100103>還可以利用地下水道搬運物資，非常便利！","0","0"
"595833","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","奪回了黑夜的暗之戰士大人究竟是什麼樣的人呢！<hex:02100103>雖然肯定不會在這樣的地下園藝館中，<hex:02100103>不過真希望有一天可以見一見啊……","0","0"
"595834","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","難道你是來查看情況的？<hex:02100103>多虧了保護城市的人們，這個設施平安無事。<hex:02100103>謝禮都會送到大家的胃裡！","0","0"
"595835","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","光的回歸雖然讓人很難過……<hex:02100103>但為了令水晶都的人們振作起來，<hex:02100103>我必須把好吃又營養充沛的野菜送過去！","0","0"
"595836","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","為了今後可以過得更富足一些……<hex:02100103>我正在與園藝館的人們交涉，<hex:02100103>讓他們努力多提供各種作物！","0","0"
"595837","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","你想不想知道這棵樹是什麼樹？<hex:02100103>看起來與生長在雷克蘭德的樹屬於不同種類，<hex:02100103>不過過去相關的文獻記述的內容都很散亂，詳情不明。","0","0"
"595838","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","從大小來看，這棵樹的樹齡<hex:02100103>大概已經超過了100年……<hex:02100103>想必這棵樹應該會很懷念黑夜吧……","0","0"
"595839","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","旅行者你沒事啊！<hex:02100103>沒想到會有如此數量的食罪靈攻過來……","0","0"
"595840","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","看到那棵大樹，我的心就會平靜下來，<hex:02100103>真的很神奇，就好像它在對我說「不要緊」似的……","0","0"
"595841","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","你想不想知道這棵樹是什麼樹？<hex:02100103>看起來與生長在雷克蘭德的樹屬於不同種類，<hex:02100103>不過過去相關的文獻記述的內容都很散亂，詳情不明。","反正圍繞這棵樹的謎團遲早都是要解開的。<hex:02100103>之前要與食罪靈戰鬥，光是活著就已經很辛苦了……<hex:02100103>不過今後應該也會有進行私下研究的時間了。","0"
"595842","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我說，對於光之氾濫後存活下來的植物，<hex:02100103>你有沒有感受到一種浪漫呢？<hex:02100103>如果你有同感的話，要不要作為研究員一起工作？","0","0"
"595843","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","黑夜回來後會不會對植物有影響，<hex:02100103>是目前研究員之間的熱門話題！","0","0"
"595844","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","品種改良無論如何都需要時間……<hex:02100103>有沒有什麼我們現在<hex:02100103>立刻就能做的事呢……","0","0"
"595845","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我們會繼續研究。<hex:02100103>今後人口還會繼續增長，<hex:02100103>因此希望可以讓糧食供給更加穩定。","0","0"
"595846","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","阿馬羅真的是很貼心，<hex:02100103>又是載著我們，又幫我們搬東西。<hex:02100103>可愛吧，真想把它揉成一團！","0","0"
"595847","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我原本以為阿馬羅會更害怕黑夜呢……<hex:02100103>看來是我想多了！<hex:02100103>就連平時睡覺的時間它們都會玩，真是頭疼！","0","0"
"595848","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","阿馬羅們害怕了……<hex:02100103>發生什麼了？！","0","0"
"595849","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","阿馬羅們似乎<hex:02100103>還沒有冷靜下來……<hex:02100103>先別管它們了。","0","0"
"595850","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","最近的阿馬羅們該說是非常精神呢，<hex:02100103>總覺得非常有幹勁。<hex:02100103>一定是因為我們的心情傳達到了……","0","0"
"595851","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","雖然聽說還有殘存的獨行食罪靈，<hex:02100103>不過食罪靈的威脅也已經少了很多了吧……<hex:02100103>這樣的話真想騎著阿馬羅在諾弗蘭特的空中繞一圈啊。","0","0"
"595852","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","以前沒見過你啊，是新人嗎？<hex:02100103>歡迎來到水晶都。","0","0"
"595853","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","歡迎來到中庸工藝館，新人旅行者。<hex:02100103>怎麼了？是要幫忙進行物資的供給嗎？","0","0"
