"100","召唤出宠物“自律型魔导浮游炮”。<hex:02100103>1/9比例的可动模型，可惜没有附带究极神兵。","还原度极高的玩具模型，精巧地将加雷马帝国的无人浮游炮还原了出来。怎么样？是不是比你的技术强多了？……加隆德！","加隆德……我要让你知<hex:02100103>道，我的魔导技术才是<hex:02100103>更好的。<hex:02100103>　　　　　　　——尼禄","全方位攻击","对范围内的敌人造成230攻击力的伤害。","50","75","2","True","False","False","False","False","1"
"101","召唤出宠物“暗淡之云”。<hex:02100103>按照暗黑之云的形象制作的魔法人偶。誓要将世界送往虚无！","在暗之世界捡到的魔法人偶，看上去感觉和“梦魔娃娃”有一些相似。说起来当年有一位雕金匠因为召唤妖异未遂而被逮捕，出狱之后却消失得无影无踪。人们只知道他家里的留言写着“我要启程前往异界去探求美的真谛”……","如果暗黑之云真的降<hex:02100103>临，物质界的以太会<hex:02100103>被全部吞噬干净……<hex:02100103>　　——«诺亚报告»","极小式波动炮","对范围内的敌人造成150攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","70","60","4","False","False","True","False","False","1"
"102","召唤出宠物“淘气南加”。<hex:02100103>宁基南加的幼崽，和它的母亲一样，一旦没有人盯着就会使劲繁殖。","宁基南加的幼崽，这种两栖类动物的雌性会把产下的蛋背在自己的背上，不过这只小南加好像是在母亲的背上打瞌睡的时候不小心掉下来的……","彩蛋～彩蛋～大彩蛋～<hex:02100103>　　——吉莉·阿里亚珀","南加的人气","令范围内我方宠物的攻击力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","55","40","2","False","True","True","False","False","3"
"103","召唤出宠物“熊猫宝宝”。<hex:02100103>东方最最受欢迎的珍兽，可惜真品的观赏成本实在太高，只能造出一个模型来过过眼瘾。","桃源老师与其侍从艳丽小姐赠送的东方珍品。这是以名为熊猫的珍兽为原型而制作的魔法人偶。熊猫生活在东洲奥萨德次大陆的边境地区，据说其实是一种猛兽，但那圆润可爱的形象实在是很讨人喜欢，相信很快也会吸引住艾欧泽亚人的目光。","在东方，甚至有些人当<hex:02100103>它是神明的化身。<hex:02100103>　　　　　　　——夕雾","野生的智慧","设置陷阱。10秒后可通过点击发动陷阱按钮起爆。对范围内的敌人造成260攻击力的伤害。","30","40","2","True","False","False","True","False","2"
"104","召唤出宠物“迷你奥尔特罗斯”。<hex:02100103>按照奥尔特罗斯的形象制作的魔法人……不对，魔法章鱼偶。","最强雕金匠戈德伯特原本想要以软体动物的概念设计一款指环，可是不知道什么时候一不小心做出了这个东西。甚至连喜欢小妹子的个性也完全还原了出来。","我说，奥尔特罗斯它……<hex:02100103>只是单纯在搭讪吧？<hex:02100103>　　　　　　　　——埃莉","腕足","令范围内我方宠物的移动速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","50","45","2","True","False","False","False","False","3"
"105","召唤出宠物“雪孩子”。<hex:02100103>有了朋友多么快乐，田野森林都是我的家。","模仿雪人的外型做出的魔法人偶。在星芒节期间，一位留着白胡子的匿名绅士专门为小朋友们做出了这款礼物。非常喜欢冰冷的东西，更喜欢别人对它投雪球。","再见了……<hex:02100103>　　——雪人","再见了","令使用特殊技点数的宠物追加设施特效“奥秘核石”。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","40","50","2","False","True","True","False","False","3"
"106","召唤出宠物“胖儿陆行鸟”。<hex:02100103>谁说鸟儿不能有婴儿肥的？","按理来说陆行鸟是几乎不可能仅靠吃野菜变成这么胖嘟嘟的样子的。这只小鸟也确实食欲旺盛，说不定将来什么时候就会把武器装备也给吃下去了。","基萨尔野菜是陆行鸟最喜<hex:02100103>欢的食物。换句话说，就<hex:02100103>是陆行鸟们力量的源泉。<hex:02100103>　　　　　　　——吕凯洛","贪吃鬼","令萌宠之门内宠物的体力恢复量变为2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒","35","75","2","False","True","False","False","False","9"
"107","召唤出宠物“迷你伊达”。<hex:02100103>即使是模型也没法摘掉头上的面具……","拂晓的塔塔露小姐向乌尔达哈的雕金匠行会定制的伊达魔法人偶。据说连面具下面也制作得十分精妙，但是无论怎么样都无法把面具摘下来……","这机器敢再难使点吗！<hex:02100103>　　　　　　　——伊达","终极地狱","对范围内的敌人造成230攻击力的伤害。","45","55","3","True","False","False","False","False","1"
"108","召唤出宠物“迷你帕帕力莫”。<hex:02100103>总是一副心很累的表情，唉……","拂晓的塔塔露小姐向乌尔达哈的雕金匠行会定制的帕帕力莫魔法人偶。看上去真是既小巧又可爱，让人完全不愿意去想原本的模特已经是个40多岁的大叔了。","这家伙……<hex:02100103>就是可疑分子？<hex:02100103>　　——帕帕力莫","小型闪雷","对范围内的敌人每秒造成10点持续伤害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒","35","55","3","True","True","False","True","False","1"
"109","召唤出宠物“迷你于里昂热”。<hex:02100103>月明流散，拂晓驱暗……","拂晓的塔塔露小姐向乌尔达哈的雕金匠行会定制的于里昂热魔法人偶。因为于里昂热坚决拒绝摘下帽子，所以里面的头发没有还原出来。","你还记得在七月沉没……<hex:02100103>新阳初升之日……震撼了<hex:02100103>大地的咆哮声吗？<hex:02100103>　　　　　　——于里昂热","预言诗入门讲座","对范围内的敌人造成90攻击力的伤害。","55","60","2","False","True","False","True","False","1"
