"598824","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，你是之前跟梅蒂恩在一起的使魔啊。<hex:02100103>有没有加深对厄尔庇斯的了解呢？","0","0"
"598825","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，你好。<hex:02100103>真是只可爱的使魔，你的主人是谁啊？","0","0"
"598826","0","1","2","0","0","766","764","0","1","1","1","0","0","0","0","0","0","False","False","False","我个人认为，赫尔墨斯有些过于偏食了。<hex:02100103>虽说我们不需要像小型创造生物一样，<hex:02100103>频繁地从食物中摄取以太，但是……","如果不能均衡地摄入营养，身体还是会变得虚弱无力。<hex:02100103>可是赫尔墨斯他，居然把糖渍苹果当作主要食物……","0"
"598827","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","露琪亚阁下不在的这段期间，<hex:02100103>就由我来指挥留在皇都的神殿骑士团。<hex:02100103>我会一边辅佐艾默里克总骑士长，一边向更高的位置迈进。","0","0"
"598828","0","1","2","0","0","933","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哟，搭档！<hex:02100103>在加雷马真是发生了不少事啊！<hex:02100103>一定要把我的活跃表现讲给奥诺鲁瓦听哦！","0","0"
"598829","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","参与了伊尔萨巴德救援队的埃马内兰少爷<hex:02100103>就麻烦你照顾了！","0","0"
"598830","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","埃马内兰少爷不在的日子特别惬意，<hex:02100103>我自己也写了不少东西。<hex:02100103>但还是总觉得少了点儿什么。","0","0"
"598831","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我目送着乘坐诸神黄昏号魔导船的你离去，<hex:02100103>而如今你又回到了这里……这感觉是不是特别像一对搭档？！<hex:02100103>果然拥有一个好搭档的感觉才是最棒的啊！","0","0"
"598832","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","虽然我也想悠闲地给你带路，<hex:02100103>不过哲学家议会给我带来了大量的委托……<hex:02100103>等到升降机可以再次使用的时候，你再来参观吧。","0","0"
"598833","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","哎呀，你不是之前那个很有毅力的参观者吗？<hex:02100103>很抱歉，这次涉及到大撤退，<hex:02100103>我不能带着你慢慢参观了……","0","0"
"598834","0","1","2","0","0","4218","5695","0","1","1","1","0","0","0","0","0","0","False","False","False","真没想到那只兔子就是哲学家议会提到的<hex:02100103>月球上的协助者啊。","不过既然能感受到柠檬松饼的美味，<hex:02100103>那不论对方长什么样子，应该都可以聊得来吧。<hex:02100103>你也这样认为吧？","0"
"598835","0","1","2","0","0","4218","5695","0","1","1","1","0","0","0","0","0","0","False","False","False","大整理加上大撤退，虽然忙碌不断，<hex:02100103>但这里终于又恢复了往日的平静。","如今终于有了空闲时间，<hex:02100103>要不要给那些兔子们准备一点慰问品呢？<hex:02100103>当然得是清爽的柠檬松饼了。","0"
"598836","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","大撤退的准备工作不分昼夜地持续着……<hex:02100103>现在不可避免地被困意和疲倦无情地折磨着，<hex:02100103>我必须得休息一下。","0","0"
"598837","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","没事的，我不是在烦恼什么。<hex:02100103>只是太累了，稍微休息一下就好了。","0","0"
"598838","0","1","1","0","0","765","0","0","1","1","1","0","0","0","0","0","0","False","False","False","已经没有什么我们能做的了。<hex:02100103>就在这里祈祷你们平安吧。","0","0"
"598839","0","1","1","0","0","9002","0","0","1","1","1","0","0","0","0","0","0","False","False","False","对你们的感激之情无以言表。<hex:02100103>有一种不眠不休的努力<hex:02100103>最终获得了应有回报的感觉。","0","0"
"598840","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","False","False","False","如果简并引擎的问题没有得到解决的话，<hex:02100103>相信等待着我们的会是痛苦的决断吧……","0","0"
"598841","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","听说你们帮忙改良了以太简并引擎。<hex:02100103>这份恩情我记住了，我们也会竭尽全力的。","0","0"
"598842","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","真没想到会将方舟托付给你们。<hex:02100103>希望计划能够成功。","0","0"
"598843","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","如果真要执行大撤退的话，<hex:02100103>估计我们会被迫对能乘上月球的生命进行甄别。<hex:02100103>现在只能祈祷事情不会发展成这样了。","0","0"
"598844","0","1","1","0","0","758","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我刚才在那边发现了一只可爱的兔子，<hex:02100103>那只兔子到底是怎么回事啊？","0","0"
"598845","0","1","2","0","0","9003","0","0","1","1","1","0","0","0","0","0","0","False","False","False","果然那只兔子就是帮手啊！<hex:02100103>之前连他们长什么样子都不知道，还有些不安呢，<hex:02100103>不过现在看起来倒是挺容易亲近，我也就放心了！","0","0"
"598846","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我的工作就是在到达月球和作为移居地的星球后，<hex:02100103>为人类提供适合居住的环境……<hex:02100103>不过如果能在这个星球继续住下去的话，那就再好不过了。","0","0"
"598847","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","多亏了你们，<hex:02100103>如今已经不需要移居到其他星球了，<hex:02100103>不过还是想去月球上游玩一番。","0","0"
