"34500","波洛伽治愈包头巾","0","","0","0","1","0","0","","波洛伽治愈包头巾","40391","536","2","4","0","34","0","3","5","47270","1","True","True","False","True","99999","731","False","True","True","0","2","0","13","8","21800","6376","False","False","0","85","0","1","64","0","0","6","731, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","46","128","44","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34501","波洛伽治愈坎肩","0","","0","0","1","0","0","","波洛伽治愈坎肩","43996","536","2","4","0","35","0","4","5","47270","1","True","True","False","True","99999","1219","False","True","True","0","2","0","13","8","21800","6381","False","False","0","85","0","1","64","0","0","6","731, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","5","209","3","197","6","203","27","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34502","波洛伽治愈半指手套","0","","0","0","1","0","0","","波洛伽治愈半指手套","48870","536","2","4","0","37","0","5","5","47270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","64","0","0","6","730, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","44","128","46","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34503","波洛伽治愈垮裤","0","","0","0","1","0","0","","波洛伽治愈垮裤","46095","536","2","4","0","36","0","7","5","47270","1","True","True","False","True","99999","1219","False","True","False","0","2","0","13","8","21800","6381","False","False","0","85","0","1","64","0","0","6","729, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","5","209","3","197","27","203","6","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34504","波洛伽治愈浅口鞋","0","","0","0","1","0","0","","波洛伽治愈浅口鞋","49430","536","2","4","0","38","0","8","5","47270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","64","0","0","6","730, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","44","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34505","波洛伽咏咒包头巾","0","","0","0","1","0","0","","波洛伽咏咒包头巾","40390","536","2","4","0","34","0","3","5","40270","1","True","True","False","True","99999","731","False","True","True","0","2","0","13","8","21800","6376","False","False","0","85","0","1","63","0","0","5","731, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","46","128","22","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34506","波洛伽咏咒坎肩","0","","0","0","1","0","0","","波洛伽咏咒坎肩","43995","536","2","4","0","35","0","4","5","40270","1","True","True","False","True","99999","1219","False","True","True","0","2","0","13","8","21800","6381","False","False","0","85","0","1","63","0","0","5","731, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","4","209","3","197","22","203","44","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34507","波洛伽咏咒半指手套","0","","0","0","1","0","0","","波洛伽咏咒半指手套","48869","536","2","4","0","37","0","5","5","40270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","63","0","0","5","730, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","22","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34508","波洛伽咏咒垮裤","0","","0","0","1","0","0","","波洛伽咏咒垮裤","46093","536","2","4","0","36","0","7","5","40270","1","True","True","False","True","99999","1219","False","True","False","0","2","0","13","8","21800","6381","False","False","0","85","0","1","63","0","0","5","729, 7, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","4","209","3","197","22","203","46","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34509","波洛伽咏咒浅口鞋","0","","0","0","1","0","0","","波洛伽咏咒浅口鞋","49429","536","2","4","0","38","0","8","5","40270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","63","0","0","5","730, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","46","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
