"300","召唤出宠物“艾露猫”。<hex:02100103>自愿成为随从的艾露猫。","追逐着火龙从遥远的异国他乡来到此地的小型兽人。通过发布狩猎火龙的任务与冒险者相识，自愿成为冒险者的随从猫。","我是艾露猫见习猎人，<hex:02100103>是从故乡一路追着火龙<hex:02100103>过来的喵！<hex:02100103>　　　　　　——艾露猫","激励号角","令范围内我方宠物的攻击力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","40","30","4","False","False","True","False","False","3"
"301","召唤出宠物“噗吱猪”。<hex:02100103>集万千猎人们的宠爱于一身的小猪。","可爱的小猪。据说在遥远的异国他乡，是让所有猎人都为之倾心的迷人生物。而今，三大洲的怪物猎人们也开始陆续成了它的俘虏。","噗吱猪可以睡到我的床上，<hex:02100103>随从猫不可以。<hex:02100103>　　　　　　——神秘猎人","挖这里噗吱","可以拆除敌人设置的陷阱。","30","45","2","False","True","False","True","False","6"
"302","召唤出宠物“祭礼鲶鱼精”。<hex:02100103>以鲶鱼精为原型制作的魔法人偶。嘿哟噗！","以鲶鱼精为原型制作的魔法人偶。为了攒出大鲶大祭的举办资金，工匠鱼信连夜做出来的人偶。精巧的扎头巾和法被是擅长裁缝的鱼丽制作的。作为吉祥物很有人气。","嘿哟！嘿哟！<hex:02100103>感觉光是看着，气氛就<hex:02100103>变得热闹起来了噗！<hex:02100103>　　　　　　　——鱼信","文明开化","令范围内我方宠物的防御力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒","50","65","1","False","False","True","True","False","3"
"303","召唤出宠物“朱孔雀”。<hex:02100103>以朱红色孔雀为原型制作的魔法人偶。不是朱雀。","以朱红色孔雀为原型制作的魔法人偶。孔雀的羽毛自古以来就极具观赏性深受人们喜爱。而且孔雀还以毒虫毒蛇为食，因此在古人眼中被视为吉祥的象征，并被供奉为仙兽。以孔雀为原型制作的人偶因为象征着吉祥好运，所以很有人气。","……我好像一直在做一个梦。<hex:02100103>这噩梦告诉我，不肯接受典膳<hex:02100103>已死的自己有多么的软弱。<hex:02100103>　　　　　　　　　　——朱雀","朱红色的思念","对范围内的敌人造成80攻击力的伤害，并且令敌人的防御力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","50","40","2","True","True","False","False","False","1"
"304","召唤出宠物“迷你阿尔法”。<hex:02100103>以阿尔法为原型制作的魔法人偶。初版迷你阿尔法。","加隆德炼铁厂制作的机关人偶。作为解决了欧米茄事件的特别奖励，杰西把人偶赠送给了冒险者。此人偶乃是以亲爱的伙伴阿尔法为原型制作的初版迷你阿尔法（彩色样品）。","阿尔法是我们的同伴，<hex:02100103>要是它自己想来，我们<hex:02100103>可不会丢下它。<hex:02100103>　　　　　　　——西德","传送书签","将使用特殊技点数的宠物传送回我方的中央萌宠之门。","70","70","4","False","False","False","False","False","9"
"305","召唤出宠物“迷你欧米茄”。<hex:02100103>与欧米茄外形相似的小型自律追随机。","在时空狭缝中发现的充满谜团的小型自律追随机。平常只是默默地追随在人身后，对人并没有危害。据加隆德炼铁厂的魏吉推测，这台机器制作出来的目的很可能只是为了观察人类。","说不定就能够找到回到<hex:02100103>归所的道路了啊……<hex:02100103>　　　　　　——欧米茄","选定目标","对范围内的敌人造成150攻击力的伤害，并让敌人增加“魔物”类型的弱点。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>10秒","70","65","1","False","False","False","True","True","1"
"306","召唤出宠物“迷你古·拉哈”。<hex:02100103>以古·拉哈·提亚为原型制作的魔法人偶。等我醒来，我会最先打听你的名字。","为了赚取探索希尔科斯峡谷所需的费用，由塔塔露制作出来的魔法人偶。原型是由来于圣寇伊纳克财团的拉姆布鲁斯提到过的北洋的贤人。回归后的英雄讲述了在第一世界冒险的经历，所以塔塔露便将这个魔法人偶赠给了英雄。","等我醒来，我会最先打听你的<hex:02100103>名字。想必你的名字会铭刻在<hex:02100103>历史上，成为指引我的光芒。<hex:02100103>　　　　　——古·拉哈·提亚","皇血魔眼","无效化所有敌人对我方萌宠之门、防御盾、探索眼的攻击。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>20秒","40","50","3","False","True","True","True","False","9"
"307","召唤出宠物“阴小幽”。<hex:02100103>给人感觉很阴沉忧郁的幽灵人偶。不知为何会自己活动。","在守护天节的庆典上遇到的阴沉忧郁的幽灵人偶。就连负责举办活动的大陆马戏团的滑稽艺人也无法理解这些人偶为什么会动。而且人偶的表情还显得十分阴沉。","哎……真能给人添麻<hex:02100103>烦……我明明只是想<hex:02100103>要安静地呆着……<hex:02100103>　　　　　——阴小幽","驱魔","打消范围内敌人的所有强化效果。","10","50","4","False","False","True","False","False","6"
"308","召唤出宠物“阳小灵”。<hex:02100103>给人感觉很阳光开朗的幽灵人偶。不知为何会自己活动。","在守护天节的庆典上遇到的阳光开朗的幽灵人偶。本应只是不会动的普通人偶，但它却不知为何动了起来。究竟是真正的幽灵还是某人在用魔力控制人偶，真相不明。","嗯嗯……整理情报是吧！<hex:02100103>那个……什么来着？<hex:02100103>　　　　　　　——阳小灵","透明","令使用特殊技点数的宠物无敌。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持续时间：<hex:0249020103><hex:0248020103>6秒","35","65","1","False","True","False","False","False","3"
"309","召唤出宠物“迷你克劳德”。<hex:02100103>以古代英雄为原型制作的魔法人偶。总是一副没什么兴趣的样子。","以古代英雄克劳德为原型制作的魔法人偶。克劳德不但是传说中的士兵，而且还拥有无与伦比的战斗能力。为了再现他传说中勇猛的身姿，就连他爱用的破坏剑也一同制作了出来。","幻想已经结束了……<hex:02100103>我要活在我的现实中。<hex:02100103>　　　　　　——克劳德","画龙点睛","对范围内的敌人造成380攻击力的伤害。","75","65","3","False","False","False","True","False","1"
