"598824","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","おや、あなたはメーティオンと連れだっていた使い魔ですね。<hex:02100103>エルピスについての学びは、深まりましたか？","0","0"
"598825","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","あらまあ、こんにちは。<hex:02100103>可愛らしい使い魔ね、主人はどなたかしら？","0","0"
"598826","0","1","2","0","0","766","764","0","1","1","1","0","0","0","0","0","0","False","False","False","やっぱり、ヘルメスは偏食が過ぎると思うのよ。<hex:02100103>確かに私たちは、小型の創造生物たちほど頻繁に、<hex:02100103>食物からエーテルを摂取する必要はないわ……。","けれど、絶食が続けば弱りはするし、<hex:02100103>偏ったものを食べていたら、その結果は体に表れる。<hex:02100103>なのに彼ときたら……主食が果実の砂糖漬けよ？","0"
"598827","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ルキア殿が不在の間は、<hex:02100103>私が皇都に残る神殿騎士団を指揮することとなった。<hex:02100103>アイメリク総長を補佐しつつ、職務にまい進するつもりだよ。","0","0"
"598828","0","1","2","0","0","933","0","0","1","1","1","0","0","0","0","0","0","False","False","False","よぉ、相棒！<hex:02100103>ガレマルドでは、いろいろと大変だったよな！<hex:02100103>オレの活躍っぷりを、オノロワに聞かせてやってくれよ！","0","0"
"598829","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","イルサバード派遣団に参加したエマネラン様のこと、<hex:02100103>どうかよろしくお願いしますです、はい！","0","0"
"598830","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","エマネラン様が、いらっしゃらなかった日々は、<hex:02100103>それはもう静かで、個人的な執筆活動も捗りました。<hex:02100103>とはいえ、少し物足りなさを覚えたことも事実なのです、はい。","0","0"
"598831","0","1","2","0","0","5695","0","0","1","1","1","0","0","0","0","0","0","False","False","False","オレは魔導船ラグナロクに乗り込むお前を見送って、<hex:02100103>お前はここに帰ってきて……これってスゲェ相棒っぽくね！？<hex:02100103>やっぱり持つべきものはマブダチだよな！","0","0"
"598832","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ゆっくり案内してあげたいところだけど、<hex:02100103>哲学者議会から、とてつもない量の依頼がきていてね……<hex:02100103>昇降機の利用が再開したら、また見学にきてくれよ。","0","0"
"598833","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","おや、君はいつぞやの根性のある見学者だね？<hex:02100103>すまないが、こんどは大撤収ときたもんで、<hex:02100103>ゆっくり案内してあげられそうもないんだ……。","0","0"
