"0","TEXT_FESXMS502_03723_SEQ_00","※本クエストは、期間限定のクエストとなります。<hex:02100103><hex:02100103>ミィ・ケット野外音楽堂のアム・ガランジは、指揮者を待っているようだ。"
"1","TEXT_FESXMS502_03723_SEQ_01","※本クエストは、シーズナルイベント開催中にかぎり、<hex:02100103>　受注、進行できます。<hex:02100103>　開催期間終了後は進行できませんので、ご注意ください。<hex:02100103>　期間等の詳細についてはLodestoneをご覧ください。<hex:02100103><hex:02100103>アム・ガランジと話した。ミィ・ケット野外音楽堂の「おっとりした星芒祭実行委員」か「熱血の星芒祭実行委員」に声をかけて、聖夜の音楽会を開始しよう。"
"2","TEXT_FESXMS502_03723_SEQ_02","チョコボも参加したステージは大盛り上がりだった。ミィ・ケット野外音楽堂の「ナリポンク」に感想を聞こう。"
"3","TEXT_FESXMS502_03723_SEQ_03","聖夜の音楽会が無事に終了した。ミィ・ケット野外音楽堂の「アム・ガランジ」に報告しよう。"
"4","TEXT_FESXMS502_03723_SEQ_04","チョコボとラルトンフとともに行った聖夜の音楽会は大成功に終わった。しかし、アンコールを望む声が鳴りやまないようだ。再び舞台に上がるため、ミィ・ケット野外音楽堂の「アム・ガランジ」に話しかけよう。"
"5","TEXT_FESXMS502_03723_SEQ_05",""
"6","TEXT_FESXMS502_03723_SEQ_06",""
"7","TEXT_FESXMS502_03723_SEQ_07",""
"8","TEXT_FESXMS502_03723_SEQ_08",""
"9","TEXT_FESXMS502_03723_SEQ_09",""
"10","TEXT_FESXMS502_03723_SEQ_10",""
"11","TEXT_FESXMS502_03723_SEQ_11",""
"12","TEXT_FESXMS502_03723_SEQ_12",""
"13","TEXT_FESXMS502_03723_SEQ_13",""
"14","TEXT_FESXMS502_03723_SEQ_14",""
"15","TEXT_FESXMS502_03723_SEQ_15",""
"16","TEXT_FESXMS502_03723_SEQ_16",""
"17","TEXT_FESXMS502_03723_SEQ_17",""
"18","TEXT_FESXMS502_03723_SEQ_18",""
"19","TEXT_FESXMS502_03723_SEQ_19",""
"20","TEXT_FESXMS502_03723_SEQ_20",""
"21","TEXT_FESXMS502_03723_SEQ_21",""
"22","TEXT_FESXMS502_03723_SEQ_22",""
"23","TEXT_FESXMS502_03723_SEQ_23",""
"24","TEXT_FESXMS502_03723_TODO_00","ミィ・ケット野外音楽堂にいる星芒祭実行委員のいずれかと話し、<hex:02100103>聖夜の音楽会を成功させる"
"25","TEXT_FESXMS502_03723_TODO_01","ナリポンクと話す"
"26","TEXT_FESXMS502_03723_TODO_02","アム・ガランジに報告"
"27","TEXT_FESXMS502_03723_TODO_03",""
"28","TEXT_FESXMS502_03723_TODO_04",""
"29","TEXT_FESXMS502_03723_TODO_05",""
"30","TEXT_FESXMS502_03723_TODO_06",""
"31","TEXT_FESXMS502_03723_TODO_07",""
"32","TEXT_FESXMS502_03723_TODO_08",""
"33","TEXT_FESXMS502_03723_TODO_09",""
"34","TEXT_FESXMS502_03723_TODO_10",""
"35","TEXT_FESXMS502_03723_TODO_11",""
"36","TEXT_FESXMS502_03723_TODO_12",""
"37","TEXT_FESXMS502_03723_TODO_13",""
"38","TEXT_FESXMS502_03723_TODO_14",""
"39","TEXT_FESXMS502_03723_TODO_15",""
"40","TEXT_FESXMS502_03723_TODO_16",""
"41","TEXT_FESXMS502_03723_TODO_17",""
"42","TEXT_FESXMS502_03723_TODO_18",""
"43","TEXT_FESXMS502_03723_TODO_19",""
"44","TEXT_FESXMS502_03723_TODO_20",""
"45","TEXT_FESXMS502_03723_TODO_21",""
"46","TEXT_FESXMS502_03723_TODO_22",""
"47","TEXT_FESXMS502_03723_TODO_23",""
"48","TEXT_FESXMS502_03723_AMHGARANJY_000_000","ラルトンフさんをはじめ、皆さん準備完了だそうです。<hex:02100103>声がかかれば、すぐステージに集まれるようですよ！"
"49","TEXT_FESXMS502_03723_AMHGARANJY_000_001","警備任務もしながら、サプライズで音楽会に出るなんて、<hex:02100103>とても粋な演出ですよね！"
"50","TEXT_FESXMS502_03723_AMHGARANJY_000_002","指揮をしていただく冒険者さんには、お礼として、<hex:02100103>黒兎堂が星芒祭に卸している商品と交換できる、<hex:02100103>特別な証書を差し上げます！"
"51","TEXT_FESXMS502_03723_AMHGARANJY_000_003","さて、この音楽会の目的は、<hex:02100103>もちろん観客の皆様に喜んでもらうことです。"
"52","TEXT_FESXMS502_03723_AMHGARANJY_000_004","つたない歌唱をして途中で帰られてしまっては、<hex:02100103>子供たちを笑顔にすることもできません。"
"53","TEXT_FESXMS502_03723_AMHGARANJY_000_005","そのためにも、冒険者さんの指揮が重要です。<hex:02100103>歌い手とチョコボはあなたの指揮に合わせて歌いますから、<hex:02100103>どうかテンポよく、お願いいたします。"
"54","TEXT_FESXMS502_03723_AMHGARANJY_000_006","それでは、冒険者さんの準備ができましたら、<hex:02100103>おっとりした星芒祭実行委員か、<hex:02100103>熱血の星芒祭実行委員、お好きな方にお声がけください。"
"55","TEXT_FESXMS502_03723_AMHGARANJY_000_007","2人には、観客の入りを管理してもらっているのですが……。<hex:02100103>「熱血の星芒祭実行委員」に話しかけるときは、<hex:02100103>少し気を付けてくださいね。"
"56","TEXT_FESXMS502_03723_AMHGARANJY_000_008","あの方は熱意がある分、少し話を盛る節がありまして。<hex:02100103>今回はとんでもないサプライズがあると誇張して、<hex:02100103>観客を呼び込んでいる可能性が……。"
"57","TEXT_FESXMS502_03723_AMHGARANJY_000_009","そうなると演奏も、観客の期待に応えられるように、<hex:02100103>より難易度の高いものが要求されるでしょう。<hex:02100103>それでもやりきれる自信がおありなら、問題ありませんが。"
"58","TEXT_FESXMS502_03723_AMHGARANJY_000_010","あなたの準備ができしだい、公演を始めましょう。<hex:02100103>ぶっつけ本番になりますが、頑張ってくださいね！"
"59","TEXT_FESXMS502_03723_SYSTEM_000_011","音楽会は、受注する星芒祭実行委員によって、<hex:02100103>難易度と報酬が変化します。<hex:02100103>自分に合った難易度を選びましょう！"
"60","TEXT_FESXMS502_03723_AMHGARANJY_000_015","それでは、冒険者さんの準備ができましたら、<hex:02100103>おっとりした星芒祭実行委員か、<hex:02100103>熱血の星芒祭実行委員、お好きな方にお声がけください。"
"61","TEXT_FESXMS502_03723_LEWIN_000_021","フッ、わしが合唱に参加するのが意外か？<hex:02100103>何も神勇隊の使命は森に仇なす者の討滅だけではない。<hex:02100103>我々の想いで、子どもたちを笑顔にしてみせようではないか！"
"62","TEXT_FESXMS502_03723_LUCIANE_000_022","弓術士ギルドと神勇隊は浅からぬ間柄……<hex:02100103>今回の合唱は、両者の結束を示すいい機会になるでしょう。"
"63","TEXT_FESXMS502_03723_MIAHMOLKOT_000_023","星芒祭の音楽会への参加は極秘任務ニャのだ。<hex:02100103>泣く子も黙る私の歌声、楽しみにするといい！"
"64","TEXT_FESXMS502_03723_PIERS_000_024","ラルトンフには会えたのか？<hex:02100103>そろそろ本番が始まる時間だから、我々も緊張してきたよ！"
"65","TEXT_FESXMS502_03723_COMMITTEE03723A_000_030","あ、音楽会の指揮者さんですね！<hex:02100103>お待ちしておりました～。<hex:02100103>会場の手配をしますので、少々お待ちください～。"
"66","TEXT_FESXMS502_03723_COMMITTEE03723A_000_031","今回もあなたが指揮をされるんですね！<hex:02100103>お待ちしておりました～。<hex:02100103>会場の手配をしますので、少々お待ちください～。"
"67","TEXT_FESXMS502_03723_SYSTEM_000_032","こちらの星芒祭実行委員からは、<hex:02100103>標準的な難易度の、音楽会を受注できます。<hex:02100103>成功すると、<hex:02280BFF054974656DF26FE90103>を2枚入手できます。"
