"34500","パーラカ・ヒーラーターバン","0","","0","0","1","0","0","","パーラカ・ヒーラーターバン","40391","536","2","4","0","34","0","3","5","47270","1","True","True","False","True","99999","731","False","True","True","0","2","0","13","8","21800","6376","False","False","0","85","0","1","64","0","0","6","731, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","46","128","44","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34501","パーラカ・ヒーラーベスト","0","","0","0","1","0","0","","パーラカ・ヒーラーベスト","43996","536","2","4","0","35","0","4","5","47270","1","True","True","False","True","99999","1219","False","True","True","0","2","0","13","8","21800","6381","False","False","0","85","0","1","64","0","0","6","731, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","5","209","3","197","6","203","27","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34502","パーラカ・ヒーラーハーフグローブ","0","","0","0","1","0","0","","パーラカ・ヒーラーハーフグローブ","48870","536","2","4","0","37","0","5","5","47270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","64","0","0","6","730, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","44","128","46","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34503","パーラカ・ヒーラーサルエル","0","","0","0","1","0","0","","パーラカ・ヒーラーサルエル","46095","536","2","4","0","36","0","7","5","47270","1","True","True","False","True","99999","1219","False","True","False","0","2","0","13","8","21800","6381","False","False","0","85","0","1","64","0","0","6","729, 6, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","5","209","3","197","27","203","6","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34504","パーラカ・ヒーラーパンプス","0","","0","0","1","0","0","","パーラカ・ヒーラーパンプス","49430","536","2","4","0","38","0","8","5","47270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","64","0","0","6","730, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","5","131","3","124","44","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","False","False","0","True"
"34505","パーラカ・キャスターターバン","0","","0","0","1","0","0","","パーラカ・キャスターターバン","40390","536","2","4","0","34","0","3","5","40270","1","True","True","False","True","99999","731","False","True","True","0","2","0","13","8","21800","6376","False","False","0","85","0","1","63","0","0","5","731, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","46","128","22","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34506","パーラカ・キャスターベスト","0","","0","0","1","0","0","","パーラカ・キャスターベスト","43995","536","2","4","0","35","0","4","5","40270","1","True","True","False","True","99999","1219","False","True","True","0","2","0","13","8","21800","6381","False","False","0","85","0","1","63","0","0","5","731, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","4","209","3","197","22","203","44","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34507","パーラカ・キャスターハーフグローブ","0","","0","0","1","0","0","","パーラカ・キャスターハーフグローブ","48869","536","2","4","0","37","0","5","5","40270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","63","0","0","5","730, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","22","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34508","パーラカ・キャスターサルエル","0","","0","0","1","0","0","","パーラカ・キャスターサルエル","46093","536","2","4","0","36","0","7","5","40270","1","True","True","False","True","99999","1219","False","True","False","0","2","0","13","8","21800","6381","False","False","0","85","0","1","63","0","0","5","729, 7, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","337","589","4","209","3","197","22","203","46","142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34509","パーラカ・キャスターパンプス","0","","0","0","1","0","0","","パーラカ・キャスターパンプス","49429","536","2","4","0","38","0","8","5","40270","1","True","True","False","True","99999","731","False","True","False","0","2","0","12","8","21800","6376","False","False","0","85","0","1","63","0","0","5","730, 5, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","251","440","4","131","3","124","46","128","27","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","False","False","0","True"
"34510","パーラカ・ディフェンダーイヤリング","0","","0","0","1","0","0","","パーラカ・ディフェンダーイヤリング","55481","536","2","4","0","41","0","9","5","8270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","59","0","0","1","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","104","3","109","44","101","27","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"34511","パーラカ・アタッカーイヤリング","0","","0","0","1","0","0","","パーラカ・アタッカーイヤリング","55481","536","2","4","0","41","0","9","5","19270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","84","0","0","10","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","104","3","109","22","101","44","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"34512","パーラカ・レンジャーイヤリング","0","","0","0","1","0","0","","パーラカ・レンジャーイヤリング","55481","536","2","4","0","41","0","9","5","30270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","105","0","0","12","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","104","3","109","27","101","44","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"34513","パーラカ・ヒーラーイヤリング","0","","0","0","1","0","0","","パーラカ・ヒーラーイヤリング","55481","536","2","4","0","41","0","9","5","47270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","64","0","0","6","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","104","3","98","6","101","27","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"34514","パーラカ・キャスターイヤリング","0","","0","0","1","0","0","","パーラカ・キャスターイヤリング","55481","536","2","4","0","41","0","9","5","40270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","63","0","0","5","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","104","3","98","46","101","27","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
"34515","パーラカ・ディフェンダーチョーカー","0","","0","0","1","0","0","","パーラカ・ディフェンダーチョーカー","55044","536","2","4","0","40","0","10","5","8270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","59","0","0","1","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","104","3","109","27","101","19","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"34516","パーラカ・アタッカーチョーカー","0","","0","0","1","0","0","","パーラカ・アタッカーチョーカー","55044","536","2","4","0","40","0","10","5","19270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","84","0","0","10","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","104","3","109","45","101","27","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"34517","パーラカ・レンジャーチョーカー","0","","0","0","1","0","0","","パーラカ・レンジャーチョーカー","55044","536","2","4","0","40","0","10","5","30270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","105","0","0","12","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","104","3","109","27","101","22","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"34518","パーラカ・ヒーラーチョーカー","0","","0","0","1","0","0","","パーラカ・ヒーラーチョーカー","55044","536","2","4","0","40","0","10","5","47270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","64","0","0","6","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","104","3","98","27","101","44","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"34519","パーラカ・キャスターチョーカー","0","","0","0","1","0","0","","パーラカ・キャスターチョーカー","55044","536","2","4","0","40","0","10","5","40270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","63","0","0","5","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","104","3","98","46","101","44","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
"34520","パーラカ・ディフェンダーブレスレット","0","","0","0","1","0","0","","パーラカ・ディフェンダーブレスレット","55846","536","2","4","0","42","0","11","5","8270","1","True","True","False","True","99999","554","False","False","False","0","2","0","11","8","21800","6374","False","False","0","85","0","1","59","0","0","1","93, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","104","3","109","19","101","45","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
