"0","TEXT_LUCKBB201_03249_SEQ_00","※本クエストは、ジョブ「踊り子」の修得クエストです。<hex:02100103><hex:02100103>リムサ・ロミンサの下甲板層にいる興奮した様子の海都民は、冒険者に勧めたい興行があるようだ。"
"1","TEXT_LUCKBB201_03249_SEQ_01","ラザハンから踊り子の一座がやってきているらしい。リムサ・ロミンサの下甲板層で、一座の花形である「踊り子」と話そう。"
"2","TEXT_LUCKBB201_03249_SEQ_02","踊り子ラナー・ミーゴは、公演に備え準備をしていた。リムサ・ロミンサの下甲板層の「<hex:02280CFF05454F626AF61EAAA30103>」で待機して開演を待とう。"
"3","TEXT_LUCKBB201_03249_SEQ_03","ファルシャム一座の座長ナシュメラから踊り子にスカウトされた。リムサ・ロミンサの下甲板層で「ナシュメラ」と話そう。"
"4","TEXT_LUCKBB201_03249_SEQ_04","「踊り子」としてファルシャム一座の興行に参加することになった。渡された「<hex:02280DFF074974656D4851F26ADE0103>」を装備し、もう一度「ナシュメラ」と話そう。"
"5","TEXT_LUCKBB201_03249_SEQ_05",""
"6","TEXT_LUCKBB201_03249_SEQ_06",""
"7","TEXT_LUCKBB201_03249_SEQ_07",""
"8","TEXT_LUCKBB201_03249_SEQ_08",""
"9","TEXT_LUCKBB201_03249_SEQ_09",""
"10","TEXT_LUCKBB201_03249_SEQ_10",""
"11","TEXT_LUCKBB201_03249_SEQ_11",""
"12","TEXT_LUCKBB201_03249_SEQ_12",""
"13","TEXT_LUCKBB201_03249_SEQ_13",""
"14","TEXT_LUCKBB201_03249_SEQ_14",""
"15","TEXT_LUCKBB201_03249_SEQ_15",""
"16","TEXT_LUCKBB201_03249_SEQ_16",""
"17","TEXT_LUCKBB201_03249_SEQ_17",""
"18","TEXT_LUCKBB201_03249_SEQ_18",""
"19","TEXT_LUCKBB201_03249_SEQ_19",""
"20","TEXT_LUCKBB201_03249_SEQ_20",""
"21","TEXT_LUCKBB201_03249_SEQ_21",""
"22","TEXT_LUCKBB201_03249_SEQ_22",""
"23","TEXT_LUCKBB201_03249_SEQ_23",""
"24","TEXT_LUCKBB201_03249_TODO_00","一座の踊り子と話す"
"25","TEXT_LUCKBB201_03249_TODO_01","<hex:02280CFF05454F626AF61EAAA30103>で待機"
"26","TEXT_LUCKBB201_03249_TODO_02","ナシュメラと話す"
"27","TEXT_LUCKBB201_03249_TODO_03",""
"28","TEXT_LUCKBB201_03249_TODO_04",""
"29","TEXT_LUCKBB201_03249_TODO_05",""
"30","TEXT_LUCKBB201_03249_TODO_06",""
"31","TEXT_LUCKBB201_03249_TODO_07",""
"32","TEXT_LUCKBB201_03249_TODO_08",""
"33","TEXT_LUCKBB201_03249_TODO_09",""
"34","TEXT_LUCKBB201_03249_TODO_10",""
"35","TEXT_LUCKBB201_03249_TODO_11",""
"36","TEXT_LUCKBB201_03249_TODO_12",""
"37","TEXT_LUCKBB201_03249_TODO_13",""
"38","TEXT_LUCKBB201_03249_TODO_14",""
"39","TEXT_LUCKBB201_03249_TODO_15",""
"40","TEXT_LUCKBB201_03249_TODO_16",""
"41","TEXT_LUCKBB201_03249_TODO_17",""
"42","TEXT_LUCKBB201_03249_TODO_18",""
"43","TEXT_LUCKBB201_03249_TODO_19",""
"44","TEXT_LUCKBB201_03249_TODO_20",""
"45","TEXT_LUCKBB201_03249_TODO_21",""
"46","TEXT_LUCKBB201_03249_TODO_22",""
"47","TEXT_LUCKBB201_03249_TODO_23",""
"48","TEXT_LUCKBB201_03249_EXCITEDTOWNSMAN03249_000_000","<hex:02081FE905FF0DE5A789E381A1E38283E38293FF0DE58584E381A1E38283E3829303>！　急ぎじゃなけりゃ、必見の興行があるぜ！<hex:02100103>今、リムサ・ロミンサに近東の都市ラザハンから、<hex:02100103>「踊り子」の一座がやってきているんだ！"
"49","TEXT_LUCKBB201_03249_EXCITEDTOWNSMAN03249_000_001","なんでも、世界各国で興行している人気一座だとか！<hex:02100103>その踊りも、俺たちがよく目にしているエオルゼアの踊りとは、<hex:02100103>だいぶ違った華やかなものらしいぜ。"
"50","TEXT_LUCKBB201_03249_EXCITEDTOWNSMAN03249_000_002","あんたら冒険者は、そうした物珍しいモンが大好物だろう？<hex:02100103>この道を、エーデルワイス商会の方へと下っていった広場で、<hex:02100103>公演を行うそうだから、観に行っちゃどうだい？"
"51","TEXT_LUCKBB201_03249_EXCITEDTOWNSMAN03249_000_010","近東のラザハンから、「踊り子」の一座がやってきているんだ！<hex:02100103>この道を、エーデルワイス商会の方へと下っていった広場で、<hex:02100103>公演を行うそうだから、観に行っちゃどうだい？"
"52","TEXT_LUCKBB201_03249_KUIHLUD_000_015","おや、これはまた腕っぷしの強そうな方ですね。<hex:02100103>アタシは一座の楽士でして、<hex:02100103>花形の「踊り子」は、そっちの嬢ちゃんです。"
"53","TEXT_LUCKBB201_03249_RANAAMIHGO_000_030","あーっ！　もしかしてお客さんかな？<hex:02100103>私たち「ファルシャム一座」の公演を、<hex:02100103>観に来てくれてありがとう！"
"54","TEXT_LUCKBB201_03249_RANAAMIHGO_000_031","今はまだ準備中なんだけど、<hex:02100103>もうすぐ着替えて開演するから、ちょっと待っててね！"
"55","TEXT_LUCKBB201_03249_RANAAMIHGO_000_032","エオルゼアでの興行は、一座としても久しぶりらしくてさ。<hex:02100103>座員一同、いい公演にしようと気合はバッチリ！<hex:02100103>キミも、期待していてね！"
"56","TEXT_LUCKBB201_03249_RANAAMIHGO_000_040","私は、エオルゼアを訪れるのは初めてなんだ！<hex:02100103>……って、いつまでも話していないで準備しなくちゃ！<hex:02100103>もうすぐ開演するから、ちょっと待っていてね。"
"57","TEXT_LUCKBB201_03249_KUIHLUD_000_200","近いようで、通うにゃ遠い……。<hex:02100103>なれば、こちらから参りましょう！<hex:02100103>我ら、近東の島国ラザハンより来たりし「ファルシャム一座」！"
"58","TEXT_LUCKBB201_03249_KUIHLUD_000_201","さて、此度、披露いたしますのは、<hex:02100103>楽器の音色に合わせて弾む、一座が誇る「踊り子」の舞！<hex:02100103>皆様の、心に響けと踊りますゆえ、どうか拍手喝采を！"
"59","TEXT_LUCKBB201_03249_NASHMEIRA_000_202","(-指導者らしき女性-)そう、そのまま……<hex:02100103>緊張を見せないで、ラナー……。<hex:02100103>最後まで踊りきってこそ、観衆の心を動かすことができるのよ。"
"60","TEXT_LUCKBB201_03249_NASHMEIRA_000_203","(-指導者らしき女性-)あら、ごめんなさい。<hex:02100103>せっかくご覧いただいているのに、気を散らすようなことを……。<hex:02100103>どうぞ、彼女の舞に目を向けてくださいな。"
"61","TEXT_LUCKBB201_03249_NASHMEIRA_000_204","(-指導者らしき女性-)ところで…………あなた、素敵ね。"
"62","TEXT_LUCKBB201_03249_NASHMEIRA_000_250","先ほどは突然、失礼。<hex:02100103>私はファルシャム一座の座長、ナシュメラ。<hex:02100103>舞いを披露していた踊り子、ラナー・ミーゴの師匠でもあるわ。"
"63","TEXT_LUCKBB201_03249_NASHMEIRA_000_251","さて、あなたにひとつ質問……。<hex:02100103>うちのラナーと一緒に、<hex:02100103>「踊り子」として、舞台に立ってみる気はない？"
