"0","0",""
"1","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"2","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"3","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"4","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"5","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"6","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"7","4","科瑞爾山的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"8","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"9","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"10","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"11","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"12","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"13","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
"14","4","巨人柱的最高處有一隻陸行鳥雛鳥動彈不得。<hex:02100103>躲避炸彈，救出陸行鳥雛鳥！"
