"0",""
"10000",""
"10001",""
"10002",""
"10003",""
"10004",""
"10005",""
"10006",""
"11000",""
"11001",""
"11002",""
"11003",""
"11004",""
"11005",""
"11006",""
"11007",""
"11008",""
"11009",""
"11010",""
"11011",""
"11012",""
"11013",""
"11014",""
"11015",""
"11016",""
"11017",""
"11018",""
"11019",""
"11020",""
"11021",""
"11022",""
"11023",""
"11024",""
"11025",""
"11026",""
"11027",""
"11028",""
"11029",""
"11030",""
"11031",""
"11032",""
"11033",""
"11034",""
"11035",""
"11036",""
"11037",""
"11038",""
"11039",""
"12000",""
"12001",""
"12002","請至實名認證補全頁面補填資訊，並再次登入。"
"13000",""
"13001","連線大廳伺服器發生了錯誤。"
"13002","伺服器繁忙。請稍後再登入。"
"13003","正在退出角色，請稍候再登入。"
"13004","無法使用指定的角色名。請嘗試使用其他名字。"
"13005",""
"13006","大廳伺服器發生了錯誤。"
"13007",""
"13008",""
"13009",""
"13010",""
"13011",""
"13100","帳號認證發生了錯誤。<hex:02100103>《Final Fantasy 14》即將關閉。"
"13101","版本過舊需要更新補丁。請重新啟動《Final Fantasy 14》。"
"13102","當前的遊戲環境不能使用該帳號。在網咖以外的地點進行遊戲，需要專門的契約。請回到登入畫面，在史克威爾．艾尼克斯帳號管理系統進行相關操作。"
"13103","當前的遊戲環境不能使用該帳號。在多個平臺進行遊戲，需要在各個平臺簽約專門的契約。請回到登入畫面，在史克威爾．艾尼克斯帳號管理系統進行各種操作。"
"13104","無法開始遊戲，剩餘遊戲時間不足。"
"13200","伺服器正在維護，請稍後再登入。"
"13201","無法獲得世界資訊，請稍後再登入。"
"13202","當前世界目前無法建立新角色。"
"13203","當前帳號所簽訂的契約無法建立更多角色。"
"13204","當前帳號所簽訂的契約無法在該世界建立更多角色。"
"13205","當前世界現在由於人數到達上限已限制登入。請稍後再試。"
"13206","當前世界繁忙，需要排隊進行登入，請耐心等待。<hex:02100103>（當前排隊人數：<hex:022206E802FF022C03>人）"
"13207","該帳號正在遊戲中，請稍後再試。<hex:02100103>如有不明之處，請聯繫客服。"
"13208","臨時輸入的角色姓名已經過期，請重新輸入角色的姓名。"
"13209","您已沒有遊戲時間，請前往官方網站儲值。<hex:02100103>官網地址：<hex:02100103>http://ff.sdo.com"
"13210","當前帳號沒有處於簽約狀態，無法進行《Final Fantasy 14 新生艾奧傑亞》遊戲。<hex:02100103>想要體驗PlayStation®3版《Final Fantasy 14 新生艾奧傑亞》的朋友請到PlayStation™Store裡購入數字版遊戲或輸入啟用碼。<hex:02100103>※擁有預約特典「早期登入」的玩家也需要在2013年8月30日之後辦理相應手續。<hex:02100103><hex:02100103>想要辦理契約手續的朋友請先退出遊戲，之後在XMB™介面下開啟網頁瀏覽器，並進入《Final Fantasy 14莫古工作站》辦理相關手續。<hex:02100103>莫古工作站地址：<hex:02100103>http://sqex.to/Msp"
"13211","當前正在轉移角色資訊，一段時間內無法登入。<hex:02100103>※轉移可能需要幾分鐘到幾小時的時間，請耐心等待。"
"13212","已經到達一天內所能建立的角色數量上限。"
"13213","當前帳號沒有處於簽約狀態，無法進行《Final Fantasy 14 新生艾奧傑亞》遊戲。<hex:02100103>想要體驗PlayStation®4版《Final Fantasy 14 新生艾奧傑亞》的朋友請到PlayStation™Store裡購入數字版遊戲或輸入啟用碼。<hex:02100103>想要辦理契約手續的朋友請先退出遊戲，之後在XMB™介面下開啟網頁瀏覽器，並進入《Final Fantasy 14莫古工作站》辦理相關手續。<hex:02100103>莫古工作站地址：<hex:02100103>http://sqex.to/Msp"
"13214","上次該角色退出時系統出現異常，或正在透過其他使用者端登入，已強制令該角色下線。<hex:02100103>稍等片刻即可進行重新登入。"
"13215","角色刪除失敗，請返回主世界再試。"
"13216","當前世界現在已限制登入。免費試玩的玩家需要等到完全無需排隊後才可登入。請稍後再試。"
"13217","「移動到空閒世界」處理超時。<hex:02100103>返回標題畫面。"
"13218","上一次「移動到空閒世界」仍在處理中。請稍後再試。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※如果一直無法脫離此狀態，請聯繫服務臺或客服。<hex:0249020103><hex:0248020103>"
"13219","組隊情況下無法「移動到空閒世界」。"
"13220","「移動到空閒世界」功能臨時維護中。"
"13221","「前往其他資料中心遊玩」處理超時。"
"13222","上一次「超域傳送」仍在處理中。請稍後再試。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※如果一直無法脫離此狀態，請聯繫服務臺或客服。<hex:0249020103><hex:0248020103>"
"13223","組隊情況下無法「前往其他資料中心遊玩」。"
"13224","「前往其他資料中心遊玩」功能臨時維護中。"
"13225","「返回主世界」處理超時。<hex:02100103>返回標題畫面。"
"13226","「返回主世界」功能臨時維護中。"
"13227","「返回主世界」處理超時。"
"13228","組隊情況下無法「返回主世界」。"
"13229","「返回主世界」功能臨時維護中。"
"13230","發生錯誤，伺服器無響應。即將結束遊戲。"
"13231","超域傳送處理失敗。即將結束遊戲。"
"13232",""
"13233","在目標資料中心建立的角色數量已達到上限，無法使用超域傳送前往目標資料中心。"
"13235","このワールドは現在混雑中のためホームワールドキャラクター以外のログインが制限されています。"
"13300","發生錯誤，備份中斷。"
"13301","發生錯誤，備份中斷。"
"13302","備份功能暫時停止服務中，備份伺服器連線失敗。"
"13303","免費體驗帳號無法使用備份功能。"
"13304","下載失敗，之前上傳的資料出現錯誤。"
"13305","伺服器繁忙，暫時無法使用備份功能。"
"13306","備份伺服器連線失敗，請稍後再試。"
"13307","上傳過於頻繁，經過一定時間後才能再次上傳。"
"14000","發生了系統錯誤。"
"14001","發生了系統錯誤。"
"15000","發生了系統錯誤。"
"15001","發生了系統錯誤。"
"15002","發生了系統錯誤。"
"16000","失去了與伺服器的連線。"
"16001","沒有找到系統存檔，無法繼續遊戲。請按下PS鍵結束遊戲。"
"16002",""
