"35000","リンボ・ディフェンダーイヤリング","0","","0","0","1","0","0","","リンボ・ディフェンダーイヤリング","55473","580","3","4","0","41","0","9","5","8020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","59","0","0","1","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","127","3","130","27","121","19","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"35001","リンボ・アタッカーイヤリング","0","","0","0","1","0","0","","リンボ・アタッカーイヤリング","55473","580","3","4","0","41","0","9","5","19020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","84","0","0","10","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","127","3","130","22","121","44","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"35002","リンボ・レンジャーイヤリング","0","","0","0","1","0","0","","リンボ・レンジャーイヤリング","55473","580","3","4","0","41","0","9","5","30020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","105","0","0","12","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","127","3","130","22","121","44","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"35003","リンボ・ヒーラーイヤリング","0","","0","0","1","0","0","","リンボ・ヒーラーイヤリング","55473","580","3","4","0","41","0","9","5","47020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","64","0","0","6","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","127","3","117","27","121","44","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"35004","リンボ・キャスターイヤリング","0","","0","0","1","0","0","","リンボ・キャスターイヤリング","55473","580","3","4","0","41","0","9","5","40020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","63","0","0","5","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","127","3","117","44","121","27","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
"35005","リンボ・ディフェンダーネックレス","0","","0","0","1","0","0","","リンボ・ディフェンダーネックレス","55036","580","3","4","0","40","0","10","5","8020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","59","0","0","1","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","127","3","130","44","121","19","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","False","False","0","True"
"35006","リンボ・アタッカーネックレス","0","","0","0","1","0","0","","リンボ・アタッカーネックレス","55036","580","3","4","0","40","0","10","5","19020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","84","0","0","10","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","1","127","3","130","45","121","22","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","False","False","0","True"
"35007","リンボ・レンジャーネックレス","0","","0","0","1","0","0","","リンボ・レンジャーネックレス","55036","580","3","4","0","40","0","10","5","30020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","105","0","0","12","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","2","127","3","130","22","121","27","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","False","False","0","True"
"35008","リンボ・ヒーラーネックレス","0","","0","0","1","0","0","","リンボ・ヒーラーネックレス","55036","580","3","4","0","40","0","10","5","47020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","64","0","0","6","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","5","127","3","117","6","121","44","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","False","False","0","True"
"35009","リンボ・キャスターネックレス","0","","0","0","1","0","0","","リンボ・キャスターネックレス","55036","580","3","4","0","40","0","10","5","40020","1","True","True","False","True","99999","776","False","False","False","0","2","0","11","8","21800","6376","False","False","0","90","0","1","63","0","0","5","133, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","1","1","4","127","3","117","44","121","46","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","1","False","False","0","True"
