"0",""
"1","獲得率＋<hex:022003E80203>％"
"2","獲得率×<hex:022003E80203>"
"3","<hex:020826E803FF0D>獲得可能<hex:FF14>獲得率<hex:20022003E80203>％<hex:03>"
"4","格上レベルアイテム獲得率＋<hex:022003E80203>％"
"5","格上レベルアイテム獲得率×<hex:022003E80203>"
"6","格上レベルアイテム獲得率 <hex:022003E80203>％"
"7","自レベル以下のアイテム獲得率＋<hex:022003E80203>％"
"8","自レベル以下のアイテム獲得率×<hex:022003E80203>"
"9","自レベル以下のアイテム獲得率 <hex:022003E80203>％"
"10",""
"11",""
"12",""
"13",""
"14","獲得数＋<hex:022003E80203>個"
"15","獲得数×<hex:022003E80203>"
"16","獲得数 <hex:022003E80203>個"
"17","獲得数＋<hex:022003E80203>個（上昇タイプ）"
"18","採集回数／耐久＋<hex:022003E80203>"
"19","採集回数／耐久＋<hex:022003E80203>（上昇タイプ）"
"20","HIDDENアイテム出現率×<hex:022607E80265FF022E03>倍"
"21","<hex:020831E803FF16>収集品採集可能<hex:FF16>収集品採集不可<hex:03>"
"22","獲得数ボーナス発生率＋<hex:022003E80203>%"
"23","獲得数ボーナス発生率＋<hex:022003E80203>%（上昇タイプ）"
"24","収集価値MAX時：昇華率＋<hex:022003E80203>%"
"25","収集価値MAX時：昇華率＋<hex:022003E80203>%（上昇タイプ）"
