"0",""
"1","オウスゲージ"
"2","アクション<hex:024804F201F403><hex:024904F201F503>「アイアンウィル」<hex:0249020103><hex:0248020103>を修得したことにより、その使用状態を示すシンボルが表示されるようになりました！<hex:02100103>敵視を集めたいときにはアイアンウィルを使いましょう！"
"3","<hex:024804F201FA03><hex:024904F201FB03>ジョブHUDの解説はアクションリストからいつでも確認できます。<hex:0249020103><hex:0248020103>"
"4","オウスゲージ"
"5","特性<hex:024804F201F403><hex:024904F201F503>「忠義マスタリー」<hex:0249020103><hex:0248020103>を修得すると、アイアンウィルの状態の他に<hex:02100103>ナイトの<hex:024804F201F403><hex:024904F201F503>“オウス（忠義）”<hex:0249020103><hex:0248020103>を示す<hex:024804F201F403><hex:024904F201F503>「オウスゲージ」<hex:0249020103><hex:0248020103>が表示されるようになります。<hex:02100103>オウスはオートアタックの命中時に蓄積され、オウスを消費することで<hex:024804F201F403><hex:024904F201F503>「シェルトロン」<hex:0249020103><hex:0248020103>や、レベル45で修得する<hex:024804F201F403><hex:024904F201F503>「かばう」<hex:0249020103><hex:0248020103>、レベル62で修得する<hex:024804F201F403><hex:024904F201F503>「インターベンション」<hex:0249020103><hex:0248020103>を実行できます。"
"6","ビーストゲージ"
"7","アクション<hex:024804F201F403><hex:024904F201F503>「ディフェンダー」<hex:0249020103><hex:0248020103>を修得したことにより、その使用状態を示すシンボルが表示されるようになりました！<hex:02100103>敵視を集めたいときにはディフェンダーを使いましょう！"
"8","ビーストゲージ"
"9","特性<hex:024804F201F403><hex:024904F201F503>「インナービースト」<hex:0249020103><hex:0248020103>を修得したことにより、ディフェンダーの状態の他に<hex:02100103>戦士の内なる野性を表す<hex:024804F201F403><hex:024904F201F503>“インナービースト”<hex:0249020103><hex:0248020103>を示す<hex:024804F201F403><hex:024904F201F503>「ビーストゲージ」<hex:0249020103><hex:0248020103>が<hex:02100103>表示されるようになりました！<hex:02100103><hex:024804F201F403><hex:024904F201F503>「原初の魂」<hex:0249020103><hex:0248020103>や、レベル45で修得する<hex:024804F201F403><hex:024904F201F503>「スチールサイクロン」<hex:0249020103><hex:0248020103>などは、<hex:02100103>蓄積したインナービーストを消費することで発動可能です。<hex:02100103>インナービーストは特定のアクションを使用することで蓄積されていきます。"
"10","ブラッドゲージ"
"11","アクション<hex:024804F201F403><hex:024904F201F503>「グリットスタンス」<hex:0249020103><hex:0248020103>を修得したことにより、その使用状態を示すシンボルが表示されるようになりました！<hex:02100103>敵視を集めたいときにはグリットスタンスを使いましょう！"
"12","ダークサイドシンボル"
"13","アクション<hex:024804F201F403><hex:024904F201F503>「暗黒の波動」<hex:0249020103><hex:0248020103>を修得したことで、<hex:024804F201F403><hex:024904F201F503>「ダークサイドシンボル」<hex:0249020103><hex:0248020103>が表示されるように<hex:02100103>なりました！ダークサイドシンボルには暗黒の波動やレベル40で修得する<hex:024804F201F403><hex:024904F201F503>「暗黒の剣」<hex:0249020103><hex:0248020103>によって付与される<hex:024804F201F403><hex:024904F201F503>「暗黒」<hex:0249020103><hex:0248020103>の効果時間が表示されます。<hex:02100103>暗黒の効果中は自身の与ダメージが上昇します。"
"14","ブラッドゲージ"
"15","特性<hex:024804F201F403><hex:024904F201F503>「ブラックブラッド」<hex:0249020103><hex:0248020103>を修得したことにより<hex:024804F201F403><hex:024904F201F503>「ブラッドゲージ」<hex:0249020103><hex:0248020103>が表示されるようになりました！<hex:024804F201F403><hex:024904F201F503>「ブラッドスピラー」<hex:0249020103><hex:0248020103>やレベル64で修得する<hex:024804F201F403><hex:024904F201F503>「クワイタス」<hex:0249020103><hex:0248020103>などは、<hex:024804F201F403><hex:024904F201F503>“ブラックブラッド”<hex:0249020103><hex:0248020103>を消費して発動することができます。<hex:02100103>ブラックブラッドは特定のアクションを使用することで蓄積されていきます。"
"16","ダークサイドシンボル"
"17","アクション<hex:024804F201F403><hex:024904F201F503>「ブラックナイト」<hex:0249020103><hex:0248020103>を修得したことで、<hex:02100103><hex:024804F201F403><hex:024904F201F503>「ダークアーツ」<hex:0249020103><hex:0248020103>が表示されるようになりました！ダークアーツは、<hex:024804F201F403><hex:024904F201F503>“ブラックナイト”<hex:0249020103><hex:0248020103>による<hex:02100103>バリア効果が消費されることで付与されます。<hex:02100103>ダークアーツが付与されていると<hex:024804F201F403><hex:024904F201F503>「暗黒の波動」<hex:0249020103><hex:0248020103>や<hex:024804F201F403><hex:024904F201F503>「暗黒の剣」<hex:0249020103><hex:0248020103>をＭＰの代わりにダークアーツを消費して発動することができます。"
"18","ダークサイドシンボル"
"19","アクション<hex:024804F201F403><hex:024904F201F503>「影身具現」<hex:0249020103><hex:0248020103>を修得し、共に戦ってくれる<hex:024804F201F403><hex:024904F201F503>「英雄の影身」<hex:0249020103><hex:0248020103>が具現化できるようになりました！ダークサイドシンボルでは「英雄の影身」の残り具現時間が表示されます。"
"20","ヒーリングケーン"
"21","特性<hex:024804F201F403><hex:024904F201F503>「シークレットリリー」<hex:0249020103><hex:0248020103>を修得して自身に付与される<hex:024804F201F403><hex:024904F201F503>“ヒーリングリリー”<hex:0249020103><hex:0248020103>の<hex:02100103>スタック数を示す<hex:024804F201F403><hex:024904F201F503>「ヒーリングケーン」<hex:0249020103><hex:0248020103>が表示されるようになりました！<hex:02100103>ヒーリングリリーは自身が戦闘状態で一定時間が経過するたびに付与され、<hex:02100103><hex:024804F201F403><hex:024904F201F503>「ハート・オブ・ソラス」<hex:0249020103><hex:0248020103>やレベル76で修得する<hex:024804F201F403><hex:024904F201F503>「ハート・オブ・ラプチャー」<hex:0249020103><hex:0248020103>を使用することで消費されます。"
"22","ヒーリングケーン"
"23","特性<hex:024804F201F403><hex:024904F201F503>「ハート・オブ・ソラス効果アップ」<hex:0249020103><hex:0248020103>を修得したことで、ヒーリングリリーを消費するアクションの実行で蓄積される<hex:024804F201F403><hex:024904F201F503>「ブラッドリリー」<hex:0249020103><hex:0248020103>が表示されるようになりました！<hex:02100103>ブラッドリリーを3段階まで蓄積することによって<hex:02100103><hex:024804F201F403><hex:024904F201F503>「ハート・オブ・ミゼリ」<hex:0249020103><hex:0248020103>が使用できます。"
"24","エーテルフローシンボル"
"25","アクション<hex:024804F201F403><hex:024904F201F503>「エーテルフロー」<hex:0249020103><hex:0248020103>使用時に、その付与数を示す<hex:024804F201F403><hex:024904F201F503>「エーテルフローシンボル」<hex:0249020103><hex:0248020103>が表示されるようになりました！"
"26","エーテルゲージ"
"27","アクション<hex:024804F201F403><hex:024904F201F503>「エーテルパクト」<hex:0249020103><hex:0248020103>を修得したことで、フェアリーのエーテルである<hex:024804F201F403><hex:024904F201F503>“フェイエーテル”<hex:0249020103><hex:0248020103>を示す<hex:024804F201F403><hex:024904F201F503>「エーテルゲージ」<hex:0249020103><hex:0248020103>が表示されるようになりました！フェイエーテルは、自身が戦闘状態かつフェアリーを召喚しているときに、エーテルフローを消費する<hex:024804F201F403><hex:024904F201F503>「生命活性法」<hex:0249020103><hex:0248020103>や<hex:024804F201F403><hex:024904F201F503>「深謀遠慮の策」<hex:0249020103><hex:0248020103>などを戦闘中に使用することで蓄積され、エーテルパクトを使用することで消費されます。"
"28","エーテルゲージ"
"29","アクション<hex:024804F201F403><hex:024904F201F503>「サモン・セラフィム」<hex:0249020103><hex:0248020103>を修得しました。<hex:024804F201F403><hex:024904F201F503>“サモン・セラフィム”<hex:0249020103><hex:0248020103>を実行することで、一時的にフェアリー・エオスやフェアリー・セレネの代わりに、<hex:024804F201F403><hex:024904F201F503>“セラフィム”<hex:0249020103><hex:0248020103>を使役することができます。<hex:02100103>エーテルゲージにはセラフィムの残り滞在時間が表示されます。"
"30","アルカナシンボル"
"31","アクション<hex:024804F201F403><hex:024904F201F503>「ドロー」<hex:0249020103><hex:0248020103>使用時にドローしたカードを示す<hex:024804F201F403><hex:024904F201F503>「アルカナシンボル」<hex:0249020103><hex:0248020103>が表示されるようになりました！カードは<hex:024804F201F403><hex:024904F201F503>「プレイ」<hex:0249020103><hex:0248020103>のアクションに置き換わり、これを使用することでカードに示された様々な効果を発揮します。"
"32","アルカナシンボル/アストロサイン"
"33","特性<hex:024804F201F403><hex:024904F201F503>「ドロー効果アップII」<hex:0249020103><hex:0248020103>を修得したことで、<hex:024804F201F403><hex:024904F201F503>「アストロサイン」<hex:0249020103><hex:0248020103>が表示されるようになりました！<hex:02100103><hex:024804F201F403><hex:024904F201F503>「月」<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>「太陽」<hex:0249020103><hex:0248020103>、<hex:024804F201F403><hex:024904F201F503>「星」<hex:0249020103><hex:0248020103>の3種類のシンボルが存在し、カードアクションを実行することでいずれか1つが付与されます。シンボルが3つ付与されると、それらを消費して<hex:024804F201F403><hex:024904F201F503>「アストロダイン」<hex:0249020103><hex:0248020103>を使用できます。"
"34","疾風迅雷シンボル"
"35","特定のウェポンスキルを使用することで<hex:024804F201F403><hex:024904F201F503>“疾風迅雷”<hex:0249020103><hex:0248020103>が付与されるようになりました！<hex:02100103>疾風迅雷の残り効果時間とスタック数が示される<hex:024804F201F403><hex:024904F201F503>「疾風迅雷シンボル」<hex:0249020103><hex:0248020103>が表示<hex:02100103>されます。疾風迅雷のスタック数は<hex:024804F201F403><hex:024904F201F503>「紅蓮の構え」「金剛の構え」<hex:0249020103><hex:0248020103>では3段階、<hex:02100103><hex:024804F201F403><hex:024904F201F503>「疾風の構え」<hex:0249020103><hex:0248020103>では4段階までレベル上昇によって増加し、与ダメージと攻撃速度が上昇します。常に疾風迅雷を維持して戦いましょう！"
"36","闘気シンボル"
"37","アクション<hex:024804F201F403><hex:024904F201F503>「闘気」<hex:0249020103><hex:0248020103>を修得したことで、付与されている<hex:024804F201F403><hex:024904F201F503>“闘気”<hex:0249020103><hex:0248020103>の蓄積状態を示す<hex:024804F201F403><hex:024904F201F503>「闘気シンボル」<hex:0249020103><hex:0248020103>が表示されるようになりました！<hex:02100103>闘気は最大まで蓄積することで<hex:024804F201F403><hex:024904F201F503>「鉄山靠」<hex:0249020103><hex:0248020103>や、<hex:02100103>レベル40で修得する<hex:024804F201F403><hex:024904F201F503>「空鳴拳」<hex:0249020103><hex:0248020103>を使用できます。"
"38","疾風迅雷シンボル"
"39","<hex:024804F201F403><hex:024904F201F503>「無我」<hex:0249020103><hex:0248020103>を修得したことによって<hex:024804F201F403><hex:024904F201F503>“疾風迅雷”<hex:0249020103><hex:0248020103>の効果時間を一時的に停止することができるようになりました！<hex:02100103>停止中は疾風迅雷の効果時間を表す数値が明滅します。さらに効果時間中は疾風迅雷が1段階ずつ継続的に付与されます。"
