"0","0","0","False",""
"1","61412","1","True","新生艾奧傑亞"
"2","61412","2","True","第七星曆"
"3","61412","3","True","蒼天的伊修加爾德"
"4","61412","4","True","龍詩戰爭終章"
"5","61412","5","True","龍詩戰爭尾聲"
"6","61412","6","True","紅蓮的解放者"
"7","61412","7","True","解放戰爭戰後"
"8","61412","8","True","漆黑的反叛者"
"9","61412","9","True","拂曉回歸"
"10","61412","10","True","末日序曲"
"11","61412","11","True","曉月的終焉"
"12","61412","12","True","嶄新的冒險"
"13","61411","13","True","蠻神威脅"
"14","61411","14","True","巴哈姆特"
"15","61411","15","True","水晶塔"
"16","61411","16","True","亞歷山大"
"17","61411","17","True","上古眾神"
"18","61411","18","True","瑪哈之影"
"19","61411","19","True","歐米茄時空狹縫"
"20","61411","19","True","歐米茄時空狹縫外傳"
"21","61411","20","True","重返伊瓦利斯"
"22","61411","21","True","四聖獸奇譚"
"23","61411","22","True","伊甸"
"24","61411","23","True","寄葉異聞：暗黑天啟"
"25","61411","24","True","神兵系列"
"26","61411","25","True","萬魔殿"
"27","61411","26","True","艾奧傑亞神話"
"28","61411","27","True","劇情任務"
"29","61411","27","True","日常任務"
"30","61411","28","True","劇情任務"
"31","61411","28","True","日常任務"
"32","61411","29","True","劇情任務"
"33","61411","29","True","日常任務"
"34","61411","30","True","劇情任務"
"35","61411","30","True","日常任務"
"36","61411","31","True","劇情任務"
"37","61411","31","True","日常任務"
"38","61411","32","True","劇情任務"
"39","61411","32","True","日常任務"
"40","61411","33","True","劇情任務"
"41","61411","33","True","日常任務"
"42","61411","34","True","劇情任務"
"43","61411","34","True","日常任務"
"44","61411","35","True","劇情任務"
"45","61411","35","True","日常任務"
"46","61411","36","True","劇情任務"
"47","61411","36","True","日常任務"
"48","61411","37","True","劇情任務"
"49","61411","37","True","日常任務"
"50","61411","38","True","劇情任務"
"51","61411","38","True","日常任務"
"52","61411","39","True","劇情任務"
"53","61411","39","True","日常任務"
"54","61411","40","True","劇情任務"
"55","61411","40","True","日常任務"
"56","61411","41","True","劇情任務"
"57","61411","41","True","日常任務"
"58","61411","42","True","劇情任務"
"59","61411","42","True","日常任務"
"60","61411","43","True","劇情任務"
"61","61411","43","True","日常任務"
"62","61411","44","True","各族盟友"
"63","61411","44","True","各族盟友：蒼天之章"
"64","61411","44","True","各族盟友：紅蓮之章"
"65","61411","45","True","龍詩戰爭外傳"
"66","61411","45","True","拂曉回歸外傳"
"67","61411","45","True","嶄新的冒險外傳"
"68","61411","46","True","非著名調查員"
"69","61411","46","True","非著名調查員：蒼天之章"
"70","61411","46","True","非著名調查員：紅蓮之章"
"71","61411","46","True","希爾迪布蘭德歸來"
"72","61411","46","True","曼德維爾武器"
"73","61411","47","True","黃道武器"
"74","61411","47","True","元靈武器"
"75","61411","47","True","禁地優雷卡"
"76","61411","47","True","天佑女王"
"77","61411","49","True","郵差莫古利"
"78","61411","49","True","聖恩達利姆神學院記"
"79","61411","49","True","虛無界再生計劃"
"80","61411","49","True","塔塔露的大繁榮商店"
"81","61411","48","True","多瑪冒險者團"
"82","61411","48","True","多瑪飛地重建記"
"83","61411","48","True","重建伊修加爾德：劇情任務"
"84","61411","48","True","重建伊修加爾德：支線任務"
"85","61411","48","True","モーエンツール"
"86","61411","48","True","死者宮殿"
"87","61411","48","True","天之御柱"
"88","61411","48","True","オルト・エウレカ"
"89","61411","48","True","無人島開拓記"
"90","61411","48","True","異變迷宮"
"91","61411","50","True","支線任務：拉諾西亞"
"92","61411","51","True","支線任務：黑衣森林"
"93","61411","52","True","支線任務：薩納蘭"
"94","61411","53","True","支線任務：庫爾札斯"
"95","61411","54","True","支線任務：摩杜納"
