"0","0","82093","0","0","無"
"1","192001","82093","1","1","無"
"2","192002","82093","1","2","月桂葉"
"3","192003","82093","1","10","心形"
"4","192004","82093","1","11","星星"
"5","192005","82093","1","12","防護職業"
"6","192006","82093","1","14","進攻職業"
"7","192007","82093","1","13","治療職業"
"8","192008","82093","1","32","閃亮"
"9","192009","82093","1","16","肉球"
"10","192010","82093","1","17","驚嘆號"
"11","192011","82093","1","18","問號"
"12","192301","82093","124","2000","騎士"
"13","192302","82093","125","2001","戰士"
"14","192303","82093","126","2002","暗黑騎士"
"15","192304","82093","127","2003","絕槍戰士"
"16","192305","82093","128","2004","白魔法師"
"17","192306","82093","129","2005","學者"
"18","192307","82093","130","2006","占星術士"
"19","192308","82093","131","2007","賢者"
"20","192309","82093","132","2008","武僧"
"21","192310","82093","133","2009","龍騎士"
"22","192311","82093","134","2010","忍者"
"23","192312","82093","135","2011","武士"
"24","192313","82093","136","2012","收割者"
"25","192314","82093","137","2013","吟遊詩人"
"26","192315","82093","138","2014","機工士"
"27","192316","82093","139","2015","舞者"
"28","192317","82093","140","2016","黑魔法師"
"29","192318","82093","141","2017","召喚師"
"30","192319","82093","142","2018","赤魔法師"
"31","192401","82093","143","3000","星極隊"
"32","192402","82093","144","3001","靈極隊"
"33","192403","82093","145","3200","第1賽季水晶衝突：王者"
"34","192404","82093","146","3201","第1賽季水晶衝突：勇者"
"35","192405","82093","147","3202","第1賽季水晶衝突：優勝者"
"36","192406","82093","148","3208","第1賽季水晶衝突：青銅"
"37","192407","82093","149","3207","第1賽季水晶衝突：白銀"
"38","192408","82093","150","3206","第1賽季水晶衝突：黃金"
"39","192409","82093","151","3205","第1賽季水晶衝突：白金"
"40","192410","82093","152","3204","第1賽季水晶衝突：鑽石"
"41","192411","82093","153","3203","第1賽季水晶衝突：水晶"
"42","192901","82093","154","4000","COMPANION 特典1"
"43","192902","82093","155","4001","COMPANION 特典2"
"44","192701","82093","319","2500","巴哈姆特絕境戰"
"45","192702","82093","320","2501","究極神兵絕境戰"
"46","192703","82093","321","2502","亞歷山大絕境戰"
"47","192704","82093","322","2503","幻想龍詩絕境戰"
"48","192412","82093","323","3209","第2賽季水晶衝突：王者"
"49","192413","82093","324","3210","第2賽季水晶衝突：勇者"
"50","192414","82093","325","3211","第2賽季水晶衝突：優勝者"
"51","192415","82093","326","3217","第2賽季水晶衝突：青銅"
"52","192416","82093","327","3216","第2賽季水晶衝突：白銀"
"53","192417","82093","328","3215","第2賽季水晶衝突：黃金"
"54","192418","82093","329","3214","第2賽季水晶衝突：白金"
"55","192419","82093","330","3213","第2賽季水晶衝突：鑽石"
"56","192420","82093","331","3212","第2賽季水晶衝突：水晶"
"57","192421","82093","332","3218","第3賽季水晶衝突：王者"
"58","192422","82093","333","3219","第3賽季水晶衝突：勇者"
"59","192423","82093","334","3220","第3賽季水晶衝突：優勝者"
"60","192424","82093","335","3226","第3賽季水晶衝突：青銅"
"61","192425","82093","336","3225","第3賽季水晶衝突：白銀"
"62","192426","82093","337","3224","第3賽季水晶衝突：黃金"
"63","192427","82093","338","3223","第3賽季水晶衝突：白金"
"64","192428","82093","339","3222","第3賽季水晶衝突：鑽石"
"65","192429","82093","340","3221","第3賽季水晶衝突：水晶"
"66","192430","82093","341","3002","水晶衝突：藍色"
"67","192431","82093","342","3003","水晶衝突：紅色"
"68","192705","82093","343","2400","異變迷宮：希拉狄哈水道"
"69","192966","82093","344","2307","友好部族任務：奧密克戎族"
"70","192601","82093","346","1000","國旗：利姆薩．羅敏薩"
"71","192602","82093","346","1001","國旗：格里達尼亞"
"72","192603","82093","346","1002","國旗：烏爾達哈"
"73","192015","82093","1","3","花飾"
"74","192016","82093","1","21","氣泡"
"75","192019","82093","1","30","粒子"
"76","192018","82093","347","31","音符"
"77","192012","82093","1","20","命名日"
"78","192013","82093","1","19","新人"
"79","192014","82093","1","33","光澤"
"80","192017","82093","1","34","玫瑰"
"81","192432","82093","409","3227","第4賽季水晶衝突：王者"
"82","192433","82093","410","3228","第4賽季水晶衝突：勇者"
"83","192434","82093","411","3229","第4賽季水晶衝突：優勝者"
"84","192440","82093","412","3230","第4賽季水晶衝突：水晶"
"85","192439","82093","413","3231","第4賽季水晶衝突：鑽石"
"86","192438","82093","414","3232","第4賽季水晶衝突：白金"
"87","192437","82093","415","3233","第4賽季水晶衝突：黃金"
"88","192436","82093","416","3234","第4賽季水晶衝突：白銀"
"89","192435","82093","417","3235","第4賽季水晶衝突：青銅"
"90","192441","82093","418","3236","第5賽季水晶衝突：王者"
"91","192442","82093","419","3237","第5賽季水晶衝突：勇者"
"92","192443","82093","420","3238","第5賽季水晶衝突：優勝者"
"93","192449","82093","421","3239","第5賽季水晶衝突：水晶"
"94","192448","82093","422","3240","第5賽季水晶衝突：鑽石"
"95","192447","82093","423","3241","第5賽季水晶衝突：白金"
"96","192446","82093","424","3242","第5賽季水晶衝突：黃金"
"97","192445","82093","425","3243","第5賽季水晶衝突：白銀"
"98","192444","82093","426","3244","第5賽季水晶衝突：青銅"
"99","192450","82093","427","3004","獵隼陣營"
"100","192451","82093","428","3005","渡鴉陣營"
"101","192962","82093","429","2303","友好部族任務：仙子族"
"102","192963","82093","430","2304","友好部族任務：奇塔利族"
"103","192964","82093","431","2305","友好部族任務：矮人族"
"104","192965","82093","432","2306","友好部族任務：悌陽象族"
"105","192967","82093","433","2308","友好部族任務：兔兔族"
"106","192706","82093","434","2504","歐米茄檢測絕境戰"
"107","192711","82093","465","2354","深層迷宮：正統優雷卡1"
"108","192712","82093","466","2355","深層迷宮：正統優雷卡2"
"109","192713","82093","468","2340","開拓無人島1"
"110","192714","82093","469","2341","開拓無人島2"
"111","192452","82093","502","3245","第6賽季水晶衝突：王者"
"112","192453","82093","503","3246","第6賽季水晶衝突：勇者"
"113","192454","82093","504","3247","第6賽季水晶衝突：優勝者"
"114","192460","82093","505","3248","第6賽季水晶衝突：水晶"
"115","192459","82093","506","3249","第6賽季水晶衝突：鑽石"
"116","192458","82093","507","3250","第6賽季水晶衝突：白金"
"117","192457","82093","508","3251","第6賽季水晶衝突：黃金"
"118","192456","82093","509","3252","第6賽季水晶衝突：白銀"
"119","192455","82093","510","3253","第6賽季水晶衝突：青銅"
"120","192461","82093","511","3254","第7賽季水晶衝突：王者"
"121","192462","82093","512","3255","第7賽季水晶衝突：勇者"
"122","192463","82093","513","3256","第7賽季水晶衝突：優勝者"
"123","192469","82093","514","3257","第7賽季水晶衝突：水晶"
"124","192468","82093","515","3258","第7賽季水晶衝突：鑽石"
"125","192467","82093","516","3259","第7賽季水晶衝突：白金"
"126","192466","82093","517","3260","第7賽季水晶衝突：黃金"
"127","192465","82093","518","3261","第7賽季水晶衝突：白銀"
"128","192464","82093","519","3262","第7賽季水晶衝突：青銅"
"129","192470","82093","520","3006","東方鬼面"
"130","192471","82093","521","3007","東方翁面"
"131","192960","82093","524","2300","甲人族任務"
"132","192959","82093","525","2301","阿難陀族任務"
"133","192961","82093","526","2302","鯰魚精族任務"
"134","192320","82093","522","2019","青魔法師"
"135","0","0","0","0",""
"136","192716","82093","528","2401","ヴァリアントダンジョン：六根山"
"137","192717","82093","529","2342","海釣愛好者"
"138","192718","82093","530","2343","願者上鉤"
"139","192719","82093","531","2350","運籌帷幄"
"140","0","0","0","0",""
"141","0","0","0","0",""
"142","0","0","0","0",""
"143","0","0","0","0",""
"144","0","0","0","0",""
"145","0","0","0","0",""
"146","0","0","0","0",""
"147","0","0","0","0",""
"148","0","0","0","0",""
"149","0","0","0","0",""
"150","0","0","0","0",""
