"24000","艾爾凡人偶","0","","0","0","1","0","0","獲得新寵物「艾爾凡人偶」。<hex:02100103>模仿傳說中的艾爾凡製作的魔法人偶。","艾爾凡人偶","59714","1","1","16","0","81","75","0","59","17020","1","False","False","False","False","2400","60","False","False","False","1679","0","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24001","小長頸駝","0","","0","0","1","0","0","獲得新寵物「小長頸駝」。<hex:02100103>長頸駝的幼崽。脖子的長度十分微妙。","小長頸駝","59715","1","1","16","0","81","75","0","59","17020","1","False","False","False","False","2400","60","False","False","False","1680","0","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24002","水豚幼崽","0","","0","0","1","0","0","獲得新寵物「水豚幼崽」。<hex:02100103>水豚的幼崽，喜歡泡溫泉。","水豚幼崽","59716","1","1","16","0","81","75","0","59","17000","1","False","False","False","True","2400","60","False","False","False","1681","0","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24003","朱雀的尾部羽毛","0","","0","0","1","0","0","朱雀的美麗尾部羽毛。","朱雀的尾部羽毛","20650","385","1","12","0","51","50","0","18","0","999","False","False","False","True","1379","42","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24004","私語呢絨大衣","0","","0","0","1","0","0","","私語呢絨大衣","43844","1","1","4","0","35","33","4","5","64550","1","False","False","False","False","156","1","True","True","True","0","2","0","13","1","21800","2987","False","False","0","1","0","1","1","0","0","0","6075, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","9","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","2","24","1","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"24005","私語呢絨內搭褲","0","","0","0","1","0","0","","私語呢絨內搭褲","47477","1","1","4","0","36","35","7","5","64550","1","False","False","False","False","156","1","True","True","False","0","2","0","13","1","21800","2985","False","False","0","1","0","1","1","0","0","0","6075, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","9","16","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","2","24","1","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"24006","私語呢絨短靴","0","","0","0","1","0","0","","私語呢絨短靴","49192","1","1","4","0","38","37","8","5","64550","1","False","False","False","False","94","1","True","True","False","0","2","0","13","1","21800","2986","False","False","0","1","0","1","1","0","0","0","6075, 1, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","7","13","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","1","24","1","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"24007","未鑑定的新銳文理碎晶","0","","0","0","1","0","0","蘊藏有記憶的結晶片。","未鑑定的新銳文理碎晶","20034","1","1","16","0","63","60","0","44","40000","999","False","False","False","False","19","1","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24008","未鑑定的熟練文理碎晶","0","","0","0","1","0","0","蘊藏有記憶的結晶片。","未鑑定的熟練文理碎晶","20035","1","1","16","0","63","60","0","44","40000","999","False","False","False","False","19","1","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
"24009","未鑑定的治癒文理碎晶","0","","0","0","1","0","0","蘊藏有記憶的結晶片。","未鑑定的治癒文理碎晶","20036","1","1","16","0","63","60","0","44","40000","999","False","False","False","False","19","1","False","False","False","0","2","0","0","0","0","0","False","False","0","1","0","0","0","0","0","0","0, 0, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","False","False","0","False"
