"100","召喚出寵物「自律型魔導浮游炮」。<hex:02100103>1/9比例的可動模型，可惜沒有附帶究極神兵。","還原度極高的玩具模型，精巧地將加雷馬帝國的無人浮游炮還原了出來。怎麼樣？是不是比你的技術強多了？……加隆德！","加隆德……我要讓你知<hex:02100103>道，我的魔導技術才是<hex:02100103>更好的。<hex:02100103>　　　　　　　——尼祿","全方位攻擊","對範圍內的敵人造成230攻擊力的傷害。","50","75","2","True","False","False","False","False","1"
"101","召喚出寵物「暗淡之雲」。<hex:02100103>按照暗黑之雲的形象製作的魔法人偶。誓要將世界送往虛無！","在暗之世界撿到的魔法人偶，看上去感覺和「夢魔娃娃」有一些相似。說起來當年有一位雕金匠因為召喚妖異未遂而被逮捕，出獄之後卻消失得無影無蹤。人們只知道他家裡的留言寫著「我要啟程前往異界去探求美的真諦」……","如果暗黑之雲真的降<hex:02100103>臨，物質界的乙太會<hex:02100103>被全部吞噬乾淨……<hex:02100103>　　——«諾亞報告»","極小式波動炮","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","70","60","4","False","False","True","False","False","1"
"102","召喚出寵物「淘氣南加」。<hex:02100103>寧基南加的幼崽，和它的母親一樣，一旦沒有人盯著就會用力繁殖。","寧基南加的幼崽，這種兩棲類動物的雌性會把產下的蛋背在自己的背上，不過這隻小南加好像是在母親的背上打瞌睡的時候不小心掉下來的……","彩蛋～彩蛋～大彩蛋～<hex:02100103>　　——吉莉．阿里亞珀","南加的人氣","令範圍內我方寵物的攻擊力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","55","40","2","False","True","True","False","False","3"
"103","召喚出寵物「貓熊寶寶」。<hex:02100103>東方最最受歡迎的珍獸，可惜真品的觀賞成本實在太高，只能造出一個模型來過過眼癮。","桃源老師與其侍從豔麗小姐贈送的東方珍品。這是以名為貓熊的珍獸為原型而製作的魔法人偶。貓熊生活在東洲奧薩德次大陸的邊境地區，據說其實是一種猛獸，但那圓潤可愛的形象實在是很討人喜歡，相信很快也會吸引住艾奧傑亞人的目光。","在東方，甚至有些人當<hex:02100103>它是神明的化身。<hex:02100103>　　　　　　　——夕霧","野生的智慧","設定陷阱。10秒後可透過點選發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。","30","40","2","True","False","False","True","False","2"
"104","召喚出寵物「迷你奧爾特羅斯」。<hex:02100103>按照奧爾特羅斯的形象製作的魔法人……不對，魔法章魚偶。","最強雕金匠戈德伯特原本想要以軟體動物的概念設計一款戒指，可是不知道什麼時候一不小心做出了這個東西。甚至連喜歡小妹子的個性也完全還原了出來。","我說，奧爾特羅斯它……<hex:02100103>只是單純在搭訕吧？<hex:02100103>　　　　　　　　——埃莉","腕足","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","50","45","2","True","False","False","False","False","3"
"105","召喚出寵物「雪孩子」。<hex:02100103>有了朋友多麼快樂，田野森林都是我的家。","模仿雪人的外型做出的魔法人偶。在星芒祭期間，一位留著白鬍子的匿名紳士專門為小朋友們做出了這款禮物。非常喜歡冰冷的東西，更喜歡別人對它投雪球。","再見了……<hex:02100103>　　——雪人","再見了","令使用特殊技點數的寵物追加設施特效「奧秘核石」。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","40","50","2","False","True","True","False","False","3"
"106","召喚出寵物「胖兒陸行鳥」。<hex:02100103>誰說鳥兒不能有嬰兒肥的？","按理來說陸行鳥是幾乎不可能僅靠吃野菜變成這麼胖嘟嘟的樣子的。這隻小鳥也確實食慾旺盛，說不定將來什麼時候就會把武器裝備也給吃下去了。","基薩爾野菜是陸行鳥最喜<hex:02100103>歡的食物。換句話說，就<hex:02100103>是陸行鳥們力量的源泉。<hex:02100103>　　　　　　　——呂凱洛","貪吃鬼","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","35","75","2","False","True","False","False","False","9"
"107","召喚出寵物「迷你伊達」。<hex:02100103>即使是模型也沒辦法摘掉頭上的面具……","拂曉的塔塔露小姐向烏爾達哈的雕金匠公會訂製的伊達魔法人偶。據說連面具下面也製作得十分精妙，但是無論怎麼樣都無法把面具摘下來……","這機器敢再難使點嗎！<hex:02100103>　　　　　　　——伊達","終極地獄","對範圍內的敵人造成230攻擊力的傷害。","45","55","3","True","False","False","False","False","1"
"108","召喚出寵物「迷你帕帕力莫」。<hex:02100103>總是一副心很累的表情，唉……","拂曉的塔塔露小姐向烏爾達哈的雕金匠公會訂製的帕帕力莫魔法人偶。看上去真是既小巧又可愛，讓人完全不願意去想原本的模特已經是個40多歲的大叔了。","這傢伙……<hex:02100103>就是可疑分子？<hex:02100103>　　——帕帕力莫","小型閃雷","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒","35","55","3","True","True","False","True","False","1"
"109","召喚出寵物「迷你于里昂熱」。<hex:02100103>月明流散，拂曉驅暗……","拂曉的塔塔露小姐向烏爾達哈的雕金匠公會訂製的于里昂熱魔法人偶。因為于里昂熱堅決拒絕摘下帽子，所以裡面的頭髮沒有還原出來。","你還記得在七月沉沒……<hex:02100103>新陽初升之日……震撼了<hex:02100103>大地的咆哮聲嗎？<hex:02100103>　　　　　　——于里昂熱","預言詩入門講座","對範圍內的敵人造成90攻擊力的傷害。","55","60","2","False","True","False","True","False","1"
"110","召喚出寵物「貓小胖」。<hex:02100103>儘管已經有了很多令人信服的結論，但大多數貓魅學者都拒絕承認自己可能與貓有著祖先上的聯繫，不管那貓胖還是不胖！","又小又胖的小貓崽。原本好像是城市裡的小野貓，不過因為某個雇員每次工作結束後都會餵給它一些剩餘的食物，久而久之便成了現在這樣了。","這慘叫聲是……天天屁<hex:02100103>顛屁顛地跟著弗朗茨大<hex:02100103>人的那隻野貓的叫聲！<hex:02100103>　　　　　——吉納維芙","超肥之力","令範圍內我方寵物的防禦力增加10。當該寵物為「動物」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","45","25","3","False","False","False","True","False","3"
"111","召喚出寵物「小腳雪人」。<hex:02100103>對於雪人這種生物來說，還是小點的更順眼。","幼小的雪人，是被一名上山尋寶的雇員發現的。當時這隻小可憐既沒有父母的呵護也沒有果腹的食物，於是那名雇員將自帶的食物分給了它一些。小雪人好像非常高興，並一直跟著雇員回到了城裡。","不要急躁。一步一個<hex:02100103>腳印地向前邁進。<hex:02100103>——艾．斯密．雅恩","絕對零度","對範圍內的敵人造成230攻擊力的傷害。","65","25","3","False","False","True","False","False","1"
"112","召喚出寵物「小木乃伊」。<hex:02100103>無論看上去多麼可愛，木乃伊仍然會給人帶來一種莫名的悲傷。","在喀恩埋沒聖堂中的一個小小的棺材裡發現的小人偶。身上纏滿繃帶毫不影響它像有生命一樣活動。雖然沒人知道它到底為什麼能活動，但是也沒人有足夠的勇氣去把繃帶拆開……","這座埋沒聖堂是不祥之地，<hex:02100103>至今已經讓許多冒險者魂歸<hex:02100103>札爾神座前……<hex:02100103>　　　　　　　　——比比姆","毛骨悚然","讓範圍內的敵人增加「魔物」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒","35","40","1","False","True","False","True","True","4"
"113","召喚出寵物「企業號模型」。<hex:02100103>天才機械師的小成果，機械師小人隨船附送。","加隆德煉鐵廠製作的飛空艇模型。原型是天才機械師席德在帝國時設計建造的「企業號」。模型設計得十分精巧，連尾部的作業臂都完美再現了出來，並且隨船附送小小席德。","企業號，出發！<hex:02100103>　　——阿爾菲諾","起重臂","對範圍內的敵人造成90攻擊力的傷害。","45","60","2","False","False","True","False","False","1"
"114","召喚出寵物「郵差莫古利娃娃」。<hex:02100103>情繫萬家，信達天下，莫古利郵遞陪您遊遍艾奧傑亞。","無論何時何地，郵差莫古利都會將信件完好無損地送到收信人手中。頭上的帽子和身上的背包是最明顯的標誌。","雖然走出森林，前往未知的<hex:02100103>土地也有點害怕，但是不知<hex:02100103>不覺就迷上了旅行庫啵！<hex:02100103>　　　　　　——郵差莫古利","不幸之信","令範圍內敵人的防禦力降低25%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","45","60","3","True","True","False","False","False","4"
"115","召喚出寵物「暗鬥魚苗」。<hex:02100103>尚未長成的小小暗鬥魚，忘記了游泳卻獲得了天空！","在分解忍鬥魚的時候突然發現這條小魚躺在其中一條的肚子裡。可能是在大魚的胃裡這段經歷使得小魚苗寧可學會飛行也不願意再回到水中了。但是每次走到水邊時好像還是會有些懷念的反應。","看，這厲害的大嘴！<hex:02100103>嘴這麼大，難怪把別<hex:02100103>的魚都吃光了。<hex:02100103>　　　　　——希希蒲","暗殺","對範圍內的敵人造成5倍攻擊力的傷害。","40","25","3","False","False","False","False","False","1"
"116","召喚出寵物「祝福禮盒」。<hex:02100103>送給參加永結同心典禮的朋友們的禮物。感激之情無以言表。","原本是打算送給來賓們包裝好的惡魔磚塊，可是因為內部構造沒有解明而失敗了。現在這種雖然裡面好像有些奇怪的東西，不過不要介意！情義在就好！","我送的禮物必須與眾不<hex:02100103>同才行！<hex:02100103>　　　　　——阿爾達拉","交換禮物","可以拆除敵人設定的陷阱。","40","70","2","True","False","False","False","False","6"
"117","召喚出寵物「河童童」。<hex:02100103>不知道從哪裡跑出來的河童，可惜隨身沒有帶著沙悟淨之槍。","貨真價實百分百保證是真的河童。雖然你可能會以為是一個魔法人偶，但是只要你仔細看了就會發現，這極有可能是被古代魔法變成河童的人類。可他（或者說是她？）到底是什麼人呢？至今仍然是一個謎。","河童是朋友！<hex:02100103>——奧爾特羅斯","河童童","令範圍內敵人的攻擊力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","60","30","2","True","False","False","True","False","4"
"118","召喚出寵物「迷你路易索瓦」。<hex:02100103>閉上雙眼，則滿懷希望。","模仿賢者路易索瓦的外型所製作的魔法人偶。為了紀念這位犧牲自己阻止衛月墜落的偉人，雕金匠公會特地製作了這款精巧的人偶。","請一定要保護這片<hex:02100103>大地，帶領人們走<hex:02100103>向更美好的未來。<hex:02100103>　　　——路易索瓦","轉生之火","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。","50","40","4","False","True","True","False","False","7"
"119","召喚出「塵世幻龍」。<hex:02100103>龍族始祖的幻體，將會一直觀察著冒險者的行動。","世界最初之龍，所有龍族的始祖，塵世幻龍為了觀察光之戰士的行動而創造了這個分身，小龍能夠將自己所見的一切原封不動地傳達給身處銀淚湖的本體。樣子雖然小，卻有著非常蒼老渾厚的聲音。","此乃我的幻影，亦是我<hex:02100103>的化身。今後它將隨你<hex:02100103>前行。<hex:02100103>　　　　　——塵世幻龍","公測","對敵方探索眼造成90%的傷害。對已被破壞的探索眼無效。","60","45","2","True","False","False","False","False","8"
"120","","","","","","0","0","0","False","False","False","False","False","0"
