"400","召喚出寵物「迷你普羅姆」。<hex:02100103>以古代英雄為原型製作的魔法人偶。石化！","以古代英雄普羅姆為原型製作的魔法人偶。和雙胞胎弟弟一樣有著非凡的魔法才能，在旅途中使用擅長的白魔法為同伴療傷，做出了重大貢獻。傳說她與弟弟帕羅姆曾拼上性命拯救同伴。","泰拉大人！<hex:02100103>塞西爾先生就拜託您了！<hex:02100103>　　　　　　　——普羅姆","假哭","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","10","30","2","False","False","False","True","False","1"
"401","召喚出寵物「迷你艾吉」。<hex:02100103>以古代英雄為原型製作的魔法人偶。就讓你見識見識……","以古代英雄艾吉為原型製作的魔法人偶。據傳說所言，他似乎是某國的第一王子，而且還是使用忍術的專家。雖然行為舉止不像是王族，但作為熱血男兒深受人民的喜愛。","不需要擔心啦！<hex:02100103>我覺得這是個好機會！<hex:02100103>　　　　　　　——艾吉","忍術","令範圍內我方寵物的攻擊力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","85","30","4","False","False","True","False","False","3"
"402","召喚出寵物「迷你莉迪亞」。<hex:02100103>以古代英雄為原型製作的魔法人偶。最重要的是……心靈。","以古代英雄莉迪亞為原型製作的魔法人偶。稀少的純血召喚士，據說小時候來到了幻界，被幻獸養大。因此擅長需要與召喚獸溝通的召喚術。最重要的是……心靈。","你脾氣耍夠了吧！<hex:02100103>我不想再看到<hex:02100103>更多人死去！！<hex:02100103>　　　　——莉迪亞","召喚","當防禦盾被破壞時，可令其復活。","80","80","3","False","False","False","True","False","9"
"403","召喚出寵物「迷你羅莎」。<hex:02100103>以古代英雄為原型製作的魔法人偶。一起戰鬥吧。","以古代英雄羅莎為原型製作的魔法人偶。某王國貴族的千金小姐，為了幫助心中所想之人而決定走上了白魔法師的道路。除此之外，據說她的弓術也十分了得。一起戰鬥吧。","不，只要與你在一起，<hex:02100103>不管是怎麼樣的<hex:02100103>危險都不怕！<hex:02100103>　　　　　　　——羅莎","祈禱","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。","30","50","2","False","True","False","False","False","7"
"404","召喚出寵物「天佑公主」。<hex:02100103>外觀形似天佑女王的魔法驅動玩具。","在地下遺跡女王古殿發現的魔法玩具。其外觀與天佑女王很是相似。可能是古代博茲雅人民為了稱讚抵擋了亞拉戈帝國侵略的女王而製作的。","貢希爾德並非人名，<hex:02100103>而是一個女王繼承的稱號。<hex:02100103>　　　　　　　　——米希亞","神佑公主","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。","45","40","3","False","True","True","True","False","3"
"405","召喚出寵物「水小滴」。<hex:02100103>水滴精的幼體。離家出走後，前往了外面的世界。","水滴精的幼體。本是在阿巴拉提亞山脈降下的雨水，透過沙利亞克河直流而下，到達了瑪托雅工作室。在看到冒險者與水滴精的戰鬥後，決意離家出走，踏上探索廣闊世界的旅程。","水、水？！<hex:02100103>唔嗷嗷嗷！<hex:02100103>——蜥蜴人族","滴水","對距離最近的敵方奧秘核石造成5%的傷害。","85","40","3","False","False","True","False","False","8"
"406","召喚出寵物「三角龍龍」。<hex:02100103>三角龍的幼體。","三角龍的幼體。誤食有毒植物倒下後，被前來視察雲冠群島的奧瓦埃爾．德．艾因哈特發現。帶回照料後，便喜歡上了人類。頭腦聰明懂得跟隨在善良人們的後面。","美……太美了……<hex:02100103>——肌肉發達的劇團成員","壓扁","打消範圍內敵人的所有強化效果。","20","50","2","False","False","True","True","False","6"
"407","召喚出寵物「黃金大河狸」。<hex:02100103>謎一樣的生物。至於為什麼會是金色，最好不要深究。","出現在夢羽寶境的某種未知事物，在有人得到想要之物時，大河狸就會現身。也就是說當你為了尋求財富拿起藏寶圖的那一刻，這次的相遇便已經命中註定。所以過於複雜的事情還是不要去想為好。","好痛……好痛……<hex:02100103>無法呼吸……<hex:02100103>誰來救救我……<hex:02100103>　　　　　　——弗雷","嗷，嗷嗷嗷！","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。","60","60","2","False","False","True","False","False","8"
"408","召喚出寵物「海小鷗」。<hex:02100103>出生在拉諾西亞的海鷗。非常擅長從海中找到魚群。","出生在拉諾西亞的海鷗。為了更有效率地填飽自己的肚子，它每天都會跟著捕魚人公會的大型漁船「努力號」飛翔。久而久之，它對於捕魚的執著得到了船長和冒險者的敬佩，被捕魚人公會授予了名譽會員的稱號。","不過黑尾鷗還真是多呀，<hex:02100103>千萬別把屎拉我頭上……<hex:02100103>　　　　　　——維．凱碧","魚群探知","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒","30","30","3","False","False","True","False","False","3"
"409","召喚出寵物「小小食蟻獸」。<hex:02100103>某種食蟻獸的幼崽。雖然目前只吃螞蟻，不過說不定長大以後會變成拉拉菲爾族剋星。","某種食蟻獸的幼崽。透過捕食大量的螞蟻長大，最終將擁有超越拉拉菲爾族的巨大身軀。據說在某個地區，不斷傳出前去務工的拉拉菲爾族男性被此生物殺害的消息，因此它也被稱為寡婦製造者。","是這樣啊……<hex:02100103>我也一樣沒什麼女人緣……<hex:02100103>　　　　　　　　——蓋勒斯","寡婦製造者","令範圍內敵人的防禦力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒","35","45","2","False","True","False","True","False","4"
"410","召喚出寵物「聰慧小海豚」。<hex:02100103>非常聰慧的海豚幼崽。說不定比任何人都要聰明。","非常聰慧的海豚幼崽。據某位薩雷安生物學者所說，海豚是這個星球上智力排名第二的生物。事實上，這個孩子也是察覺到了即將到來的行星的危機，所以才決定跟隨冒險者去尋找擺脫危機的方法。","聽說我們店出售的烈酒可以<hex:02100103>讓游泳好手海豚都溺水。<hex:02100103>所以才取了這個名字。<hex:02100103>　　　　　　——絲．赫茱碧","告別","令範圍內敵人的移動速度降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒","60","45","3","False","False","False","True","False","4"
"411","召喚出寵物「魔導獵手追蹤型」。<hex:02100103>以魔導獵手為原型製作的模型。附帶帝國駕駛員。","以魔導獵手為原型製作的模型。這架模型混在了攻打過來的終焉使徒的軍隊中，最終被友軍人員回收。怎麼看都只是一個在加雷馬帝國首都販賣的玩具，不知是如何來到帕戈爾贊的。","啊哈！前進，前進！！<hex:02100103>讓咱們好好地對那個<hex:02100103>實驗場空襲一番！<hex:02100103>　　　——鳥人族的酋長","格鬥戰烈爪","對敵方探索眼造成90%的傷害。對已被破壞的探索眼無效。","70","50","3","False","False","True","False","False","8"
"412","召喚出寵物「仙人掌女士」。<hex:02100103>曼德維爾金碟遊樂場的獎品。可愛程度也是千針刺級的。","以仙人掌先生的侄女這一設定為賣點的魔法人偶。據說是由金碟遊樂場的所有者、艾奧傑亞最強雕金匠的戈德伯特親手製作。","你已經是真正的仙人掌了！<hex:02100103>　　　　　　　　——冒險者","貴婦人","將召喚寵物的冷卻時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","70","35","2","False","True","False","True","False","9"
"413","召喚出寵物「本本石」。<hex:02100103>在海底發現的神秘四角錐形物體。不知為何會動。","這個神秘的四角錐形物體似乎是在南方大陸神話中登場的，象徵著「永遠」的古代山丘的紀念物。本應該被放置在巨大石造墳墓的頂端，卻不知為何被人發現沉在遙遠的海底。","這樣一來，<hex:02100103>重返青春的我們<hex:02100103>才能登上歷史的舞臺啊！<hex:02100103>　　　　　　　　——多麗","頂點","對距離最近的敵方奧秘核石造成5%的傷害。","35","30","2","True","False","False","False","False","8"
"414","召喚出寵物「浪人的篝火」。<hex:02100103>在旅途中使用的石砌篝火套組。","在旅途中使用的石砌篝火套組。篝火會為人們拂去夜晚的黑暗，帶來心靈的安寧，並能提供對抗寒冷的溫暖。不過很多人都認為篝火最為重要的用途還是用來烤棉花糖。","像這樣盯著篝火上燃起的火<hex:02100103>焰，即使是在這陌生的土地<hex:02100103>上也能感到一絲家的安寧呢。<hex:02100103>　　　　　　　　——阿爾菲諾","溫暖","令範圍內我方寵物恢復200點體力。當該寵物為「機械」類型時，恢復250點體力。","20","45","1","False","False","False","True","False","7"
"415","召喚出寵物「機械生物」。<hex:02100103>在塔的最上層發現的類似機械生物的某種東西。","在塔的最上層發現的機關人偶。外表與小型短足機械生物很相似，不過尺寸方面卻有著明顯的差異。不過它只會執著地追著人跑，看上去並沒有任何的惡意。","具體來說，<hex:02100103>就是缺少塗在<hex:02100103>齒輪上的潤滑油庫啵。<hex:02100103>　　　　　　——莫古利","攻擊","擊退範圍內的敵人，並造成30攻擊力的傷害。","30","70","2","False","False","True","True","False","1"
"416","召喚出寵物「迷你萊楠」。<hex:02100103>以萊楠為原型製作的魔法人偶。回話時要敬禮！","以萊楠為原型製作的魔法人偶。雖然本人對此並沒有印象，不過好像是在某個酒館與矮人族工匠喝酒時，無意中答應了可以把自己當作模特的事。總之包括敬禮的方式在內，整個人偶的還原度可以說是相當高。","走吧，<hex:02100103>去聽聽萊楠有什麼要說的。<hex:02100103>　　　　　　　——阿爾菲諾","衛兵團長的決意","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒","60","45","3","False","True","False","True","False","3"
