"19500","クロマイトスレイヤーメイルSP","0","","0","0","1","0","0","","クロマイトスレイヤーメイルSP","43346","320","2","4","0","35","33","4","5","10310","1","False","False","False","False","2","0","True","True","True","0","2","0","10","7","21800","0","False","False","0","70","0","1","76","0","0","2","249, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","301","236","1","104","3","104","45","104","27","73","0","0","0","0","1","0","21","33","24","26","1","12","3","12","45","12","27","8","4","5","False","False","0","True"
"19501","トゥルーグリフィン・ストライカーチェストピースSP","0","","0","0","1","0","0","","トゥルーグリフィン・ストライカーチェストピースSP","43347","320","2","4","0","35","33","4","5","19310","1","False","False","False","False","2","0","True","True","True","0","2","0","12","7","21800","0","False","False","0","70","0","1","65","0","0","3","250, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","236","236","1","104","3","104","45","104","44","73","0","0","0","0","1","0","21","26","24","26","1","12","3","12","45","12","44","8","5","5","False","False","0","True"
"19502","インディゴラミー・レンジャータバードSP","0","","0","0","1","0","0","","インディゴラミー・レンジャータバードSP","43349","320","2","4","0","35","33","4","5","30310","1","False","False","False","False","2","0","True","True","True","0","2","0","13","7","21800","0","False","False","0","70","0","1","66","0","0","4","251, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","236","236","2","104","3","104","45","104","22","73","0","0","0","0","1","0","21","26","24","26","2","12","3","12","45","12","22","8","6","5","False","False","0","True"
"19503","トゥルーグリフィン・スカウトチェストピースSP","0","","0","0","1","0","0","","トゥルーグリフィン・スカウトチェストピースSP","43348","320","2","4","0","35","33","4","5","23310","1","False","False","False","False","2","0","True","True","True","0","2","0","12","7","21800","0","False","False","0","70","0","1","103","0","0","11","250, 4, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","236","236","2","104","3","104","45","104","22","73","0","0","0","0","1","0","21","26","24","26","2","12","3","12","45","12","22","8","6","5","False","False","0","True"
"19504","インディゴラミー・ヒーラーローブSP","0","","0","0","1","0","0","","インディゴラミー・ヒーラーローブSP","43796","320","2","4","0","35","33","4","5","47310","1","False","False","False","False","2","0","True","True","True","0","2","0","13","7","21800","0","False","False","0","70","0","1","64","0","0","6","252, 3, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","172","301","5","104","3","94","6","104","44","73","0","0","0","0","1","0","21","19","24","33","5","12","3","10","6","12","44","8","9","5","False","False","0","True"
"19505","インディゴラミー・キャスターローブSP","0","","0","0","1","0","0","","インディゴラミー・キャスターローブSP","43795","320","2","4","0","35","33","4","5","40310","1","False","False","False","False","2","0","True","True","True","0","2","0","13","7","21800","0","False","False","0","70","0","1","63","0","0","5","253, 2, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","172","301","4","104","3","94","27","104","44","73","0","0","0","0","1","0","21","19","24","33","4","12","3","10","27","12","44","8","8","5","False","False","0","True"
"19506","ハイスチールソー","0","","0","0","1","0","0","","ハイスチールソー","35022","190","1","1","0","12","19","1","5","50320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1489","False","False","0","62","0","1","9","0","0","9","5001, 1, 18, 0","5081, 1, 1, 0","8","1","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19507","ハイスチール・クロスペインハンマー","0","","0","0","1","0","0","","ハイスチール・クロスペインハンマー","35121","190","1","1","0","14","20","1","5","51320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1486","False","False","0","62","0","1","10","0","0","9","5101, 1, 19, 0","5181, 1, 1, 0","9","3","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19508","ハイスチール・ドーミングハンマー","0","","0","0","1","0","0","","ハイスチール・ドーミングハンマー","35221","190","1","1","0","16","21","1","5","52320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1484","False","False","0","62","0","1","11","0","0","9","5201, 1, 6, 0","5282, 1, 1, 0","10","3","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19509","キュプロオーナメンタルハンマー","0","","0","0","1","0","0","","キュプロオーナメンタルハンマー","35320","190","1","1","0","18","22","1","5","53320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1487","False","False","0","62","0","1","12","0","0","9","5301, 1, 15, 0","5381, 1, 1, 0","11","3","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19510","ハイスチール・ヘッドナイフ","0","","0","0","1","0","0","","ハイスチール・ヘッドナイフ","35421","190","1","1","0","20","23","1","5","54320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1483","False","False","0","62","0","1","13","0","0","9","5401, 1, 7, 0","5481, 1, 1, 0","12","1","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19511","ボムフィッシュニードル","0","","0","0","1","0","0","","ボムフィッシュニードル","35521","190","1","1","0","22","24","1","5","55320","1","False","False","False","False","27086","407","True","False","False","0","2","0","11","7","21800","1485","False","False","0","62","0","1","14","0","0","9","5501, 1, 17, 0","0, 0, 0, 0","13","2","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19512","ハイスチール・サーマルアレンビック","0","","0","0","1","0","0","","ハイスチール・サーマルアレンビック","35620","190","1","1","0","24","25","1","5","56320","1","False","False","False","False","27086","407","True","False","False","0","2","0","10","7","21800","1490","False","False","0","62","0","1","15","0","0","9","5601, 3, 4, 0","5681, 1, 1, 0","14","3","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19513","ハイスチール・ボムフライパン","0","","0","0","1","0","0","","ハイスチール・ボムフライパン","35723","190","1","1","0","26","26","1","5","57320","1","False","False","False","False","27086","407","True","False","False","0","2","0","10","7","21800","1488","False","False","0","62","0","1","16","0","0","9","5701, 3, 6, 0","5721, 1, 1, 0","15","3","36","21","2800","3","0","0","0","0","70","262","71","140","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","35","71","19","0","0","0","0","12","1","True","False","0","True"
"19514","ハイスチールドラブラ","0","","0","0","1","0","0","","ハイスチールドラブラ","38023","190","1","1","0","28","27","1","5","59320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1482","False","False","0","62","0","1","17","0","0","9","7001, 3, 5, 0","0, 0, 0, 0","16","3","36","21","3200","3","0","0","0","0","72","242","73","138","3","28","0","0","0","0","0","0","1","0","12","0","13","0","72","32","73","18","3","4","0","0","11","1","True","False","0","True"
"19515","ハイスチールハチェット","0","","0","0","1","0","0","","ハイスチールハチェット","38121","190","1","1","0","30","28","1","5","60320","1","False","False","False","False","27086","407","True","False","False","0","2","0","9","7","21800","1480","False","False","0","62","0","1","18","0","0","9","7101, 2, 4, 0","0, 0, 0, 0","17","1","36","21","3200","3","0","0","0","0","72","242","73","138","3","28","0","0","0","0","0","0","1","0","12","0","13","0","72","32","73","18","3","4","0","0","11","1","True","False","0","True"
"19516","ムードスードホーン・フィッシングロッド","0","","0","0","1","0","0","","ムードスードホーン・フィッシングロッド","38224","190","1","1","0","32","29","1","5","61320","1","False","False","False","False","27086","407","True","False","False","0","2","0","8","7","21800","1481","False","False","0","62","0","1","19","0","0","9","7201, 3, 3, 0","7281, 1, 1, 0","18","3","36","21","3200","3","0","0","0","0","72","242","73","138","3","28","0","0","0","0","0","0","1","0","12","0","13","0","72","32","73","18","3","4","0","0","11","1","True","False","0","True"
"19517","ハイスチール・クローハンマー","0","","0","0","1","0","0","","ハイスチール・クローハンマー","35063","200","1","16","0","13","19","2","5","50000","1","False","False","False","False","28512","1070","True","False","False","0","2","0","9","7","21800","1589","False","False","0","63","0","1","9","0","0","9","5041, 1, 9, 0","5081, 1, 1, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19518","ハイスチールファイル","0","","0","0","1","0","0","","ハイスチールファイル","35160","200","1","16","0","15","20","2","5","51320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1586","False","False","0","63","0","1","10","0","0","9","5141, 1, 10, 0","5181, 1, 1, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19519","ハイスチールプライヤー","0","","0","0","1","0","0","","ハイスチールプライヤー","35260","200","1","16","0","17","21","2","5","52320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1584","False","False","0","63","0","1","11","0","0","9","5241, 1, 10, 0","5281, 1, 1, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19520","スタイパーストーン・グラインディングホイール","0","","0","0","1","0","0","","スタイパーストーン・グラインディングホイール","35360","200","1","16","0","19","22","2","5","53320","1","False","False","False","False","28512","428","True","False","False","0","2","0","8","7","21800","1587","False","False","0","63","0","1","12","0","0","9","5341, 1, 1, 0","5361, 1, 9, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19521","ハイスチールアウル","0","","0","0","1","0","0","","ハイスチールアウル","35454","200","1","16","0","21","23","2","5","54320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1583","False","False","0","63","0","1","13","0","0","9","5441, 1, 9, 0","5481, 1, 1, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19522","ラーチスピニングホイール","0","","0","0","1","0","0","","ラーチスピニングホイール","35561","200","1","16","0","23","24","2","5","55320","1","False","False","False","False","28512","428","True","False","False","0","2","0","8","7","21800","1585","False","False","0","63","0","1","14","0","0","9","5571, 1, 1, 0","5561, 1, 11, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19523","ハイスチールモーター","0","","0","0","1","0","0","","ハイスチールモーター","35660","200","1","16","0","25","25","2","5","56320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1590","False","False","0","63","0","1","15","0","0","9","5641, 1, 10, 0","5661, 1, 10, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19524","ハイスチール・クリナリーナイフ","0","","0","0","1","0","0","","ハイスチール・クリナリーナイフ","35760","200","1","16","0","27","26","2","5","57320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1588","False","False","0","63","0","1","16","0","0","9","5741, 1, 10, 0","5781, 1, 1, 0","0","0","0","0","0","0","0","0","0","0","70","278","71","149","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","37","71","20","0","0","0","0","12","1","True","False","0","True"
"19525","ハイスチールモール","0","","0","0","1","0","0","","ハイスチールモール","38060","200","1","16","0","29","27","2","5","59320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1582","False","False","0","63","0","1","17","0","0","9","7051, 1, 10, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","72","147","73","257","0","0","0","0","0","0","0","0","1","0","12","0","13","0","72","20","73","35","0","0","0","0","11","1","True","False","0","True"
"19526","ハイスチールサイズ","0","","0","0","1","0","0","","ハイスチールサイズ","38160","200","1","16","0","31","28","2","5","60320","1","False","False","False","False","28512","428","True","False","False","0","2","0","9","7","21800","1581","False","False","0","63","0","1","18","0","0","9","7151, 1, 10, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","0","0","72","147","73","257","0","0","0","0","0","0","0","0","1","0","12","0","13","0","72","20","73","35","0","0","0","0","11","1","True","False","0","True"
"19527","ドマアイアン・ラウンドソー","0","","0","0","1","0","0","","ドマアイアン・ラウンドソー","35025","220","1","1","0","12","19","1","5","50320","1","False","False","False","False","31363","471","True","False","False","0","2","0","9","7","21800","1690","False","False","0","65","0","1","9","0","0","9","5004, 2, 3, 0","5081, 1, 1, 0","8","1","37","22","2800","3","0","0","0","0","70","295","71","158","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","39","71","21","0","0","0","0","12","1","True","False","0","True"
"19528","ドマアイアン・ランプハンマー","0","","0","0","1","0","0","","ドマアイアン・ランプハンマー","35123","220","1","1","0","14","20","1","5","51320","1","False","False","False","False","31363","471","True","False","False","0","2","0","9","7","21800","1687","False","False","0","65","0","1","10","0","0","9","5101, 2, 5, 0","5181, 1, 1, 0","9","3","37","22","2800","3","0","0","0","0","70","295","71","158","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","39","71","21","0","0","0","0","12","1","True","False","0","True"
"19529","ドマアイアン・レイジングハンマー","0","","0","0","1","0","0","","ドマアイアン・レイジングハンマー","35222","220","1","1","0","16","21","1","5","52320","1","False","False","False","False","31363","471","True","False","False","0","2","0","9","7","21800","1685","False","False","0","65","0","1","11","0","0","9","5201, 2, 9, 0","5282, 1, 1, 0","10","3","37","22","2800","3","0","0","0","0","70","295","71","158","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","39","71","21","0","0","0","0","12","1","True","False","0","True"
"19530","ダリウム・ゴールドスミスハンマー","0","","0","0","1","0","0","","ダリウム・ゴールドスミスハンマー","35322","220","1","1","0","18","22","1","5","53320","1","False","False","False","False","31363","471","True","False","False","0","2","0","9","7","21800","1688","False","False","0","65","0","1","12","0","0","9","5301, 3, 5, 0","5381, 1, 1, 0","11","3","37","22","2800","3","0","0","0","0","70","295","71","158","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","39","71","21","0","0","0","0","12","1","True","False","0","True"
"19531","ドマアイアン・ヘッドナイフ","0","","0","0","1","0","0","","ドマアイアン・ヘッドナイフ","35422","220","1","1","0","20","23","1","5","54320","1","False","False","False","False","31363","471","True","False","False","0","2","0","9","7","21800","1684","False","False","0","65","0","1","13","0","0","9","5401, 3, 4, 0","5481, 1, 1, 0","12","1","37","22","2800","3","0","0","0","0","70","295","71","158","0","0","0","0","0","0","0","0","1","0","12","0","13","0","70","39","71","21","0","0","0","0","12","1","True","False","0","True"
