"0",""
"1","アバラシア雲海の未踏破地域に到達、「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」を目指して航行します。"
"2","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」に初到達、探索を開始します。"
"3","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」に到達、探索を開始します。"
"4","気流安定、絶好の条件……<hex:022903EA0203>の「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」は十分です。"
"5","強風発生……「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」は十分ですが、探索に影響が出ています。"
"6","乱気流発生中……「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」は十分ですが、探索は非常に困難です。"
"7","気流安定……「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」に問題はありません。"
"8","強風発生……「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」に問題はありませんが、探索は非常に困難です。"
"9","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」に不安がある状態ですが、探索を強行します。"
"10","良質な物を含む「<hex:02280AFF054974656DE8020103>」を発見、念入りに対象を選び回収を開始します。"
"11","良質な物を含む「<hex:02280AFF054974656DE8020103>」を発見、回収を開始します。"
"12","「<hex:02280AFF054974656DE8020103>」を検知、回収を開始します。"
"13","見事に「<hex:02280AFF054974656DE8020103>」を検知、回収を開始します。"
"14","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」を十分に活かし、回収量も満足な結果となりました！"
"15","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」を活かし、回収量もまずまずの結果となりました。"
"16","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」に対して、回収量は満足いかない結果となりました……。"
"17","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」を考えると、回収量は十分な結果となりました。"
"18","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」に対して、回収量は物足りない結果となりました……。"
"19","「<hex:022821FF1C416972736869704578706C6F726174696F6E506172616D54797065E8030103>」を考えると、回収量は決して多くは望めません……。"
"20","<hex:024804F201F403><hex:024904F201F503>「<hex:02280AFF054974656DE8020103>」を<hex:022003E80303>個獲得しました！<hex:0249020103><hex:0248020103>"
"21","さらに何かを発見……探索を続行することにしました。"
"22","さらに何かを発見……しかし、帰還を優先し引きあげることにしました。"
"23","さらに何かを発見……しかし、見失ってしまいました。"
"24","さらに周辺を見渡しましたが、何も発見できませんでした。"
"25","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」の探索を完了！　<hex:022903EA0303>の性能を最大限に発揮し、すばらしい成果をあげました！"
"26","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」の探索を完了！　<hex:022903EA0303>の性能を発揮し、よい結果をえられました！"
"27","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」の探索を完了！　よい結果を出せましたが、まだまだ高い結果を目指せるはずです！"
"28","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」の探索を完了！　結果はまずまず……今後、パーツを整えることも考慮すべきかもしれません。"
"29","「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」の探索を完了！　あまり芳しい結果とは言えませんでした……。"
"30","<hex:024804F201F603><hex:024904F201F703><hex:022903EA0203>は、<hex:022003E80303><hex:020813E4E80401FF01FF0B282B022003E80403252903>EXPを獲得しました！<hex:0249020103><hex:0248020103>"
"31","次の目的地、「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」へ向かいます。"
"32","全目的地の探索完了！　帰還します！［探索完了］"
"33","<hex:024804F201F603><hex:024904F201F703>航行中に「<hex:02281DFF18416972736869704578706C6F726174696F6E506F696E74E8020103>」を発見しました！<hex:0249020103><hex:0248020103>"
"34","<hex:024804F201F603><hex:024904F201F703>探索の成果が認められ、新たに飛空艇を登録する資格を得ました！<hex:0249020103><hex:0248020103>"
