"0","","","","","","100","100","3","False","False","False","False","False","0"
"1","ミニオン「タイニーボム」を呼び出す。<hex:02100103>人工孵化させたボムの幼生体。たぶん爆発しない","ボムの幼生体。異界「ヴォイド」由来のガス状生物「ボム」を、錬金術の技術を応用して人工孵化させたもの。木炭や青燐水、ファイアクリスタルなどの燃料を与えると、喜んで食べる。たぶん爆発しない","ギギ…ギギギ…","自爆","範囲内にいる敵に、ATK300のダメージを与える。ただし、特殊技ポイントを使用したミニオンは強制帰還する。","30","40","2","False","False","True","True","False","1"
"2","ミニオン「マメット001」を呼び出す。<hex:02100103>錬金術師ギルドと彫金師ギルドが共作した、からくり人形","ウルダハの彫金師ギルドが、錬金術師ギルドの協力を得て開発、製造した魔法人形「マメット」の市販モデル。型式001は、ベーシックな汎用機種であり、これをベースに様々な亜種が作られている","ピカピカ◎新品☆デス","解体","敵が配置したトラップがある場合、解除する。","25","45","1","False","True","True","False","True","6"
"3","ミニオン「チョコチョコボ」を呼び出す。<hex:02100103>チョコチョコ歩くチョコボの子","チョコチョコ歩くチョコボの子。冒険者のことを親だと思い込んでおり、どこまででもついてくる。タマゴのカラを後生大事に身に着け続けているのは、防具を装備する冒険者をマネしてのことらしい","クエーッ！","チョコダンス","範囲内にいる敵に、タイプ「アニマル」を弱点に加える。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>15秒","60","30","3","False","True","True","False","False","4"
"4","ミニオン「マメット・ケットシー」を呼び出す。<hex:02100103>ケットシーを模した魔法人形","ミッドランダー族の民話に登場する妖精猫、ケットシーを模した魔法人形。彫金師ギルドマスター、セレンディピティーが、親を失った霊災遺児を慰めるために、ぬいぐるみにマメットを仕込んで作り上げた","…………","トイソルジャー","範囲内にいる味方の特殊技ポイントを10上昇させる。ただし特殊技が同効果なミニオンを除く。","55","65","2","False","True","False","True","False","3"
"5","ミニオン「ベビーモス」を呼び出す。<hex:02100103>ブヒーと鳴きそうな幼獣。親の顔が見てみたい","伝説の魔獣「ベヒーモス」の幼生体という触れ込みで、ウルダハの路上で売られていた謎の幼獣。紫色の肉体と黒いタテガミ、そして鈍く光る角を持っているが、ブヒーと鳴きそうな面構えをしている。親の顔が見てみたい","ブ、ブヒッ！？","ワイルドホーン","範囲内にいる敵に、ATK230のダメージを与える。","45","30","3","True","False","False","False","False","1"
"6","ミニオン「マメット003L」を呼び出す。<hex:02100103>黒渦団制式採用型からくり人形","リムサ・ロミンサのグランドカンパニー「黒渦団」が制式採用した魔法人形。軍事パレードの旗手役を務めるために設計されており、ピンと背筋を伸ばして雄々しく団旗を掲げる。しかし、背が低く、旗は誰にも見えなかった","提督ニ◎敬礼☆","黒渦の戦旗","範囲内にいる敵のDEFを、50%低下させる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>15秒","30","45","1","False","True","False","True","True","4"
"7","ミニオン「マメット003G」を呼び出す。<hex:02100103>双蛇党制式採用型からくり人形","グリダニアのグランドカンパニー「双蛇党」が制式採用した魔法人形。軍事パレードの旗手役を務めるために設計されており、ピンと背筋を伸ばして雄々しく党旗を掲げる。しかし、背が低く、旗は誰にも見えなかった","カヌ・エ様ニ◎敬礼☆","双蛇の戦旗","範囲内にいる味方の特殊技ポイントを10上昇させる。ただし特殊技が同効果なミニオンを除く。","35","55","1","True","True","False","False","True","3"
"8","ミニオン「マメット003U」を呼び出す。<hex:02100103>不滅隊制式採用型からくり人形","ウルダハのグランドカンパニー「不滅隊」が制式採用した魔法人形。軍事パレードの旗手役を務めるために設計されており、ピンと背筋を伸ばして雄々しく隊旗を掲げる。しかし、背が低く、旗は誰にも見えなかった","局長ニ◎敬礼☆","不滅の戦旗","範囲内にいる敵のATKを、40%低下させる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>6秒","30","35","1","False","True","True","False","True","4"
"9","ミニオン「黒渦のチョコチョコボ」を呼び出す。<hex:02100103>チョコチョコ歩くチョコボの子。黒渦団に忠誠を誓う","黒渦団に忠誠を誓うチョコボの子。ある日、黒渦団の厩務員が、掃除をするためチョコボ房に入ったところ、何故か当然のようにそこにいた。以来、隊のマスコットとなっていたが、本人の希望により冒険者部隊に転属した","クエッ、クエッ！","黒渦のチョコクライ","範囲内にいる敵を移動不可にする。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>5秒","50","35","3","False","False","True","False","False","4"
"10","ミニオン「双蛇のチョコチョコボ」を呼び出す。<hex:02100103>チョコチョコ歩くチョコボの子。双蛇党に忠誠を誓う","双蛇党に忠誠を誓うチョコボの子。ある日、双蛇党の厩務員が、掃除をするためチョコボ房に入ったところ、何故か当然のようにそこにいた。以来、隊のマスコットとなっていたが、本人の希望により冒険者部隊に転属した","クエッ、クエッ！","双蛇のチョコクライ","範囲内にいる敵、味方すべてにかかっている、効果を打ち消す。","55","35","3","False","False","False","True","False","6"
"11","ミニオン「不滅のチョコチョコボ」を呼び出す。<hex:02100103>チョコチョコ歩くチョコボの子。不滅隊に忠誠を誓う","不滅隊に忠誠を誓うチョコボの子。ある日、不滅隊の厩務員が、掃除をするためチョコボ房に入ったところ、何故か当然のようにそこにいた。以来、隊のマスコットとなっていたが、本人の希望により冒険者部隊に転属した","クエッ、クエッ！","不滅のチョコクライ","範囲内にいる敵の特殊技ポイントを、最大値の50%減少させる。","45","45","3","False","False","False","True","False","4"
"12","ミニオン「モルボルバルブ」を呼び出す。<hex:02100103>モルボルの幼生体。その息は使い古したブーツの香り","オーラムヴェイルで捕獲されたモルボルの幼生体。その息は使い古したブーツの香り。臭いを嗅ぐと食欲が減退すること請け合いであるため、肥満に悩むウルダハの富裕層の中には、あえてペットとして飼う人もいるらしい","モワ～ン…","くさい息","範囲内にいる敵に、1秒ごとに10の継続ダメージを与える。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>20秒","40","75","1","True","True","True","True","False","1"
"13","ミニオン「タイニースクウィレル」を呼び出す。<hex:02100103>スクウィレルの幼獣。しっぽを立てろ！","ウルダハ系商人が「かわいいリスの子」と称して売っていた幼獣。だが、フサフサであるはずの尻尾は、どう見てもほっそりしている。これはネズミなのではないか……そうした疑惑がプンプンするが、真相は闇の中である","チュー、チュー","疫病","範囲内にいる敵のDEFを、25%低下させる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>6秒","25","45","3","False","False","False","False","False","4"
"14","ミニオン「ベイビーファンガー」を呼び出す。<hex:02100103>ファンガーの幼生体。プリプリとした食感で大人気","ファンガーの幼生体。プリプリとした食感で大人気。なお、「大エオルゼア博物誌」によれば、ファンガーの胞子を吸い込んだ場合、体内で発芽して脳を支配され、「動く植木鉢」状態にされてしまうことがあるという","プリプリ！","毒胞子","範囲内にいる敵に、ATK80のダメージを与え、さらにDEFを13%低下させる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>6秒","50","25","2","False","True","False","True","False","1"
"15","ミニオン「チゴーラーヴァ」を呼び出す。<hex:02100103>チゴーの幼生体。血の契約を結びたいらしい","チゴーの幼生体。血の契約を結びたいらしい。かつて黒衣森に存在した地下都市「ゲルモラ」では、病人の体内から悪い毒気を抜くためと称して、チゴーに血を吸わせる自然療法が実践されていたという","ブゥ～ン…","吸血","特殊技ポイントを使用したミニオンのATKを60上昇させる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>10秒","35","30","3","False","True","False","False","False","3"
"16","ミニオン「ブルーバード」を呼び出す。<hex:02100103>青い鳥のヒナ。幸運を運ぶと噂される","幸運を運ぶと噂される青い鳥のヒナ。通常は樹上に巣を作るが、ごく稀に人が残した木箱などに営巣することがある。そのため、打ち捨てられた宝箱から見つかることがあり、「思いがけない宝」、「幸運」の象徴となった","チチチチチ…","青い鳥","範囲内にいる敵に、ATK90のダメージを与える。","45","35","4","False","False","False","False","False","1"
