"1024","†グレイトラウザー","0","","0","0","1","0","0","","†グレイトラウザー","45018","18","1","4","0","36","0","7","5","64990","1","False","True","False","True","579","8","True","False","False","0","2","0","13","2","21800","0","False","False","0","18","0","1","1","0","0","0","3, 26, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","18","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1025","†ヴァーミリオンサルエル","0","","0","0","1","0","0","","†ヴァーミリオンサルエル","45107","18","1","4","0","36","0","7","5","64990","1","False","True","False","True","463","8","True","False","False","0","2","0","13","2","21800","0","False","False","0","18","0","1","1","0","0","0","10, 57, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","18","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1026","†メイズサルエル","0","","0","0","1","0","0","","†メイズサルエル","45108","18","1","4","0","36","0","7","5","64990","1","False","True","False","True","463","8","True","False","False","0","2","0","13","2","21800","0","False","False","0","18","0","1","1","0","0","0","10, 58, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","18","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1027","†オリーヴサルエル","0","","0","0","1","0","0","","†オリーヴサルエル","45109","18","1","4","0","36","0","7","5","64990","1","False","True","False","True","463","8","True","False","False","0","2","0","13","2","21800","0","False","False","0","18","0","1","1","0","0","0","10, 59, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","18","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1028","†セレストサルエル","0","","0","0","1","0","0","","†セレストサルエル","45110","18","1","4","0","36","0","7","5","64990","1","False","True","False","True","463","8","True","False","False","0","2","0","13","2","21800","0","False","False","0","18","0","1","1","0","0","0","10, 60, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","18","32","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1029","†コットンケクス","0","","0","0","1","0","0","","†コットンケクス","45099","19","1","4","0","36","0","7","5","64990","1","False","True","False","True","499","9","True","False","False","0","2","0","13","2","21800","0","False","False","0","19","0","1","1","0","0","0","9, 70, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","19","33","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1030","†セレストケクス","0","","0","0","1","0","0","","†セレストケクス","45100","19","1","4","0","36","0","7","5","64990","1","False","True","False","True","499","9","True","False","False","0","2","0","13","2","21800","0","False","False","0","19","0","1","1","0","0","0","9, 71, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","19","33","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","3","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1031","†カンバスブリーチ","0","","0","0","1","0","0","","†カンバスブリーチ","45043","21","1","4","0","36","0","7","5","64990","1","False","True","False","True","631","10","True","False","False","0","2","0","12","3","21800","0","False","False","0","21","0","1","1","0","0","0","4, 60, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","21","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","4","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1032","†セピアブリーチ","0","","0","0","1","0","0","","†セピアブリーチ","45044","21","1","4","0","36","0","7","5","64990","1","False","True","False","True","631","10","True","False","False","0","2","0","12","3","21800","0","False","False","0","21","0","1","1","0","0","0","4, 61, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","21","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","4","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
"1033","†フューシャブリーチ","0","","0","0","1","0","0","","†フューシャブリーチ","45045","21","1","4","0","36","0","7","5","64990","1","False","True","False","True","631","10","True","False","False","0","2","0","12","3","21800","0","False","False","0","21","0","1","1","0","0","0","4, 62, 0, 0","0, 0, 0, 0","0","0","0","0","0","0","0","0","21","36","0","0","0","0","0","0","0","0","0","0","0","0","1","0","21","4","24","2","0","0","0","0","0","0","0","0","1","0","False","False","0","True"
