"0",""
"1","このアイテムは一度設置すると、中古品となり<hex:02100103>マーケットへの出品ができなくなります。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"2","このアイテムは一度設置すると、撤去してもアイテムに戻すことはできなくなります。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"3","このアイテムはマーケットへの出品、トレードはできません。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>※このアイテムはオンラインストアから購入、<hex:02100103>またはアイテムコードにより入手されたアイテムです。 <hex:02100103>設置の際は上記の点にご注意ください。<hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"4","このアイテムは一度設置すると、撤去してもアイテムに戻すことはできなくなります。<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウスの種類によっては、以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアの解消<hex:0249020103><hex:0248020103><hex:02100103>設置してよろしいでしょうか？"
"5","このアイテムはマーケットへの出品、トレードはできません。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"6","このアイテムはマーケットへの出品ができません。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"7","このアイテムはマーケットへの出品、トレードはできません。<hex:02100103>また、1回以上消費すると、撤去してもアイテムに戻すことはできなくなります。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>※このアイテムはオンラインストアから購入、<hex:02100103>またはアイテムコードにより入手されたアイテムです。 <hex:02100103>設置の際は上記の点にご注意ください。<hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"8","このアイテムはマーケットへの出品、トレードはできません。<hex:02100103>また、1回以上消費すると、撤去してもアイテムに戻すことはできなくなります。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
"9","このアイテムは一度設置すると、中古品となり<hex:02100103>マーケットへの出品ができなくなります。<hex:02100103>1回以上消費すると、撤去してもアイテムに戻すことはできなくなります。<hex:02100103><hex:02100103><hex:024804F201FC03><hex:024904F201FD03>また、ハウス・家具の種類によっては、<hex:02100103>以下のようなケースで権利喪失があり得ます。<hex:02100103>・他プレイヤーによる撤去<hex:02100103>・フリーカンパニー除名・脱退<hex:02100103>・ハウスシェアリングの解除<hex:02100103>・土地の撤去<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>設置してよろしいでしょうか？"
