"0","False","False","False","False","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","False","False","False","False","False","False","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","あれ持ってきてくれた？","ありがとう！","残念だよ・・","0","0","0"
"2","False","False","False","False","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","あれちょーだい","さんきゅー！","そっか・・","お、まだくれるの？","じゃあ、もう一度こえかけてくれよ！","もう十分、ほんとうにありがとう！"
"3","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","リーヴを受けてくださった職人さんだね？<hex:02100103>依頼の品は、用意してきてくれた？","ありがとう！<hex:02100103>あなたが信頼できる人でよかった。<hex:02100103>さあ、報酬だよ。","弱ったな……必要な品物だから、<hex:02100103>リーヴの依頼を出しておいたんだけれど。","0","0","0"
"4","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","あなたがリーヴを受注してくれた職人さん？<hex:02100103>待っていたわ。品物の準備はできてるかしら？","品物をお届けくださり、感謝します。<hex:02100103>今、報酬をお出ししますわ。","あら、残念。<hex:02100103>依頼の品ができるのを、お待ちしておりますわ。","0","0","0"
"5","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","連絡のあった匠の先生ですね？<hex:02100103>お品の準備はよろしいでしょうか？","すばらしい品です。確かに拝領いたしました。","……お察し致します。<hex:02100103>何か事情がおありなのですね？<hex:02100103>我々は先生を信じます。","ところで先生、まだお時間はありますか？<hex:02100103>追加で依頼したい品があるのですが……<hex:02100103>いかがでしょう？","先生にも事情というものがありましょう。<hex:02100103>お手すきのときに、また声をおかけください。","この度は、誠にありがとうございました。"
"6","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","首を長くして、待っていました。<hex:02100103>依頼の品はできていますね？","ああ、よくできましたね。びっくりしました。<hex:02100103>では、これが報酬となります。<hex:02100103>また、何かありましたら頼みますよ。","早く、作ってください。<hex:02100103>急ぎではない用件を、わざわざリーヴで<hex:02100103>頼むようなことはしません。","追加注文をお願いしたいのだけど、いかがかしら。<hex:02100103><hex:022C0DFF07022903EB0203FF02200203>さんでしたら、<hex:02100103>お茶の子さいさいでしょう？","では、また声をかけてください。<hex:02100103>個人的なお誘いでしたらお断りですけれど。","まいどどうも。<hex:02100103>私の役に立つ冒険者は、いつでも歓迎です。"
"7","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","ほう、我が隊が依頼したギルドリーヴを<hex:02100103>受注してくれたようだな。君の協力に感謝する。<hex:02100103>さっそく依頼の品を調達してきてくれ。","うむ、まさしくこれは我が隊が発注した品だ。<hex:02100103>その手並み……なかなかのものだな。<hex:02100103>君の尽力に対し、我が隊を代表して礼を言わせてくれ。","ところで依頼の品はどこかな？<hex:02100103>……な、なんと用意できなかったと？<hex:02100103>次こそは、しっかりと頼むぞ……。","0","0","0"
"8","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","<hex:022903EB0203>だな<hex:02100103>話は聞いている。早速だが、用件に入ろう。","よろしい、依頼どおりだ。<hex:02100103>気に入ったぞ、<hex:022903EB0203>。<hex:02100103>我が商会は、信用を重んじる。約束の報酬を渡そう。","手段は問わん。<hex:02100103>なるたけ急いで、ブツを用意してくれたまえ。","なるほど、確かな腕を持っているようだな。<hex:02100103>その腕を見込んで追加注文をしよう。<hex:02100103>むろん、やってくれるのだろう？","……まあ、よい。<hex:02100103>最低限の数は、確保できたのだからな。","気に入ったぞ、<hex:022903EB0203>。<hex:02100103>我が商会は、信用を重んじる。<hex:02100103>この働きぶりは覚えておこう……。"
"9","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","アンタが、冒険者ギルドから来た人だね？<hex:02100103>さっそくだが、依頼品を出してもらおうか。","ふむ、確かに依頼したとおりの品だ。<hex:02100103>これなら問題ない、約束通りの報酬を渡そう。<hex:02100103>また依頼を見つけたら、請け負ってくれ。","どうした、依頼品を忘れでもしたのか？<hex:02100103>だったら取りに戻るんだね。","0","0","0"
"10","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","俺のギルドリーヴを受けたのか。<hex:02100103>なら、ちゃんとできているんだろうな？","いいね、いいね。<hex:02100103>これでまた、ひと商売ができそうだ。<hex:02100103>俺の依頼を見かけたら、また頼むぜ、相棒。","おいおい、まだできてないのか？<hex:02100103>こんなしみったれた入植地で油を売ってる<hex:02100103>ヒマがあったら、とっとと働いてくれよ。","0","0","0"
"11","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","おや、ひょっとして<hex:022903EB0203>かい？<hex:02100103>あたしは「アイスプリンセス号」のハ・ランボロ船長だ。<hex:02100103>あんたを待ってたんだよ！","ばっちりじゃないか、<hex:022903EB0203>！<hex:02100103>ねぇ、しみったれた冒険者なんか辞めて、<hex:02100103>あたしの船に乗らないかい？　可愛がってやるけどねぇ。","依頼内容は復唱したかい？<hex:02100103>それじゃあ、しっかり頼んだよ。<hex:02100103>賃金なら心配無用。海の女は約束を守るからね。","やるじゃないか、<hex:022903EB0203>！<hex:02100103>ねぇ、追加で仕事を依頼したいんだけどどうだい？<hex:02100103>賃金なら心配無用。海の女は約束を守るからね。","なんだい、何か用でもあるってのかい？<hex:02100103>まぁ、こっちの都合で頼んだ仕事ではあるんだけどさ。","ばっちりじゃないか、<hex:022903EB0203>！<hex:02100103>本気で、あたしの船の一員に迎えたいくらいだよ。<hex:02100103>冒険に飽きたら、声をかけてくんな！"
"12","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","ギルドリーヴの仕事を受けていただいた方ですね？<hex:02100103>よろしい、それでは早速、仕事の話を致しましょう。","確かに頂戴いたしました。<hex:02100103>これだけの品でしたら、問題はないでしょう。<hex:02100103>今後ともよろしくお願い致します。","……ところで、依頼品はどちらに？<hex:02100103>まさか、まだ手を付けていないなどということは、<hex:02100103>ありません……よね？","確かな腕をお持ちとお見受けしました。<hex:02100103>追加したい注文があるのですが、いかがでしょう？<hex:02100103>もちろん相応の対価は用意してありますよ。","なるほど、冒険者は冒険者なりに<hex:02100103>都合というものがあるのでしょうね。","確かに頂戴いたしました。<hex:02100103>これだけの量があれば、我が主ゲゲルジュ様も<hex:02100103>満足なさることでしょう。"
"13","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","<hex:022903EB0203>君だね？<hex:02100103>待っていたよ。早速だが、<hex:02100103>ビジネスの話を始めるとしよう。","すばらしい、<hex:022903EB0203>君！<hex:02100103>期待以上の成果だよ。我がアシュガナ貿易の<hex:02100103>ビジネスパートナーとして、これからもよろしく頼むよ。","わざわざ冒険者ギルドに手数料を支払って、<hex:02100103>君を呼んだのだ。期待に応えてもらいたいものだね。","君には、ぜひ注文を追加したい。<hex:02100103>どうだろう、難しい話ではないだろう？","そうか……ならば仕方はあるまい。<hex:02100103>今日のところは、これにて商談を終えるとしよう。<hex:02100103>次の機会に、よろしく頼むよ。","まさに期待以上の成果と言わざるを得ない！<hex:02100103>報酬は、弾ませてもらうよ！"
"14","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","どうもどうも、依頼品は仕上がりましたか？<hex:02100103>当然、持ってきているんですよね。","どうもどうも、確かに依頼した品のようですね。<hex:02100103>それでは、報酬を支払いましょう。","おやおや、一体どうしたというんです？<hex:02100103>もしかして何を依頼されたのか、<hex:02100103>忘れちゃったんですか？","0","0","0"
"15","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","あら、どうしたの？<hex:02100103>何か届け物でもあるのかしら？","確かに受け取ったわ。<hex:02100103>はいこれ、報酬。ごくろうさん！","あのさ……まさか、道中荷物を捨てて、<hex:02100103>ここに逃げ込んだんじゃないでしょうね？<hex:02100103>とにもかくにも、さっさと用意して頂戴！","0","0","0"
"16","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","……あんた、本当に職人？<hex:02100103>アマルジャのスパイじゃないでしょうね？","これは！　助かったわ。<hex:02100103>商人に鞍替えしてから、何人もの男に欺されてきたの……。<hex:02100103>疑ったりしてごめんなさい。ありがとう。","ふぅん、なかなか完成に漕ぎ着けなくて、せめて<hex:02100103>誠意だけでも見せようと、このキャンプまで来ました、と……<hex:02100103>どこまで信じていいのかしら？","あの……もしよかったら、追加注文を……<hex:02100103>お願い、信じられるのは、あなただけなの！","追加注文くらい、応えられないの？<hex:02100103>あんた、職人なんでしょ、一応？","本当に助かったわ！<hex:02100103>やっぱり、あなたを信じて良かった……<hex:02100103>世の中には、信頼できる人もいるのね！"
"17","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","未使用","未使用","未使用","未使用","未使用","未使用"
"18","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","ギルドから派遣された冒険者だね？<hex:02100103>私の仕事を請け負ってくれたんだろう？<hex:02100103>寒いところに、よく来てくれたよ。","うん、確かに必要な品がそろってる。<hex:02100103>これでどうにか、商売が続けられそうだ。<hex:02100103>しっかし、寒いねぇ……。","依頼した品を、そろえてきておくれ。<hex:02100103>こうやって寒い場所で待っているのも、<hex:02100103>かなり堪えるんだよ……。うぅ、寒い……。","うん、確かに必要な品がそろってる。<hex:02100103>とはいえ、もっと数があれば嬉しいんだけど……<hex:02100103>もう一働きしていく気はないかい？","それなら仕方ないね。<hex:02100103>規定の数は既に受け取っているわけだし、<hex:02100103>何より、これだけ寒いとね……無理強いできないよ。","これは助かったよ。<hex:02100103>寒いところで、待ってた甲斐があったってものさ。<hex:02100103>あぁ、これで分厚い毛皮の外套が買えるかも……。"
"19","True","True","True","True","True","True","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","私の依頼を引き受けた冒険者だな？<hex:02100103>……それでは、よろしく頼む。 ","……ふむ、見事なもんだ。<hex:02100103>この商品があれば、一稼ぎできるだろう。<hex:02100103>冒険者ギルドに頼んで正解だったようだな。 ","冒険者ギルドには手数料を支払い済みだ。<hex:02100103>しっかり、依頼した品をそろえてほしい。<hex:02100103>……それでは、よろしく頼む。 ","いい仕事してくれるじゃないか。<hex:02100103>もしよければ、追加で仕事を回したいんだが……<hex:02100103>むろん、報酬はしっかり払うぞ？ ","どうやらヒマではないらしいな。<hex:02100103>……こちらの都合で頼んだのだ、<hex:02100103>不足分は何とかしよう。では、ごくろうだったな。 ","よくやってくれた、感謝する！<hex:02100103>これだけの数があれば、こちらの懐も<hex:02100103>少しは温かくなるというものだ。 "
