"599325","0","1","2","0","0","4219","0","0","1","1","1","0","0","0","0","0","0","False","False","False","すみません、新たな<hex:024A14FF07E695B5E5BDB9FF0AE38392E383BCE383AB03>探しの旅に出た先生からは、<hex:02100103>まだ連絡が来てないです。","0","0"
"599324","0","1","1","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ユルス殿から通信にて事情は聞いている。<hex:02100103>グナエウス殿が、立ち入り許可を与えたそうだが、<hex:02100103>くれぐれも問題を起こすんじゃないぞ。","0","0"
"599327","0","1","2","0","0","933","0","0","1","1","1","0","0","0","0","0","0","False","False","False","先生に手加減は無用ですよ。<hex:02100103>ゴールドルをケチョンケチョンにしてやってください！","0","0"
"599326","0","1","2","0","0","4301","0","0","1","1","1","0","0","0","0","0","0","False","False","False","先生の<hex:024A14FF07E695B5E5BDB9FF0AE38392E383BCE383AB03>、どんな風になるか楽しみですね……！","0","0"
"599329","0","1","2","0","0","4218","0","0","1","1","1","0","0","0","0","0","0","False","False","False","さすがは、我が弟子だな……。","0","0"
"599328","0","1","2","0","0","1071","0","0","1","1","1","0","0","0","0","0","0","False","False","False","やあ、<hex:022C0DFF07022903EB0203FF02200203>君……<hex:02100103>じゃなくて、わしはゴールドル！<hex:02100103>お前の敵なのだから、気安く話しかけるでないぞ……！","0","0"
"599331","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","私は生き残った者の生活を守ることで精一杯だが、<hex:02100103>グナエウス殿は、新たな国家像を描いておられる。<hex:02100103>頼もしいお方だよ。","0","0"
"599330","0","1","2","0","0","5665","0","0","1","1","1","0","0","0","0","0","0","False","False","False","まさか、<hex:024A14FF07E695B5E5BDB9FF0AE38392E383BCE383AB03>にされるなんてね。<hex:02100103>この私に悪の要素など微塵もないと思うのだが、<hex:02100103>君もそう思わないか……？","0","0"
"599333","0","1","2","0","0","4218","1071","0","1","1","1","0","0","0","0","0","0","False","False","False","姉ちゃんを救うことをヴァルシャンが諦めてないって、<hex:02100103>エスティニアンさんから話は聞いてるよ。","こっちのことは心配いらないから、<hex:02100103>ヴァルシャンのこと……頼んだぞ！","0"
"599332","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","静かに。<hex:02100103>中でお休みになっている方もいるのだ。","0","0"
"599335","0","1","2","0","0","5696","0","0","1","1","1","0","0","0","0","0","0","False","False","False","サベネアの危機に幾度となく駆けつけたあんたが来てくれると、<hex:02100103>星戦士団の仲間たちの士気があがるんだ。<hex:02100103>これからも顔を出しにきてくれよ！","0","0"
"599334","0","1","2","0","0","764","0","0","1","1","1","0","0","0","0","0","0","False","False","False","宝物殿の爆発以降、<hex:02100103>やはり沿岸地域の防備は不可欠という判断になってな。<hex:02100103>この監視所は、引き続き運用されていく予定だ。","0","0"
