"592329","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の操作端末のようだ。<hex:02100103>しかし、活動を停止しているらしく反応がない……。","0","0"
"592328","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の転送装置のようだ。<hex:02100103>しかし、活動を停止しているらしく反応がない……。","0","0"
"592331","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の操作端末のようだ。<hex:02100103>操作方法がわからないので、そっとしておこう……。","0","0"
"592330","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の情報端末のようだ。<hex:02100103>操作方法がわからないので、そっとしておこう……。","0","0"
"592333","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ロウェナ商会の発行する「スクリップ」をお持ちですか？<hex:02100103>交換を希望されるスクリップをお申し付けいただければ、<hex:02100103>引き替え品の目録をお見せしますよ。","0","0"
"592332","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","こちらは、ロウェナ商会の取引窓口です。<hex:02100103>申し訳ございませんが、取引は完全紹介制となっております。","0","0"
"592335","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","こちらは、ロウェナ商会の取引窓口です。<hex:02100103>申し訳ございませんが、取引は完全紹介制となっております。","0","0"
"592334","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","我が商会の顧客から紹介を受けられていないお客様とは、<hex:02100103>お取引できないことになっています。<hex:02100103>申し訳ございませんが、お引き取りください。","0","0"
"592325","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の情報端末のようだ。<hex:02100103>しかし、活動を停止しているらしく反応がない……。","0","0"
"592324","0","1","2","0","0","4229","0","0","1","1","1","0","0","0","0","0","0","False","False","False","ウェッジめ、愛犬を見送る気分でいるらしいな……。","0","0"
"592327","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の転送装置のようだ。<hex:02100103>しかし、活動を停止しているらしく反応がない……。","0","0"
"592326","0","1","0","0","0","0","0","0","1","1","1","0","0","0","7","7","7","False","False","False","古代の転送装置のようだ。<hex:02100103>しかし、活動を停止しているらしく反応がない……。","0","0"
"592345","0","1","1","0","0","755","0","0","1","1","1","0","0","0","0","0","0","False","False","False","こちらは、ロウェナ商会の取引窓口でございますが、<hex:02100103>取引には、「レヴナンツトール」にいる、<hex:02100103>「リディルロナ」からの「紹介状」が必要となります。","0","0"
"592344","0","1","2","0","0","768","0","0","1","1","1","0","0","0","0","0","0","False","False","False","<hex:022C0DFF07022903EB0203FF02200203>、来てくれたんだね！<hex:02100103>実は、ゼーメル家の数名も、<hex:02100103>機工士を目指して、この工房に通うようになったんだ。","テダルグランシュは元来、優れた軍略家だからね。<hex:02100103>機工士を活かした戦術を編み出してくれたら、<hex:02100103>ますます活躍の場が広がるだろうな。","0"
"592347","0","1","2","0","0","763","0","0","1","1","1","0","0","0","0","0","0","False","False","False","イシュガルドの体制が変わってからこっち、<hex:02100103>異端者がらみの事件も減って、商売あがったりです。","異端審問局からは、当面捜査すべき事件もないので、<hex:02100103>例の事件屋たちを継続監視するように命じられましたが……。<hex:02100103>圧倒的に貧乏くじを引いた感じがしますよ……。","0"
