"0",""
"1","ＶＩＴが8上昇する。"
"2","ＶＩＴが16上昇する。"
"3","ＶＩＴが24上昇する。"
"4","ＶＩＴが8上昇する。"
"5","ＶＩＴが16上昇する。"
"6","ＶＩＴが24上昇する。"
"7","ＳＴＲが8上昇する。"
"8","ＳＴＲが16上昇する。"
"9","ＳＴＲが24上昇する。"
"10","疾風迅雷が2つまでスタックするようになる。"
"11","疾風迅雷が3つまでスタックするようになる。"
"12","ＳＴＲが8上昇する。"
"13","ＳＴＲが16上昇する。"
"14","ＳＴＲが24上昇する。"
"15","ＤＥＸが8上昇する。"
"16","ＤＥＸが16上昇する。"
"17","自身に<hex:024804F201F403><hex:024904F201F503>「ストレートショット実行可」<hex:0249020103><hex:0248020103>を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ヘヴィショット実行時（発動確率20％）"
"18","自身のオートアタックを除くアクションによるダメージをベースダメージの1.1倍にする。"
"19","ＤＥＸが24上昇する。"
"20","自身のオートアタックを除くアクションによるダメージをベースダメージの1.2倍にする。"
"21","ＭＮＤが8上昇する。"
"22","ＭＮＤが16上昇する。"
"23","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。"
"24","ＭＮＤが24上昇する。"
"25","次に詠唱するケアルラの消費ＭＰを0にする。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>15秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ケアル実行時（発動確率15％）"
"26","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。"
"27","ＩＮＴが8上昇する。"
"28","ＩＮＴが16上昇する。"
"29","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。"
"30","ＩＮＴが24上昇する。"
"31","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。"
"32","次に詠唱するファイガの詠唱時間と消費ＭＰを0にする。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>30秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ファイア実行時（発動確率40％）"
"33","次に詠唱するサンダー、サンダラ、サンダガ、サンダジャの詠唱時間と消費ＭＰを0にし、かつヒット時に通常ダメージに加えて、継続ダメージの総量を一度に与える。<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>40秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>サンダー、サンダガの継続ダメージヒット時（発動確率10％）および、サンダラ、サンダジャの継続ダメージヒット時（発動確率3％）"
"34","園芸師にクラスチェンジした際、自動でトライアングレートの効果を得る。"
"35","「ステルス」効果が有効なモンスターの最大レベルを30にする。"
"36","「ステルス」効果が有効なモンスターの最大レベルを40にする。"
"37","「ステルス」効果が有効なモンスターの最大レベルを50にする。"
"38","採掘師にクラスチェンジした際、自動でプロスペクトの効果を得る。"
"39","「ステルス」効果が有効なモンスターの最大レベルを30にする。"
"40","「ステルス」効果が有効なモンスターの最大レベルを40にする。"
"41","「ステルス」効果が有効なモンスターの最大レベルを50にする。"
"42","良木や草刈場が持つ獲得率に関する特殊な性質を発見できるようになる。"
"43","良木や草刈場が持つ獲得回数に関する特殊な性質を発見できるようになる。"
"44","良木や草刈場が持つ獲得数ボーナス発生率に関する特殊な性質を発見できるようになる。"
"45","良木や草刈場が持つ獲得数に関する特殊な性質を発見できるようになる。"
"46","クリスタルを十二神の加護効果の対象にする。"
"47","クラスターを十二神の加護効果の対象にする。"
"48","採掘場や岩場が持つ獲得率に関する特殊な性質を発見できるようになる。"
"49","採掘場や岩場が持つ獲得回数に関する特殊な性質を発見できるようになる。"
"50","採掘場や岩場が持つ獲得数ボーナス発生率に関する特殊な性質を発見できるようになる。"
"51","採掘場や岩場が持つ獲得数に関する特殊な性質を発見できるようになる。"
"52","クリスタルを十二神の加護効果の対象にする。"
"53","クラスターを十二神の加護効果の対象にする。"
"54","砂海を釣り場としてキャスト実行可能になる。"
"55","雲海を釣り場としてキャスト実行可能になる。"
"56","「ステルス」効果が有効なモンスターの最大レベルを30にする。"
"57","「ステルス」効果が有効なモンスターの最大レベルを40にする。"
"58","「ステルス」効果が有効なモンスターの最大レベルを50にする。"
"59","自身のレベル以下の穴場を発見し釣りができるようになる。"
"60","LV35までの穴場を発見し釣りができるようになる。"
"61","LV50までの穴場を発見し釣りができるようになる。"
"62","泳がせ釣りで釣った魚をエサにして、キャスティングを実行可能になる。"
"63","エーテルフロー実行時に、自身に最大スタック数の<hex:024804F201F403><hex:024904F201F503>「エーテルフロー」<hex:0249020103><hex:0248020103>を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大スタック数：<hex:0249020103><hex:0248020103>1"
"64","ＩＮＴが8上昇する。"
"65","ＩＮＴが16上昇する。"
"66","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。<hex:02100103>また、自身のペットによる、ダメージと回復量をベース値の1.1倍にする。"
"67","<hex:024804F201F403><hex:024904F201F503>「エーテルフロー」<hex:0249020103><hex:0248020103>の最大スタック数を2に増加する。"
"68","ＩＮＴが24上昇する。"
"69","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。<hex:02100103>また、自身のペットによる、ダメージと回復量をベース値の1.3倍にする。"
"70","<hex:024804F201F403><hex:024904F201F503>「エーテルフロー」<hex:0249020103><hex:0248020103>の最大スタック数を3に増加する。"
"71","バディのＳＴＲを5％上昇する。"
"72","バディの最大ＨＰを10％上昇する。"
"73","バディの命中率を5％上昇する。"
"74","バディのクリティカルを15％上昇する。"
"75","バディのＳＴＲを5％上昇する。"
"76","バディの最大ＨＰを10％上昇する。"
"77","バディのＳＴＲを5％上昇する。"
"78","バディの最大ＨＰを5％上昇する。"
"79","バディの命中率を5％上昇する。"
"80","バディのクリティカルを15％上昇する。"
"81","バディのＳＴＲを10％上昇する。"
"82","バディの攻撃速度を10％上昇する。"
"83","バディのＭＮＤを10％上昇する。"
"84","バディの最大ＨＰを5％上昇する。"
"85","バディの命中率を5％上昇する。"
"86","バディのクリティカルを15％上昇する。"
"87","バディのＭＮＤを15％上昇する。"
"88","バディの最大ＨＰを5％上昇する。"
"89","ＤＥＸが8上昇する。"
"90","落下による被ダメージを軽減する。"
"91","ＤＥＸが16上昇する。"
"92","ＤＥＸが24上昇する。"
"93","自身の移動速度を上昇させる。"
"94","クリスタルなど一部のアイテムを採集する際、通常より獲得数が多くなることがある。"
"95","採掘場や岩場が持っている秘められた特殊な性質を、時々発見できるようになる。"
"96","「ステルス」効果が有効なモンスターの最大レベルを54にする。"
"97","「ステルス」効果が有効なモンスターの最大レベルを57にする。"
"98","「ステルス」効果が有効なモンスターの最大レベルを60にする。"
"99","クリスタルなど一部のアイテムを採集する際、通常より獲得数が多くなることがある。"
"100","良木や草刈場が持っている秘められた特殊な性質を、時々発見できるようになる。"
"101","「ステルス」効果が有効なモンスターの最大レベルを54にする。"
"102","「ステルス」効果が有効なモンスターの最大レベルを57にする。"
"103","「ステルス」効果が有効なモンスターの最大レベルを60にする。"
"104","LV55までの穴場を発見し釣りができるようになる。"
"105","LV60までの穴場を発見し釣りができるようになる。"
"106","浮島を釣り場としてキャスト実行可能になる。"
"107","「ステルス」効果が有効なモンスターの最大レベルを54にする。"
"108","「ステルス」効果が有効なモンスターの最大レベルを57にする。"
"109","「ステルス」効果が有効なモンスターの最大レベルを60にする。"
"110","溶岩を釣り場としてキャスト実行可能になる。"
"111","魔泉を釣り場としてキャスト実行可能になる。"
"112","ＶＩＴが8上昇する。"
"113","ＶＩＴが16上昇する。"
"114","ＶＩＴが24上昇する。"
"115","ＤＥＸが8上昇する。"
"116","ＤＥＸが16上昇する。"
"117","自身のオートアタックを除くアクションによるダメージをベース値の1.1倍にする。<hex:02100103>また、自身が設置したタレットによるダメージをベース値の1.1倍にする。"
"118","ＤＥＸが24上昇する。"
"119","自身のオートアタックを除くアクションによるダメージをベース値の1.2倍にする。<hex:02100103>また、自身が設置したタレットによるダメージをベース値の1.2倍にする。"
"120","ＭＮＤが8上昇する。"
"121","ＭＮＤが16上昇する。"
"122","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。"
"123","ＭＮＤが24上昇する。"
"124","次に詠唱するベネフィラが必ずクリティカルヒットする<hex:02100103><hex:024804F201F803><hex:024904F201F903>効果時間：<hex:0249020103><hex:0248020103>15秒<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ベネフィク実行時（発動確率15％）"
"125","自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。"
"126","「ステルス」効果が有効なモンスターの最大レベルを64にする。"
"127","「ステルス」効果が有効なモンスターの最大レベルを67にする。"
"128","「ステルス」効果が有効なモンスターの最大レベルを70にする。"
"129","「ステルス」効果が有効なモンスターの最大レベルを64にする。"
"130","「ステルス」効果が有効なモンスターの最大レベルを67にする。"
"131","「ステルス」効果が有効なモンスターの最大レベルを70にする。"
"132","「ステルス」効果が有効なモンスターの最大レベルを64にする。"
"133","「ステルス」効果が有効なモンスターの最大レベルを67にする。"
"134","「ステルス」効果が有効なモンスターの最大レベルを70にする。"
"135","塩湖を釣り場としてキャスト実行可能になる。"
"136","LV65までの穴場を発見し釣りができるようになる。"
"137","LV70までの穴場を発見し釣りができるようになる。"
"138","「高品質」状態になる確率がわずかに上昇する。"
"139","「高品質」状態になる確率がわずかに上昇する。"
"140","「高品質」状態になる確率がわずかに上昇する。"
"141","「高品質」状態になる確率がわずかに上昇する。"
"142","「高品質」状態になる確率がわずかに上昇する。"
"143","「高品質」状態になる確率がわずかに上昇する。"
"144","「高品質」状態になる確率がわずかに上昇する。"
"145","「高品質」状態になる確率がわずかに上昇する。"
"146","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"147","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"148","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"149","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"150","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"151","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"152","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"153","製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>マイスター時：<hex:0249020103><hex:0248020103>必ず発動する"
"154","漁師にクラスチェンジした際、自動でファゾムの効果を得る。"
"155","漁場が持つ特殊な性質を発見できるようになる。"
"156","かばうの効果中に自身が肩代わりするダメージを20％軽減する。"
"157","ウォークライのリキャストタイムを5秒短縮する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>一部を除く敵に対する原初の魂、スチールサイクロン、フェルクリーヴ、デシメートの命中時"
"158","<hex:024804F201F403><hex:024904F201F503>「ブラックブラッド」<hex:0249020103><hex:0248020103>が上昇するようになる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>特定のアクションの命中時"
"159","<hex:024804F201F403><hex:024904F201F503>「ブラックブラッド」<hex:0249020103><hex:0248020103>が上昇するようになる。<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103><hex:024804F201F403><hex:024904F201F503>「ブラッドウェポン」<hex:0249020103><hex:0248020103>効果中に実行するウェポンスキルおよび魔法の命中時"
"160","自身に<hex:024804F201F403><hex:024904F201F503>「闘気」<hex:0249020103><hex:0248020103>が付与される。<hex:02100103><hex:024804F201F803><hex:024904F201F903>発動条件：<hex:0249020103><hex:0248020103>ウェポンスキルのクリティカルヒット時（発動確率80％）"
"161","羅刹衝がチャージアクションに変化する。<hex:02100103><hex:024804F201F803><hex:024904F201F903>最大チャージ数：<hex:0249020103><hex:0248020103>2"
