"0","TEXT_JOBREL103_02214_SEQ_00","<hex:024804F201F603><hex:024904F201F703>特殊ルール： クラス・ジョブ固定<hex:0249020103><hex:0248020103><hex:02100103>アルダシールは、「人造精霊」を新たなソウルストーンに移し替えたいようだ。"
"1","TEXT_JOBREL103_02214_SEQ_01","※本クエストには「<hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103> クラス・ジョブ固定」が、<hex:02100103>　設定されています。<hex:02100103>　受注時と同じクラス・ジョブでのみ進行できます。<hex:02100103><hex:02100103>ゲロルトから、「<hex:02280BFF054974656DF235090103>」「<hex:02280BFF054974656DF2350A0103>」「<hex:02280BFF054974656DF2350B0103>」「<hex:02280BFF054974656DF2350C0103>」を持ってくるよう頼まれた。クエストを受注した際のジョブとなり「アニマウェポン」を所持もしくは装備した状態で、モードゥナのレヴナンツトールにいる「クリスティアナ」から話を聞きに行こう。"
"2","TEXT_JOBREL103_02214_SEQ_02","クリスティアナから話を聞いた。「<hex:02280BFF054974656DF235090103>」「<hex:02280BFF054974656DF2350A0103>」「<hex:02280BFF054974656DF2350B0103>」「<hex:02280BFF054974656DF2350C0103>」をクリスティアナから手に入れ、クエストを受注した際のジョブとなり「アニマウェポン」を装備から外し、所持した状態で、アジス・ラーのポート・ヘリックスにいる「ゲロルト」に渡そう。"
"3","TEXT_JOBREL103_02214_SEQ_03","ゲロルトに材料を渡したことで、「新たなアニマウェポン」が完成した。それに応じてか、冒険者の前に「人造精霊」が現れた。「人造精霊」もまた着実に成長しているようだ。次の機会まで、「新たなアニマウェポン」とともに旅をしよう。"
"4","TEXT_JOBREL103_02214_SEQ_04",""
"5","TEXT_JOBREL103_02214_SEQ_05",""
"6","TEXT_JOBREL103_02214_SEQ_06",""
"7","TEXT_JOBREL103_02214_SEQ_07",""
"8","TEXT_JOBREL103_02214_SEQ_08",""
"9","TEXT_JOBREL103_02214_SEQ_09",""
"10","TEXT_JOBREL103_02214_SEQ_10",""
"11","TEXT_JOBREL103_02214_SEQ_11",""
"12","TEXT_JOBREL103_02214_SEQ_12",""
"13","TEXT_JOBREL103_02214_SEQ_13",""
"14","TEXT_JOBREL103_02214_SEQ_14",""
"15","TEXT_JOBREL103_02214_SEQ_15",""
"16","TEXT_JOBREL103_02214_SEQ_16",""
"17","TEXT_JOBREL103_02214_SEQ_17",""
"18","TEXT_JOBREL103_02214_SEQ_18",""
"19","TEXT_JOBREL103_02214_SEQ_19",""
"20","TEXT_JOBREL103_02214_SEQ_20",""
"21","TEXT_JOBREL103_02214_SEQ_21",""
"22","TEXT_JOBREL103_02214_SEQ_22",""
"23","TEXT_JOBREL103_02214_SEQ_23",""
"24","TEXT_JOBREL103_02214_TODO_00","<hex:0208F2016EE4E80514FF2002280BFF054974656DF2351D0103E381A802280BFF054974656DF2352A0103FFF201450208F2013FE4E80515FF0F02280BFF054974656DF2351E0103FFF201270208F20121E4E80516FF0F02280BFF054974656DF2351F0103FFF201090208F20103E4E80517FF0F02280BFF054974656DF235200103FFF0EC0208F0E7E4E80518FF0F02280BFF054974656DF235210103FFF0D00208CDE4E80519FF0F02280BFF054974656DF235250103FFB70208B3E4E8051AFF0F02280BFF054974656DF235260103FF9D020899E4E8051CFF0F02280BFF054974656DF235270103FF8302087FE4E8051DFF0F02280BFF054974656DF235280103FF69020865E4E8051FFF0F02280BFF054974656DF235220103FF4F02084BE4E80520FF0F02280BFF054974656DF235240103FF35020831E4E80521FF0F02280BFF054974656DF235230103FF1B020817E4E80522FF0F02280BFF054974656DF235290103FF01030303030303030303030303>を所持か装備し<hex:02100103>レヴナンツトールのクリスティアナと話す"
"25","TEXT_JOBREL103_02214_TODO_01","<hex:0208F2016EE4E80514FF2002280BFF054974656DF2351D0103E381A802280BFF054974656DF2352A0103FFF201450208F2013FE4E80515FF0F02280BFF054974656DF2351E0103FFF201270208F20121E4E80516FF0F02280BFF054974656DF2351F0103FFF201090208F20103E4E80517FF0F02280BFF054974656DF235200103FFF0EC0208F0E7E4E80518FF0F02280BFF054974656DF235210103FFF0D00208CDE4E80519FF0F02280BFF054974656DF235250103FFB70208B3E4E8051AFF0F02280BFF054974656DF235260103FF9D020899E4E8051CFF0F02280BFF054974656DF235270103FF8302087FE4E8051DFF0F02280BFF054974656DF235280103FF69020865E4E8051FFF0F02280BFF054974656DF235220103FF4F02084BE4E80520FF0F02280BFF054974656DF235240103FF35020831E4E80521FF0F02280BFF054974656DF235230103FF1B020817E4E80522FF0F02280BFF054974656DF235290103FF01030303030303030303030303>を所持し<hex:02100103>ポート・ヘリックスのゲロルトに指定された品を渡す"
"26","TEXT_JOBREL103_02214_TODO_02",""
"27","TEXT_JOBREL103_02214_TODO_03",""
"28","TEXT_JOBREL103_02214_TODO_04",""
"29","TEXT_JOBREL103_02214_TODO_05",""
"30","TEXT_JOBREL103_02214_TODO_06",""
"31","TEXT_JOBREL103_02214_TODO_07",""
"32","TEXT_JOBREL103_02214_TODO_08",""
"33","TEXT_JOBREL103_02214_TODO_09",""
"34","TEXT_JOBREL103_02214_TODO_10",""
"35","TEXT_JOBREL103_02214_TODO_11",""
"36","TEXT_JOBREL103_02214_TODO_12",""
"37","TEXT_JOBREL103_02214_TODO_13",""
"38","TEXT_JOBREL103_02214_TODO_14",""
"39","TEXT_JOBREL103_02214_TODO_15",""
"40","TEXT_JOBREL103_02214_TODO_16",""
"41","TEXT_JOBREL103_02214_TODO_17",""
"42","TEXT_JOBREL103_02214_TODO_18",""
"43","TEXT_JOBREL103_02214_TODO_19",""
"44","TEXT_JOBREL103_02214_TODO_20",""
"45","TEXT_JOBREL103_02214_TODO_21",""
"46","TEXT_JOBREL103_02214_TODO_22",""
"47","TEXT_JOBREL103_02214_TODO_23",""
"48","TEXT_JOBREL103_02214_SYSTEM_100_000","クエスト「煌めくアニマウェポン」にて入手できる武器は、<hex:02100103>現在のジョブ「<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>」のアニマウェポンとなります。<hex:02100103>「煌めくアニマウェポン」を「<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>」で受けますか？"
"49","TEXT_JOBREL103_02214_Q1_000_000","<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>のアニマウェポンを創造しますか？"
"50","TEXT_JOBREL103_02214_A1_000_000","もう少し悩んでみる"
"51","TEXT_JOBREL103_02214_A2_000_000","<hex:020837E3E94509FF1202280EFF09436C6173734A6F62E9450103FF1E02081AE1E94513FF1202280EFF09436C6173734A6F62E9450103FF010303>のアニマウェポンを創造する"
"52","TEXT_JOBREL103_02214_SYSTEM_100_001","「煌めくアニマウェポン」を受注した場合、<hex:02100103>クエストを完了、あるいは破棄するまで、<hex:02100103>ほかのジョブで「煌めくアニマウェポン」を受注できません。"
"53","TEXT_JOBREL103_02214_SYSTEM_100_002","創造したいアニマウェポンに応じたジョブとなり、<hex:02100103>再度、アルダシールに声をかけてください。"
"54","TEXT_JOBREL103_02214_SYSTEM_100_003","「<hex:02280AFF054974656DE8020103>」および、<hex:02100103>「<hex:02280AFF054974656DE8030103>」を、所持または装備していないと、<hex:02100103>クエスト「煌めくアニマウェポン」を受注することができません。"
"55","TEXT_JOBREL103_02214_SYSTEM_100_004","「<hex:02280AFF054974656DE8020103>」を、<hex:02100103>所持または装備していないと、<hex:02100103>クエスト「煌めくアニマウェポン」を受注することができません。"
"56","TEXT_JOBREL103_02214_SYSTEM_100_005","「<hex:02280AFF054974656DE8020103>」および、<hex:02100103>「<hex:02280AFF054974656DE8030103>」はすでに取得済みです。<hex:02100103>ほかのジョブとなり、再度アルダシールに話しかけてください。"
"57","TEXT_JOBREL103_02214_SYSTEM_100_006","「<hex:02280AFF054974656DE8020103>」はすでに取得済みです。<hex:02100103>ほかのジョブとなり、再度アルダシールに話しかけてください。"
"58","TEXT_JOBREL103_02214_ARDASHIR_000_000","<hex:022C0DFF07022903EB0203FF02200203>さんと旅をすることで、<hex:02100103>「人造精霊」は劇的な成長を遂げました。<hex:02100103>言葉を放ったのも、その成果と言えます。"
"59","TEXT_JOBREL103_02214_ARDASHIR_000_001","ですが、急すぎる成長は、諸刃の剣……。<hex:02100103>「人造精霊」の核であるソウルストーンにも、<hex:02100103>容量に限界はあるはずですから……。"
"60","TEXT_JOBREL103_02214_GEROLT_000_002","つまりなんだ、「人造精霊」がそのまま成長を続ければ、<hex:02100103>魂が大きくなって、ソウルストーンが砕けちまうってことか？<hex:02100103>おいガキ、解決策は考えてあるンだろうな……？"
"61","TEXT_JOBREL103_02214_ARDASHIR_000_003","……俺を誰だと思っているんですか？<hex:02100103>こんな事例は初めてですが、ソウルストーンを補強して、<hex:02100103>総容量を増やしてやればおそらく……。"
"62","TEXT_JOBREL103_02214_ARDASHIR_000_004","補強の方法は、すでに考えてあります。<hex:02100103>必要な材料をロウェナさんに掛けあって集めてきますよ。"
"63","TEXT_JOBREL103_02214_GEROLT_000_005","ほぉ……クソガキにしては、上出来じゃねェか。<hex:02100103>……さってと、そンじゃあオレは……。"
"64","TEXT_JOBREL103_02214_ARDASHIR_000_006","おっと、酒場に行っているヒマなんてありませんよ？<hex:02100103>ゲロルトさんには、武器を新調していただきますから。"
"65","TEXT_JOBREL103_02214_GEROLT_000_007","なンでオレが、そんなことを……！<hex:02100103>「アニマウェポン」は「アウォーク」に強化したばかりじゃねェか。"
"66","TEXT_JOBREL103_02214_ARDASHIR_000_008","魂の大きさに応じた、新しい身体が必要だってことです。<hex:02100103>人だって、成長に合わせて身体が大きくなるでしょう？<hex:02100103>あなただって、ムダにガタイがいいじゃないですか。"
"67","TEXT_JOBREL103_02214_GEROLT_000_009","チッ、面倒なことを次から次へと。<hex:02100103>仕方ねぇ、借金返済に近づくと思えばいいか……<hex:02100103>……わかった、新しい武器を造ってやンよ。"
