"0","TEXT_HEAVNA506_01647_SEQ_00","オク・ズンドのアルフィノは、シドの作戦を実現させようとしている。"
"1","TEXT_HEAVNA506_01647_SEQ_01","シドの作戦を実現させるには、エサとなる浮島が必要だ。オク・ズンドの「ソヌバヌ」に相談しよう。"
"2","TEXT_HEAVNA506_01647_SEQ_02","ソヌバヌに話を持ちかけると、ズンドの浮島を貸してくれた。アバラシア雲海のブルーウィンドウにいる「シド」に、浮島が用意できたことを知らせよう。"
"3","TEXT_HEAVNA506_01647_SEQ_03","浮島のことを知らせに行くと、シドたちの準備はほぼ完了していた。冒険者も準備を整えて、ブルーウィンドウの「ウェッジ」と話そう。"
"4","TEXT_HEAVNA506_01647_SEQ_04","ウェッジと話した。浮島を餌におびき寄せた、蛮神「ビスマルク」を討伐しよう。<hex:02100103><hex:02100103>※コンテンツファインダーから攻略に参加できます。"
"5","TEXT_HEAVNA506_01647_SEQ_05","蛮神「ビスマルク」を討伐した。アバラシア雲海に戻ろう。"
"6","TEXT_HEAVNA506_01647_SEQ_06","蛮神「ビスマルク」が落とした「魔大陸の鍵」を拾おうとしたところ、風属性の光のクリスタルが輝きを取り戻し、かすかだがハイデリンの声が聞こえてきた。そこに、教皇をともなって、新たなアシエンが出現。その力で動きを封じられた冒険者は、「魔大陸の鍵」を奪われてしまった。教皇たちは、鍵が放った光の指す方へと消えていった……。ブルーウィンドウの「アルフィノ」と話そう。"
"7","TEXT_HEAVNA506_01647_SEQ_07","アルフィノは、冒険者の帰還を喜んでいた。しかし、このままで終わるわけにはいかない。教皇を追わなければ……！"
"8","TEXT_HEAVNA506_01647_SEQ_08",""
"9","TEXT_HEAVNA506_01647_SEQ_09",""
"10","TEXT_HEAVNA506_01647_SEQ_10",""
"11","TEXT_HEAVNA506_01647_SEQ_11",""
"12","TEXT_HEAVNA506_01647_SEQ_12",""
"13","TEXT_HEAVNA506_01647_SEQ_13",""
"14","TEXT_HEAVNA506_01647_SEQ_14",""
"15","TEXT_HEAVNA506_01647_SEQ_15",""
"16","TEXT_HEAVNA506_01647_SEQ_16",""
"17","TEXT_HEAVNA506_01647_SEQ_17",""
"18","TEXT_HEAVNA506_01647_SEQ_18",""
"19","TEXT_HEAVNA506_01647_SEQ_19",""
"20","TEXT_HEAVNA506_01647_SEQ_20",""
"21","TEXT_HEAVNA506_01647_SEQ_21",""
"22","TEXT_HEAVNA506_01647_SEQ_22",""
"23","TEXT_HEAVNA506_01647_SEQ_23",""
"24","TEXT_HEAVNA506_01647_TODO_00","ソヌバヌと話す"
"25","TEXT_HEAVNA506_01647_TODO_01","シドと話す"
"26","TEXT_HEAVNA506_01647_TODO_02","ウェッジと話す"
"27","TEXT_HEAVNA506_01647_TODO_03","蛮神「ビスマルク」を討伐"
"28","TEXT_HEAVNA506_01647_TODO_04","蛮神「ビスマルク」を討伐"
"29","TEXT_HEAVNA506_01647_TODO_05","アルフィノと話す"
"30","TEXT_HEAVNA506_01647_TODO_06",""
"31","TEXT_HEAVNA506_01647_TODO_07",""
"32","TEXT_HEAVNA506_01647_TODO_08",""
"33","TEXT_HEAVNA506_01647_TODO_09",""
"34","TEXT_HEAVNA506_01647_TODO_10",""
"35","TEXT_HEAVNA506_01647_TODO_11",""
"36","TEXT_HEAVNA506_01647_TODO_12",""
"37","TEXT_HEAVNA506_01647_TODO_13",""
"38","TEXT_HEAVNA506_01647_TODO_14",""
"39","TEXT_HEAVNA506_01647_TODO_15",""
"40","TEXT_HEAVNA506_01647_TODO_16",""
"41","TEXT_HEAVNA506_01647_TODO_17",""
"42","TEXT_HEAVNA506_01647_TODO_18",""
"43","TEXT_HEAVNA506_01647_TODO_19",""
"44","TEXT_HEAVNA506_01647_TODO_20",""
"45","TEXT_HEAVNA506_01647_TODO_21",""
"46","TEXT_HEAVNA506_01647_TODO_22",""
"47","TEXT_HEAVNA506_01647_TODO_23",""
"48","TEXT_HEAVNA506_01647_ALPHINAUD_000_000","よし、作戦は決まった。<hex:02100103>ただし、シドが考案した手法を実現するには、<hex:02100103>ビスマルクを釣るためのエサとなる「浮島」が必要だ。"
"49","TEXT_HEAVNA506_01647_ALPHINAUD_000_001","ズンドの長老「ソヌバヌ」に相談してみよう。<hex:02100103>どうやら、彼らは蛮神の召喚には反対しているようだからね。<hex:02100103>協力してくれるよう、説得するんだ。"
"50","TEXT_HEAVNA506_01647_ALPHINAUD_000_002","ズンドの長老「ソヌバヌ」に相談してみよう。<hex:02100103>どうやら、彼らは蛮神の召喚には反対しているようだからね。<hex:02100103>協力してくれるよう、説得するんだ。"
"51","TEXT_HEAVNA506_01647_CID_000_003","俺は浮島牽引の準備をする。<hex:02100103>お前たちは、どうにかして作戦に使う浮島を用立ててくれ！<hex:02100103>こっちの準備ができ次第、北にフネを回しておくぜ。"
"52","TEXT_HEAVNA506_01647_SONUVANU_000_010","今や、今や、冷酷なるブンドと、雲神さまの勢いは、<hex:02100103>吹き荒れる北風のように、留まることをしらないのです……。<hex:02100103>困ったものだ、困ったものだ。"
"53","TEXT_HEAVNA506_01647_ALPHINAUD_000_011","雲神「ビスマルク」の件、我々に任せてはいただけませんか？"
"54","TEXT_HEAVNA506_01647_ALPHINAUD_000_012","聞けば、雲神は争いなき海を求めて雲海を創り出し、<hex:02100103>浮島の数々を空へと引きあげたとか……。<hex:02100103>しかし、ブンドが呼び出した雲神は、浮島を喰らい尽くす勢い。"
