"0","TEXT_BANKOB205_01339_SEQ_00","第789洞穴団の採掘地のクラフトマン789 ボ・グは、現状に不満があるようだ。"
"1","TEXT_BANKOB205_01339_SEQ_01","クラフトマン789 ボ・グは、第13洞穴団の錬金工房に嫌がらせを仕掛けたいようだ。アイアンレイクにいる「アルケミスト13 ガ・ジ」に相談してみよう。"
"2","TEXT_BANKOB205_01339_SEQ_02","アルケミスト13 ガ・ジは、冒険者の相談に快く応じ、新造錬金釜を故障させる方法を教えてくれた。まずは第13洞穴団の錬金工房に潜入し、「<hex:02280CFF05454F626AF61E931F0103>」を開けよう。第13洞穴団の錬金工房へは、アイアンレイクにいる「アルケミスト13 ガ・ジ」が案内してくれるようだ。"
"3","TEXT_BANKOB205_01339_SEQ_03","<hex:02280CFF05454F626AF61E931F0103>を開けた。第13洞穴団の錬金工房の「<hex:02280CFF05454F626AF61E93200103>」に「<hex:022811FF0A4576656E744974656DF61E895C0103>」を投げこんで、新造錬金釜を暴走させよう。"
"4","TEXT_BANKOB205_01339_SEQ_04","新造錬金釜が火を噴いて暴走した。中から飛び出してきた「<hex:02280CFF05454F626AF61E93210103>」を調べて、現れた「<hex:02280FFF09424E70634E616D65F20A8A0103>」を討伐しよう。"
"5","TEXT_BANKOB205_01339_SEQ_05","<hex:02280FFF09424E70634E616D65F20A8A0103>を討伐した。さらに「<hex:02280CFF05454F626AF61E93210103>」を調べて、現れた「<hex:02280FFF09424E70634E616D65F20A8B0103>」から「<hex:022811FF0A4576656E744974656DF61E895D0103>」を入手しよう。"
"6","TEXT_BANKOB205_01339_SEQ_06","<hex:022811FF0A4576656E744974656DF61E895D0103>を入手した。第789洞穴団の採掘地の「アコライト789 バ・ゴ」に「<hex:022811FF0A4576656E744974656DF61E895D0103>」を渡そう。"
"7","TEXT_BANKOB205_01339_SEQ_07","アコライト789 バ・ゴに<hex:022811FF0A4576656E744974656DF61E895D0103>を渡した。新たな爆弾の材料を手に入れたことで、彼は活き活きとしていた。第789洞穴団の採掘地の「クラフトマン789 ボ・グ」に報告しよう。"
"8","TEXT_BANKOB205_01339_SEQ_08","クラフトマン789 ボ・グに、新造錬金釜を故障させたことを報告した。彼は、フューグルマン13 ゾ・ガたちに一泡吹かせることができてご満悦のようだ。珍しく歯向かう気のある第789洞穴団のために、またの機会にも協力しよう。"
"9","TEXT_BANKOB205_01339_SEQ_09",""
"10","TEXT_BANKOB205_01339_SEQ_10",""
"11","TEXT_BANKOB205_01339_SEQ_11",""
"12","TEXT_BANKOB205_01339_SEQ_12",""
"13","TEXT_BANKOB205_01339_SEQ_13",""
"14","TEXT_BANKOB205_01339_SEQ_14",""
"15","TEXT_BANKOB205_01339_SEQ_15",""
"16","TEXT_BANKOB205_01339_SEQ_16",""
"17","TEXT_BANKOB205_01339_SEQ_17",""
"18","TEXT_BANKOB205_01339_SEQ_18",""
"19","TEXT_BANKOB205_01339_SEQ_19",""
"20","TEXT_BANKOB205_01339_SEQ_20",""
"21","TEXT_BANKOB205_01339_SEQ_21",""
"22","TEXT_BANKOB205_01339_SEQ_22",""
"23","TEXT_BANKOB205_01339_SEQ_23",""
"24","TEXT_BANKOB205_01339_TODO_00","アイアンレイクのアルケミスト13 ガ・ジと話す"
"25","TEXT_BANKOB205_01339_TODO_01","第13洞穴団の錬金工房にある<hex:02280CFF05454F626AF61E931F0103>を開ける"
"26","TEXT_BANKOB205_01339_TODO_02","<hex:02280CFF05454F626AF61E93200103>に<hex:022811FF0A4576656E744974656DF61E895C0103>を投げこみ暴走させる"
"27","TEXT_BANKOB205_01339_TODO_03","<hex:02280CFF05454F626AF61E93210103>を調べて<hex:02280FFF09424E70634E616D65F20A8A0103>を数体倒し<hex:02100103>おびき寄せた<hex:02280FFF09424E70634E616D65F20A8B0103>から心核を入手"
"28","TEXT_BANKOB205_01339_TODO_04","<hex:02280CFF05454F626AF61E93210103>を調べて<hex:02280FFF09424E70634E616D65F20A8A0103>を数体倒し<hex:02100103>おびき寄せた<hex:02280FFF09424E70634E616D65F20A8B0103>から心核を入手"
"29","TEXT_BANKOB205_01339_TODO_05","アコライト789 バ・ゴに<hex:022811FF0A4576656E744974656DF61E895D0103>を渡す"
"30","TEXT_BANKOB205_01339_TODO_06","クラフトマン789 ボ・グに報告する"
"31","TEXT_BANKOB205_01339_TODO_07",""
"32","TEXT_BANKOB205_01339_TODO_08",""
"33","TEXT_BANKOB205_01339_TODO_09",""
"34","TEXT_BANKOB205_01339_TODO_10",""
"35","TEXT_BANKOB205_01339_TODO_11",""
"36","TEXT_BANKOB205_01339_TODO_12",""
"37","TEXT_BANKOB205_01339_TODO_13",""
"38","TEXT_BANKOB205_01339_TODO_14",""
"39","TEXT_BANKOB205_01339_TODO_15",""
"40","TEXT_BANKOB205_01339_TODO_16",""
"41","TEXT_BANKOB205_01339_TODO_17",""
"42","TEXT_BANKOB205_01339_TODO_18",""
"43","TEXT_BANKOB205_01339_TODO_19",""
"44","TEXT_BANKOB205_01339_TODO_20",""
"45","TEXT_BANKOB205_01339_TODO_21",""
"46","TEXT_BANKOB205_01339_TODO_22",""
"47","TEXT_BANKOB205_01339_TODO_23",""
"48","TEXT_BANKOB205_01339_BOGU_000_000","冒険者どーの……。<hex:02100103>やはーり　ソレガシら　底辺の者どもーと<hex:02100103>ゾ・ガのような者たちとの差は　なかなか埋まりませんーな。"
"49","TEXT_BANKOB205_01339_BOGU_000_001","そもそーも　「新造錬金釜」を　独占されているのがいたーい。<hex:02100103>なんとか　ゾ・ガの鼻を明かすためーの<hex:02100103>嫌がらせのひとつでーも……はっ　そういえーば！"
"50","TEXT_BANKOB205_01339_BOGU_000_002","冒険者どーの　バ・ゴのトモダチだといーう<hex:02100103>「ガ・ジ」というコボルド族を　知っておりますかーな？<hex:02100103>ウワサによれーば　「第13洞穴団の錬金工房」に詳しいとーか。"
"51","TEXT_BANKOB205_01339_BOGU_100_002","よかったら　そのコボルド族に　話を聞いてほしいですーぞ！<hex:02100103>そしてあわよくーば　錬金工房をシッチャカメッチャカにしーて<hex:02100103>楽しい嫌がらせをして　いただきたいですーぞ！"
