"0","TEXT_BANQIQ103_03808_SEQ_00","<hex:024804F201FC03><hex:024904F201FD03>特殊ルール： レベルアジャスト受注クラス・ジョブ制限<hex:0249020103><hex:0248020103><hex:02100103>※本クエストは受注時のクラスでのみ進行します。<hex:02100103><hex:02100103>ホパル古盤のコテルリ・パソリは、拠点整備に協力してほしいようだ。"
"1","TEXT_BANQIQ103_03808_SEQ_01","コテルリ・パソリに依頼された品を納品"
"2","TEXT_BANQIQ103_03808_SEQ_02",""
"3","TEXT_BANQIQ103_03808_SEQ_03",""
"4","TEXT_BANQIQ103_03808_SEQ_04",""
"5","TEXT_BANQIQ103_03808_SEQ_05",""
"6","TEXT_BANQIQ103_03808_SEQ_06",""
"7","TEXT_BANQIQ103_03808_SEQ_07",""
"8","TEXT_BANQIQ103_03808_SEQ_08",""
"9","TEXT_BANQIQ103_03808_SEQ_09",""
"10","TEXT_BANQIQ103_03808_SEQ_10",""
"11","TEXT_BANQIQ103_03808_SEQ_11",""
"12","TEXT_BANQIQ103_03808_SEQ_12",""
"13","TEXT_BANQIQ103_03808_SEQ_13",""
"14","TEXT_BANQIQ103_03808_SEQ_14",""
"15","TEXT_BANQIQ103_03808_SEQ_15",""
"16","TEXT_BANQIQ103_03808_SEQ_16",""
"17","TEXT_BANQIQ103_03808_SEQ_17",""
"18","TEXT_BANQIQ103_03808_SEQ_18",""
"19","TEXT_BANQIQ103_03808_SEQ_19",""
"20","TEXT_BANQIQ103_03808_SEQ_20",""
"21","TEXT_BANQIQ103_03808_SEQ_21",""
"22","TEXT_BANQIQ103_03808_SEQ_22",""
"23","TEXT_BANQIQ103_03808_SEQ_23",""
"24","TEXT_BANQIQ103_03808_TODO_00","<hex:0208F20198E4E80511FF8202087EE3E802E803FF44>トゥシ・メキタ湖の水中の岩場で<hex:02280AFF054974656DE8060103>を砕岩<hex:FF32>コテルリ・パソリに<hex:02280AFF054974656DE8060103>を納品<hex:03FFF2010D0208F20107E4E80512FF85020881E3E802E803FF47>トゥシ・メキタ湖の水中の草刈場で<hex:02280AFF054974656DE8060103>を草刈<hex:FF32>コテルリ・パソリに<hex:02280AFF054974656DE8060103>を納品<hex:03FF7C020878E4E80513FF7002086CE3E802E803FF32>トゥシ・メキタ湖で<hex:02280AFF054974656DE8060103>を釣る<hex:FF32>コテルリ・パソリに<hex:02280AFF054974656DE8060103>を納品<hex:03FF01030303>"
"25","TEXT_BANQIQ103_03808_TODO_01",""
"26","TEXT_BANQIQ103_03808_TODO_02",""
"27","TEXT_BANQIQ103_03808_TODO_03",""
"28","TEXT_BANQIQ103_03808_TODO_04",""
"29","TEXT_BANQIQ103_03808_TODO_05",""
"30","TEXT_BANQIQ103_03808_TODO_06",""
"31","TEXT_BANQIQ103_03808_TODO_07",""
"32","TEXT_BANQIQ103_03808_TODO_08",""
"33","TEXT_BANQIQ103_03808_TODO_09",""
"34","TEXT_BANQIQ103_03808_TODO_10",""
"35","TEXT_BANQIQ103_03808_TODO_11",""
"36","TEXT_BANQIQ103_03808_TODO_12",""
"37","TEXT_BANQIQ103_03808_TODO_13",""
"38","TEXT_BANQIQ103_03808_TODO_14",""
"39","TEXT_BANQIQ103_03808_TODO_15",""
"40","TEXT_BANQIQ103_03808_TODO_16",""
"41","TEXT_BANQIQ103_03808_TODO_17",""
"42","TEXT_BANQIQ103_03808_TODO_18",""
"43","TEXT_BANQIQ103_03808_TODO_19",""
"44","TEXT_BANQIQ103_03808_TODO_20",""
